UID,Title,PublicationDate,PublicationYear
21187359,incidence and risk factors associated with lost to follow up in a belgian cohort of hiv infected patients treated with highly active antiretroviral therapy,2010 Nov,2010
21187358,preliminary assessment of treponema pallidum specific igm antibody detection and a new rapid point of care assay for the diagnosis of syphilis in human immunodeficiency virus 1 infected patients,2010 Nov,2010
21187355,high risk sex among mobile female sex workers in the context of jatras religious festivals in karnataka india,2010 Nov,2010
21187201,effects of sensory cueing on voluntary arm use for patients with chronic stroke a preliminary study,2011 Jan,2011
21187177,antibody responses after intravaginal immunisation with trimeric hiv 1 cn54 clade c gp140 in carbopol gel are augmented by systemic priming or boosting with an adjuvanted formulation,2011 Feb 4,2011
21187007,rates of initial virological suppression and subsequent virological failure after initiating highly active antiretroviral therapy the impact of aboriginal ethnicity and injection drug use,2010 Dec,2010
21187006,use of highly active antiretroviral therapy is increasing in hiv positive severe drug users,2010 Dec,2010
21187005,retroperitoneal cryptococcoma in a case of disseminated cryptococcosis on antifungal maintenance therapy,2011 Jan,2011
21186809,poly o phenylenediamine colloid quenched fluorescent oligonucleotide as a probe for fluorescence enhanced nucleic acid detection,2011 Feb 1,2011
21186670,tuberculous peritonitis in hiv infected patients,2010 Jul-Sep,2010
21186644,hiv related salivary gland diseases diagnostics and treatment,2010,2010
21186538,development of a rapid test kit for antibody to hiv by nano immunomagnetic lateral flow method,2010 Jun,2010
21186528,lamivudine and entecavir significantly improved the prognosis of early to mid stage hepatitis b related acute on chronic liver failure,2010 Jun,2010
21186509,evaluation of children with tuberculosis contact,2010 Oct,2010
21186207,challenge of defining standards of prevention in hiv prevention trials,2011 Apr,2011
21186205,claims on health care a decision making framework for equity with application to treatment for hiv aids in south africa,2011 Nov,2011
21185987,relevance of gender sensitive policies and general health indicators to compare the status of south asian women s health,2011 Jan-Feb,2011
21185784,clinical development of a novel cd1d binding nkt cell ligand as a vaccine adjuvant,2011 Aug,2011
21185751,addressing the slow uptake of hiv testing in malawi the role of stigma self efficacy and knowledge in the malawi bridge project,2011 May-Jun,2011
21185749,binational care seeking behavior and health related quality of life among hiv infected latinos in the u s mexico border region,2011 May-Jun,2011
21185748,collaborative hiv prevention and education initiative in a faith based setting,2011 Mar-Apr,2011
21185531,hiv infected adolescents relationship between atazanavir plasma levels and bilirubin concentrations,2011 Jan,2011
21185530,transmitted hiv 1 drug resistance among young men of color who have sex with men a multicenter cohort analysis,2011 Jan,2011
21185528,scaling up adolescent sexual and reproductive health interventions through existing government systems a detailed process evaluation of a school based intervention in mwanza region in the northwest of tanzania,2011 Jan,2011
21185505,cardiac effects of antiretroviral therapy in hiv negative infants born to hiv positive mothers nhlbi chaart 1 national heart lung and blood institute cardiovascular status of haart therapy in hiv exposed infants and children cohort study,2011 Jan 4,2011
21185214,normal plasma fgf23 levels kinetic in tenofovir related hypophosphatemic osteomalacia in an hiv infected patient with von recklinghausen disease,2011 May,2011
21184692,cognitive and psychosocial development of hiv pediatric patients receiving highly active anti retroviral therapy a case control study,2010 Dec 27,2010
21184389,drug drug interactions and nephrotoxicity,2011 Jan,2011
21184203,point of care testing,2011 Mar,2011
21184183,model for allocating cdc s hiv prevention resources in the united states,2011 Mar,2011
21183865,screening for acute human immunodeficiency virus infection in baltimore public testing sites,2011 May,2011
21183863,reasons for not hiv testing testing intentions and potential use of an over the counter rapid hiv test in an internet sample of men who have sex with men who have never tested for hiv,2011 May,2011
21183758,ahrq white paper use of clinical decision rules for point of care decision support,2010 Nov-Dec,2010
21183379,management of raynaud s phenomenon and digital ulcers in systemic sclerosis,2011 Jul,2011
21183378,paradoxical reaction causing tuberculous arthritis and soft tissue abscess in a non hiv infected lymphopenic vitamin d deficient patient with disseminated tuberculosis a coincidence or an immunological conundrum,2011 May,2011
21182872,improved pcr method for detection of hiv 1 proviral dna of a wide range of subtypes and recombinant forms circulating globally,2011 Mar,2011
21182796,trends in cd4 counts in hiv infected patients with hiv viral load monitoring while on combination antiretroviral treatment results from the treat asia hiv observational database,2010 Dec 23,2010
21182555,predictors and correlates of reduced frequency or cessation of injection drug use during a randomized hiv prevention intervention trial,2011 Mar,2011
21182552,outreach screening of drug users for cirrhosis with transient elastography,2011 May,2011
21182458,greater prevalence of x4 viruses in hiv type 1 intravenous drug users reflects a cd4 effect,2011 Oct,2011
21182374,ethics of hiv testing and disclosure for healthcare professionals what do our future doctors think,2011,2011
21182351,modelling the budget impact of darunavir in the treatment of highly treatment experienced hiv infected adults in france,2010,2010
21182350,predicting direct costs of hiv care during the first year of darunavir based highly active antiretroviral therapy using cd4 cell counts evidence from power,2010,2010
21182346,cost effectiveness of darunavir ritonavir in highly treatment experienced hiv 1 infected adults in the usa,2010,2010
21182345,costs to achieve undetectable hiv rna with darunavir containing highly active antiretroviral therapy in highly pretreated patients the power experience,2010,2010
21182344,cost of managing hiv infection in highly treatment experienced hiv infected adults in france,2010,2010
21182343,medical resource utilization and cost of hiv related care in the highly active antiretroviral therapy era at a university clinic in sweden,2010,2010
21182342,impact of disease stage on direct medical costs of hiv management a review of the international literature,2010,2010
21182340,review of economic evaluations of darunavir boosted by low dose ritonavir in treatment experienced persons living with hiv infection,2010,2010
21182097,improved detection of latent mycobacterium tuberculosis infection in hiv 1 seropositive individuals using cultured cellular assays,2011 Jan,2011
21182089,negative regulation of toll like receptor signaling plays an essential role in homeostasis of the intestine,2011 Jan,2011
21182081,selection of escape mutant by hla c restricted hiv 1 pol specific cytotoxic t lymphocytes carrying strong ability to suppress hiv 1 replication,2011 Jan,2011
21181930,novel real time pcr system for simultaneous detection of human viruses in clinical samples from patients with uncertain diagnoses,2011 Feb,2011
21181911,changes in the hiv 1 mutational profile before first line haart in the resina cohort,2011 Feb,2011
21181598,local perspectives on empowerment and responsibility in the new public health,2011 Jan,2011
21181521,clinical laboratory and neuroimaging characteristics of fatigue in hiv infected individuals,2011 Feb,2011
21181310,approach to dyslipidemia lipodystrophy and cardiovascular risk in patients with hiv infection,2011 Feb,2011
21181103,atypical cutaneous infections with genital hpv,2011 Jan,2011
21181044,images in infectious diseases concomitant progressive multifocal leukoencephalopathy and disseminated paracoccidioidomycosis in an aids patient,2010 Nov-Dec,2010
21181037,hepatite a outbreak in an urban area of luzi nia state of goi s brazil 2009,2010 Nov-Dec,2010
21181011,antituberculosis drug induced hepatotoxicity a comparison between patients with and without human immunodeficiency virus seropositivity,2010 Nov-Dec,2010
21181010,pcr detection of multiple human herpesvirus dna in saliva from hiv infected individuals in teresina state of piau brazil,2010 Nov-Dec,2010
21180864,effects of physical exercise in the perception of life satisfaction and immunological function in hiv infected patients non randomized clinical trial,2010 Sep-Oct,2010
21180856,nutritional and clinical status and dietary patterns of people living with hiv aids in ambulatory care in sao paulo brazil,2010 Dec,2010
21180595,efficacy and safety of tenofovir disoproxil fumarate in patients with chronic hepatitis b,2010 Mar,2010
21180405,fourth revolution in psychiatry addressing comorbidity with chronic physical disorders,2010 Jul,2010
21180390,hpv detection and genotyping in males from the city of c rdoba argentina,2010 Jul-Sep,2010
21180234,implications of the silcaat and esprit trials and the future for hiv immunotherapy,2010 Mar,2010
21180233,review of the use of activation markers in africa,2010 Mar,2010
21180232,lymphocyte activation in hiv 1 infection time for quality control,2010 Mar,2010
21180231,hiv immunology what lessons can we learn from recent vaccine trials,2010 Mar,2010
21179893,veterinary students raise aids awareness,2010 Dec 1,2010
21179668,access to and exit from medical treatment for depression issues related to diagnosis and rehabilitation,2010,2010
21179548,grifonin 1 a small hiv 1 entry inhibitor derived from the algal lectin griffithsin,2010 Dec 16,2010
21179547,hiv tropism and decreased risk of breast cancer,2010 Dec 16,2010
21179544,proteochemometric modeling of the susceptibility of mutated variants of the hiv 1 virus to reverse transcriptase inhibitors,2010 Dec 15,2010
21179493,male circumcision in the general population of kisumu kenya beliefs about protection risk behaviors hiv and stis,2010 Dec 16,2010
21179483,perturbation of host nuclear membrane component ranbp2 impairs the nuclear import of human immunodeficiency virus 1 preintegration complex dna,2010 Dec 14,2010
21179187,management of metabolic complications and cardiovascular risk in hiv infected patients,2010 Oct-Dec,2010
21179185,hiv vaccine efficacy trials a brief history and options for going forward,2010 Oct-Dec,2010
21179183,autopsy causes of death in hiv positive individuals in sub saharan africa and correlation with clinical diagnoses,2010 Oct-Dec,2010
21179010,replication competent lentivirus analysis of clinical grade vector products,2011 Mar,2011
21178961,profiling of pre micro rnas and micrornas using quantitative real time pcr qpcr arrays,2010 Dec 3,2010
21178951,enzyme linked immunospot assay elispot quantification of th 1 cellular immune responses against microbial antigens,2010 Nov 23,2010
21178867,diverticulitis in transplant patients and patients on chronic corticosteroid therapy a systematic review,2010 Dec,2010
21178827,adipogenic gene variants in patients with hiv associated lipodystrophy,2011 Feb,2011
21178812,pediatric emergency department based rapid hiv testing adolescent attitudes and preferences,2011 Jan,2011
21178794,intralesional mitomycin c for the treatment of conjunctival kaposi sarcoma,2011 Jul-Aug,2011
21178754,impact of antiretroviral treatment on the burden of invasive pneumococcal disease in south african children a time series analysis,2011 Feb 20,2011
21178563,current world literature,2011 Feb,2011
21178419,frequent hiv testing among participants of a routine hiv testing program,2010 Mar-Apr,2010
21178152,survey of attitudes and practices of osteopathic primary care physicians regarding taking of sexual histories and hiv screening,2010 Dec,2010
21178138,short term monotherapy in hiv infected patients with a virus entry inhibitor against the gp41 fusion peptide,2010 Dec 22,2010
21178012,persistence of gut mucosal innate immune defenses by enteric defensin expression in the simian immunodeficiency virus model of aids,2011 Feb 1,2011
21177932,retraction induction of monocyte chemoattractant protein 1 by helicobacter pylori involves nf b,2011 Jan,2011
21177915,identification diagnostic potential and natural expression of immunodominant seroreactive peptides encoded by five mycobacterium tuberculosis specific genomic regions,2011 Mar,2011
21177884,novel developments in the epidemic of human immunodeficiency virus and tuberculosis coinfection,2011 Apr 15,2011
21177825,hepatitis b virus surface antigen assembly function persists when entire transmembrane domains 1 and 3 are replaced by a heterologous transmembrane sequence,2011 Mar,2011
21177805,transcriptional profiling of cd4 t cells identifies distinct subgroups of hiv 1 elite controllers,2011 Mar,2011
21177778,glomerular sclerosis is prevented during urinary tract obstruction due to podocyte protection,2011 Mar,2011
21177673,detection of hepatitis b virus genotype a3 and primary drug resistance mutations in african immigrants with chronic hepatitis b in spain,2011 Mar,2011
21177123,adolescent pregnancy desire and pregnancy incidence,2011 Mar-Apr,2011
21177122,applying an expanded social determinant approach to the concept of adherence to treatment the case of colombian women living with hiv aids,2011 Mar-Apr,2011
21176991,viral interleukin 6 structure pathophysiology and strategies of neutralization,2011 Jun-Jul,2011
21176831,abdominoperineal resection in anal cancer reconstruction of the perineum with a myocutaneous flap from the anterior rectus abdominis muscle,2011 Jan,2011
21176755,uncommon glomerular disease in an hiv patient value of renal biopsy and review of the literature,2011 Jan,2011
21176753,unsuccessful application of taurolidine in the treatment of fungal peritonitis in peritoneal dialysis,2011 Jan,2011
21176683,impacts of culture in the intervention activities for high risk groups on aids,2010 Nov,2010
21176682,genetic characteristics of hiv 1 crf01 ae strains circulating in beijing,2010 Nov,2010
21176681,risk behavioral networks of newly reported hiv infections in taizhou prefecture zhejiang province,2010 Nov,2010
21176678,survival analysis on 3103 hiv aids patients receiving antiretroviral treatment in dehong prefecture yunnan province,2010 Nov,2010
21176677,proportions and correlates of recent hiv infections among newly reported hiv aids cases from 2005 through 2009 in dehong prefecture yunnan province,2010 Nov,2010
21176676,some new trends of hiv aids epidemic in china,2010 Nov,2010
21176618,present status and development of prevention of blindness and ophthalmic epidemiologic studies in china,2010 Oct,2010
21176500,the pathogenic analysis of 120 acquired immune deficiency syndrome patients with pulmonary infections via bronchoscopy,2010 Oct,2010
21176411,mortality of urban aboriginal adults in canada 1991 2001,2010 Dec,2010
21176248,antenatal screening in the netherlands for hiv hepatitis b and syphilis is effective,2010,2010
21176160,immune restoration disease and changes in cd4 t cell count in hiv infected patients during highly active antiretroviral therapy at zewditu memorial hospital addis ababa ethiopia,2010 Dec 21,2010
21176146,hiv and hepatitis b and c incidence rates in us correctional populations and high risk groups a systematic review and meta analysis,2010 Dec 21,2010
21176131,feasibility of introducing rapid diagnostic tests for malaria in drug shops in uganda,2010 Dec 21,2010
21176037,phosphoinositides direct equine infectious anemia virus gag trafficking and release,2011 Apr,2011
21175975,acute dialysis in hiv positive patients in cape town south africa,2011 Jan,2011
21175752,key points in dermoscopic differentiation between early acral melanoma and acral nevus,2011 Jan,2011
21175659,hepatitis b hepatitis c and hiv transfusion transmitted infections in the 21st century,2011 Jan,2011
21175433,potential use of rapamycin in hiv infection,2010 Dec,2010
21175427,visualization of retrovirus uptake and delivery into acidic endosomes,2011 Mar 15,2011
21175425,inhibitors from natural products to hiv 1 reverse transcriptase protease and integrase,2010 Dec,2010
21174934,ward round non resolving pleural effusion in a patient with hiv infection,2009 Dec,2009
21174873,afrocentric approach to building cultural relevance in social work research,2010,2010
21174859,preventing hiv aids in immigrants three illustrated stories pass the message,2010,2010
21174647,hyperlactataemia not only useful in circulatory shock,2010 Sep-Oct,2010
21174631,high prevalence of hiv type 1 subtype b among heterosexuals in western hubei central china bridging the epidemic into the general population,2011 Sep,2011
21174265,oropharyngeal plasmablastic lymphoma in a man with human immunodeficiency virus infection a case report,2010 Dec,2010
21174240,hiv associated neurocognitive disorders before and during the era of combination antiretroviral therapy differences in rates nature and predictors,2011 Feb,2011
21173675,morbidity among human immunodeficiency virus exposed but uninfected human immunodeficiency virus infected and human immunodeficiency virus unexposed infants in zimbabwe before availability of highly active antiretroviral therapy,2011 Jan,2011
21173674,impact of human immunodeficiency virus infection on the etiology and outcome of severe pneumonia in malawian children,2011 Jan,2011
21173593,allogeneic transplantation of ccr5 deficient progenitor cells in a patient with hiv infection an update after 3 years and the search for patient no 2,2011 Jan 14,2011
21173592,multiple independent lineages of hiv 1 persist in breast milk and plasma,2011 Jan 14,2011
21173188,darunavir ritonavir and etravirine pharmacokinetics in the cervicovaginal fluid and blood plasma of hiv infected women,2011 Mar,2011
21173185,analysis of low frequency mutations associated with drug resistance to raltegravir before antiretroviral treatment,2011 Mar,2011
21172996,contrasting parents and pediatricians perspectives on shared decision making in adhd,2011 Jan,2011
21172934,do traditional risk factors predict whether men who have sex with men engage in unprotected anal intercourse the need for locally based research to guide interventions,2011 Sep,2011
21172789,efficacy and safety of nucleoside reverse transcriptase inhibitor sparing salvage therapy for multidrug resistant hiv 1 infection based on new class and new generation antiretrovirals,2011 Feb,2011
21172675,prospects for a new safer and more effective tb vaccine,2011 Mar,2011
21172674,tb and hiv in children advances in prevention and management,2011 Mar,2011
21172673,management of multidrug resistant tuberculosis in children a survival guide for paediatricians,2011 Mar,2011
21172429,nox2 based nadph oxidase mediates hiv 1 tat induced up regulation of vcam 1 icam 1 and subsequent monocyte adhesion in human astrocytes,2011 Mar 1,2011
21172389,abbott realtime hiv 1 m2000rt viral load testing manual extraction versus the automated m2000sp extraction,2011 Mar,2011
21172291,infliximab therapy for hiv positive crohn s disease a case report,2009 Dec,2009
21172026,contingency management to reduce methamphetamine use and sexual risk among men who have sex with men a randomized controlled trial,2010 Dec 20,2010
21171992,high levels of t lymphocyte activation in leishmania hiv 1 co infected individuals despite low hiv viral load,2010 Dec 20,2010
21171974,immunoreactivity of anti gelsolin antibodies implications for biomarker validation,2010 Dec 20,2010
21171933,hiv alcohol dependence and the criminal justice system a review and call for evidence based treatment for released prisoners,2011 Jan,2011
21171920,rt pcr electrospray ionization mass spectrometry approach in detection and characterization of influenza viruses,2011 Jan,2011
21171871,un releases new figures on hiv aids epidemic,2011 Jan,2011
21171862,immunomodulatory effects of intravenous immunoglobulins ivigs in hiv 1 disease a systematic review,2011 Feb,2011
21171773,structural ecosystems therapy for recovering hiv positive women child mother and parenting outcomes,2010 Dec,2010
21171579,stabilization of magnetic iron oxide nanoparticles in biological media by fetal bovine serum fbs,2011 Jan 18,2011
21171242,the struggle against aids between new paradigms and inertia,2010,2010
22905281,imputation method for interval censored time to event with auxiliary information analysis of the timing of mother to child transmission of hiv,2010 Dec 21,2010
21171156,ica expression and gentamicin susceptibility of staphylococcus epidermidis biofilm on orthopedic implant biomaterials,2011 Feb,2011
21170913,estimating the distribution of the window period for recent hiv infections a comparison of statistical methods,2010 Dec 30,2010
21170818,family and peer influences on sexual behavior among female college students in wuhan china,2010 Dec,2010
21170687,monoclonal ccr5 antibody pro 140 the promise of once weekly hiv therapy,2011 Mar,2011
21170387,utility of quantitative sensory testing and screening tools in identifying hiv associated peripheral neuropathy in western kenya pilot testing,2010 Dec 8,2010
21170384,depression and hiv in botswana a population based study on gender specific socioeconomic and behavioral correlates,2010 Dec 8,2010
21170342,mutational escape in hiv 1 ctl epitopes leads to increased binding to inhibitory myelomonocytic mhc class i receptors,2010 Dec 8,2010
21170322,transmitted drug resistance in persons with acute early hiv 1 in san francisco 2002 2009,2010 Dec 10,2010
21170143,patients reasons for choosing office based buprenorphine preference for patient centered care,2010 Dec,2010
21169868,association of human papillomavirus related knowledge attitudes and beliefs with hiv status a national study of gay men,2011 Apr,2011
21169839,insights into chronic obstructive pulmonary disease patient attitudes on ventilatory support,2011 Mar,2011
21169832,skin infections in hiv infected individuals in the era of haart,2011 Apr,2011
21169286,treatment of tuberculosis and optimal dosing schedules,2011 Nov,2011
21169251,explaining marginal benefits to patients when marginal means additional but not necessarily small,2010 Dec 15,2010
21169215,induction of mucosal and systemic antibody and t cell responses following prime boost immunization with novel adjuvanted human immunodeficiency virus 1 vaccine formulations,2011 Jan,2011
21169202,the black dog just came and sat on my face and built a kennel gay men making sense of depression,2011 Jul,2011
21169021,muscle strength and walking ability in diplegic cerebral palsy implications for assessment and management,2011 Mar,2011
21168815,cytomegalovirus retinitis and the acquired immunodeficiency syndrome bench to bedside lxvii edward jackson memorial lecture,2011 Feb,2011
21168536,pinp as an aid for monitoring patients treated with teriparatide,2011 Apr 1,2011
21168318,self antigen presentation by dendritic cells and lymphoid stroma and its implications for autoimmunity,2011 Feb,2011
21167940,mapping the architecture of the hiv 1 tat circuit a decision making circuit that lacks bistability and exploits stochastic noise,2011 Jan,2011
21167544,xpb mediated retroviral cdna degradation coincides with entry to the nucleus,2011 Feb 20,2011
21167246,apobec3h haplotypes and hiv 1 pro viral vif dna sequence diversity in early untreated human immunodeficiency virus 1 infection,2011 Mar,2011
21167206,simple and rapid determination of the enzyme kinetics of hiv 1 reverse transcriptase and anti hiv 1 agents by a fluorescence based method,2011 Feb,2011
21167118,prevalence and genotype characterization of human papillomaviruses among hiv seropositive in ouagadougou burkina faso,2011 Mar,2011
21167040,mistrust in marriage reasons why men do not accept couple hiv testing during antenatal care a qualitative study in eastern uganda,2010 Dec 17,2010
21167035,better retention of malaysian opiate dependents treated with high dose methadone in methadone maintenance therapy,2010 Dec 17,2010
21166602,impact of switching from lopinavir ritonavir to atazanavir ritonavir on body fat redistribution in virologically suppressed hiv infected adults,2011 Oct,2011
21166590,forgiving a missed daily dose,2011 Apr,2011
21166532,mri of the left atrium predicting clinical outcomes in patients with atrial fibrillation,2011 Jan,2011
21166091,phase i trial of adenovirus based prime boost regimen begins in boston,2010 Sep-Oct,2010
21166056,effect of long term highly active antiretroviral therapy on abnormal immune activation and immune reconstruction in hiv 1 infected individuals,2010 Nov,2010
21165785,initiation of haart during acute simian immunodeficiency virus infection rapidly controls virus replication in the cns by enhancing immune activity and preserving protective immune responses,2011 Feb,2011
21165783,successful cognitive aging in persons living with hiv infection,2011 Feb,2011
21165782,neurocognitive functioning in acute or early hiv infection,2011 Feb,2011
21165717,high rates of colonization with drug resistant hemophilus influenzae type b and streptococccus pneumoniae in unvaccinated hiv infected children from west bengal,2011 Apr,2011
21165692,group motivational interviewing to promote adherence to antiretroviral medications and risk reduction behaviors in hiv infected women,2011 Jul,2011
21165690,maltreatment clusters among youth in outpatient substance abuse treatment co occurring patterns of psychiatric symptoms and sexual risk behaviors,2011 Apr,2011
21165379,health care costs associated with hepatitis c a longitudinal cohort study,2010 Dec,2010
21165153,caring for aids orphaned children an exploratory study of challenges faced by carers in kwazulu natal south africa,2010 Dec 1,2010
21164527,quest for a t cell based immune correlate of protection against hiv a story of trials and errors,2011 Jan,2011
21164418,acute diseases and trauma of thorax and abdomen in patients with hemocontact viral infections,2010,2010
21164354,implementing a tenofovir based first line regimen in rural lesotho clinical outcomes and toxicities after two years,2011 Mar 1,2011
21164353,comparative rna quantification of hiv 1 group m and non m with the roche cobas ampliprep cobas taqman hiv 1 v2 0 and abbott real time hiv 1 pcr assays,2011 Mar 1,2011
21164266,glucocorticoid resistance,2011,2011
21164091,uncovering tensions and capitalizing on synergies in hiv aids and antiviolence programs,2011 Jun,2011
21164088,drug arrests and injection drug deterrence,2011 Feb,2011
21164081,we the aids people how antiretroviral therapy enables zimbabweans living with hiv aids to cope with stigma,2011 Jun,2011
21163979,breakthrough of the year the runners up,2010 Dec 17,2010
21163930,dysregulation of cd4 cd25 cd127lowfoxp3 regulatory t cells in hiv infected pregnant women,2011 Feb 10,2011
21163196,effectiveness and safety of the schedules of short and long term treatment for tuberculous meningoencephalitis at two hospitals of lima peru,2011 May,2011
21163101,aids hiv prevention and control among long distance drivers in china a meta analysis,2010 Jun,2010
21163100,situations and trends of hiv and syphilis infections among drug users in china 1995 2009,2010 Jun,2010
21163093,subtype and transmission of hiv strain in both hiv infected spouses in zhejiang province,2010 Jun,2010
21163092,study on the natural history of hiv among former commercial plasma donors caused by contaminated plasma donation in central china,2010 Jun,2010
21163059,anti glioma effect of combination of bfgf sirna and vpr in nude mice,2010 Oct,2010
21163032,study on the feasibility and related factors on semen samples from condoms collected from sexual partners of and by the female sex workers for hiv antibody testing,2010 May,2010
21162995,molecular epidemiology on vpr gene of hiv 1 strains,2010 Aug,2010
21162987,spatial and temporal patterns of primary and secondary syphilis in shenzhen china,2010 Aug,2010
21162986,a comprehensive prevention programs on aids hbv and syphilis among pregnant women and couples experienced premarital medical examination,2010 Aug,2010
21162868,hiv aids epidemic situation and data analysis among young students from 2006 2009 in china,2010 Sep,2010
21162867,study on the situation of antiretroviral therapy against hiv aids in henan province based on the cd4 t cells count and virus load,2010 Sep,2010
21162863,incidence and risk factors of hiv infection among sero negative spouses of hiv patients in dehong prefecture of yunnan province,2010 Sep,2010
21162839,natural history of hiv infections among injecting drug users in dehong prefecture yunnan province,2010 Jul,2010
21162735,distinct host cell proteins incorporated by siv replicating in cd4 t cells from natural disease resistant versus non natural disease susceptible hosts,2010 Dec 16,2010
21162690,keeping them in style finding linking and retaining young hiv positive black and latino men who have sex with men in care,2011 Jan,2011
21162689,postnatal infant hiv prophylaxis a survey of u s practice,2011 Jan,2011
21162638,sporothrix schenckii complex and sporotrichosis an emerging health problem,2011 Jan,2011
21162612,clinical symptoms and survival in non smoking and smoking hiv negative patients with non tuberculous mycobacterial isolation,2011 Mar,2011
21162431,conceptual framework for the domain of evidence based design,2010 Fall,2010
21162126,insulin like growth factor i forkhead box o transcription factor 3a counteracts high glucose tumor necrosis factor mediated neuronal damage implications for human immunodeficiency virus encephalitis,2011 Feb,2011
21161599,systematic review of parental influences on the health and well being of lesbian gay and bisexual youth time for a new public health research and practice agenda,2010 Dec,2010
21161445,prevalence of mycoplasma pneumoniae among hiv infected children,2011 Apr,2011
21161414,neighborhood disadvantage and changes in condom use among african american adolescents,2011 Feb,2011
21160728,advances in endoscopic retrograde cholangiopancreatography cannulation,2010 Apr 16,2010
21160459,sexually transmitted diseases treatment guidelines 2010,2010 Dec 17,2010
21160458,health of resettled iraqi refugees san diego county california october 2007 september 2009,2010 Dec 17,2010
21160429,survival of hiv infected children a cohort study from the asia pacific region,2011 Apr,2011
