UID,Title,PublicationDate,PublicationYear
29278971,prevention strategies against hiv transmission a proactive approach,2018 Feb,2018
29278838,multiple injections per injection episode high risk injection practice among people who injected pills during the 2015 hiv outbreak in indiana,2018 Feb,2018
29278684,isolation of human lymphocytes with high yield and viability from the gastrointestinal and female reproductive tract of a humanized drag mouse,2018 Mar,2018
29278542,potential kidney toxicity from the antiviral drug tenofovir new indications new formulations and a new prodrug,2018 Mar,2018
29278532,risks of cardiovascular or central nervous system adverse events and immune reconstitution inflammatory syndrome for dolutegravir versus other antiretrovirals meta analysis of randomized trials,2018 Mar,2018
29277848,low prevalence of hepatitis b vaccination among patients receiving medical care for hiv infection in the united states 2009 to 2012,2018 Feb 20,2018
29277641,world health organization and essential medicines,2018 May,2018
29277585,comparison of time taken to return to baseline erectile function following focal and whole gland ablative therapies for localized prostate cancer a systematic review,2018 Feb,2018
29277535,determination of dolutegravir s unbound fraction in human plasma using validated equilibrium dialysis and lc ms ms methods,2018 Apr,2018
29277436,the key role of the pathologist in the diagnosis of syphilis a case report,2018 Feb,2018
29277023,development of an in vivo metric to aid visual inspection of single case design data do we need to run more sessions,2018 Mar,2018
29277006,hiv internalization into oral and genital epithelial cells by endocytosis and macropinocytosis leads to viral sequestration in the vesicles,2018 Feb,2018
29276983,uplc ms ms method for the simultaneous quantification of sofosbuvir sofosbuvir metabolite gs 331007 and daclatasvir in plasma of hiv hcv co infected patients,2018 Jan 15,2018
29276620,developing the science and methods of community engagement for genomic research and biobanking in africa,2017,2017
29276592,sexual health knowledge and practices and sti hiv prevalence among long distance truck drivers in peru,2017,2017
29276230,disseminated nontuberculous mycobacterial infection in a patient with anti ifn autoantibodies,2017 Dec,2017
29275968,tuberculosis social determinants and co morbidities including hiv,2018 Mar-Apr,2018
29275343,assessment of medium term cardiovascular disease risk after japan s 2011 fukushima daiichi nuclear accident a retrospective analysis,2017 Dec 22,2017
29275182,impact of hiv 1 within host evolution on transmission dynamics,2018 Feb,2018
29275011,red blood cells the primary reservoir of macrophage migration inhibitory factor in whole blood,2018 Feb,2018
29274699,hiv 1 superinfection can occur in the presence of broadly neutralizing antibodies,2018 Jan 25,2018
29274655,do you prep a review of primary care provider knowledge of prep and attitudes on prescribing prep,2018 Jan-Feb,2018
29274654,using the social ecological model of hiv prevention to explore hiv testing behaviors of young black college women,2018 Jan-Feb,2018
31314400,identifying grassroots opportunities and barriers to mhealth design for hiv aids using a communicative ecologies framework,2018,2018
29274360,disulfiram with or without metformin inhibits oesophageal squamous cell carcinoma in vivo,2018 Mar 28,2018
29274210,impact of alternative treatment approach for cerebral toxoplasmosis among hiv aids patients from a resource poor setting in burkina faso,2017,2017
29273946,randomized controlled trial of intensive case management project bridge for hiv infected probationers and parolees,2018 Mar,2018
29273597,intravenous thrombolysis for stroke and presumed stroke in human immunodeficiency virus infected adults a retrospective multicenter us study,2018 Jan,2018
29273545,on how role versatility boosts an sti,2018 Mar 7,2018
29273539,effectiveness of who s pragmatic screening algorithm for child contacts of tuberculosis cases in resource constrained settings a prospective cohort study in uganda,2018 Apr,2018
29273442,pharmaceutical interactions between antiretroviral and antimalarial drugs used in chemoprophylaxis,2018 Mar,2018
29273432,alpha helix 1 from the first conserved region of hiv1 gp120 is reconstructed in the short nq21 peptide,2018 Jan 15,2018
29273141,optimal age for screening adolescents and young adults without identified risk factors for hiv,2018 Jan,2018
29273115,cost effectiveness of a savings led economic empowerment intervention for aids affected adolescents in uganda implications for scale up in low resource communities,2018 Jan,2018
29273033,determinants of facility readiness for integration of family planning with hiv testing and counseling services evidence from the tanzania service provision assessment survey 2014 2015,2017 Dec 22,2017
29272532,human immunodeficiency virus infected women have high numbers of cd103 cd8 t cells residing close to the basal membrane of the ectocervical epithelium,2018 Jul 2,2018
29272472,hiv infection and circulating levels of prosurfactant protein b and surfactant protein d,2018 Jan 17,2018
29272392,pegylated interferon induced natural killer cell activation is associated with human immunodeficiency virus 1 dna decline in antiretroviral therapy treated hiv 1 hepatitis c virus coinfected patients,2018 Jun 1,2018
29272387,contribution of maternal antiretroviral therapy and breastfeeding to 24 month survival in human immunodeficiency virus exposed uninfected children an individual pooled analysis of african and asian studies,2018 May 17,2018
29272368,increased cervical human immunodeficiency virus hiv rna shedding among hiv infected women randomized to loop electrosurgical excision procedure compared to cryotherapy for cervical intraepithelial neoplasia 2 3,2018 May 17,2018
29272320,systems based assessment of the prepex device adverse events active surveillance system in zimbabwe,2017,2017
29272290,it was pain that s it it was pain lack of oral health care among otherwise healthy young adults living with hiv in south africa a qualitative study,2017,2017
29272273,higher than expected prevalence of non tuberculous mycobacteria in hiv setting in botswana implications for diagnostic algorithms using xpert mtb rif assay,2017,2017
29272268,retention in care among hiv infected pregnant and breastfeeding women on lifelong antiretroviral therapy in uganda a retrospective cohort study,2017,2017
29272264,are cannabinoids effective for hiv wasting syndrome,2017 Dec 22,2017
29272026,kaposi s sarcoma in hiv infected patients in the era of new antiretrovirals,2017 Dec,2017
29272025,hepatitis c related hepatocellular carcinoma diagnostic and therapeutic management in hiv patients,2017 Dec,2017
29271972,hiv epidemics current burden and future prospects,2017 Oct-Dec,2017
29271830,clinic based evaluation of a point of care creatinine assay to screen for renal impairment among hiv positive patients receiving tenofovir disoproxil fumarate,2018 Apr 1,2018
29271829,reduction of injection related risk behaviors after emergency implementation of a syringe services program during an hiv outbreak,2018 Apr 1,2018
29271692,systematic mapping of relationship level protective factors and sexual health outcomes among sexual minority youth the role of peers parents partners and providers,2018 Jan,2018
29271660,pegylated interferon alpha 2a for the treatment of hepatitis c virus infection,2018 Feb,2018
29271606,abacavir usage patterns and hypersensitivity reactions in the eurosida cohort,2018 Apr,2018
29271562,hcv treatment initiation in persons with chronic kidney disease in the directly acting antiviral agents era results from erchives,2018 Aug,2018
29271298,antenatal hiv testing in sub saharan africa during the implementation of the millennium development goals a systematic review using the pen 3 cultural model,2018 Jan,2018
29271296,understanding men s networks and perceptions of leadership to promote hiv testing and treatment in agincourt south africa,2018 Sep,2018
29271260,protein biomarkers for subtyping breast cancer and implications for future research,2018 Feb,2018
29271242,role of personal and household members substance use in health related quality of life in women living with hiv aids,2018 Apr,2018
29271094,increased proportions of b cells with spontaneous production of interleukin 10 in hiv infected individuals are normalized during combination antiretroviral therapy a longitudinal study,2018 Feb,2018
29271013,do needle and syringe programs reduce risky behaviours among people who inject drugs in kermanshah city iran a coarsened exact matching approach,2018 Apr,2018
29270768,performance of two immunochromatographic tests for diagnosis of visceral leishmaniasis in patients coinfected with hiv,2018 Feb,2018
29270460,patient provider communication styles in hiv treatment programs in bamako mali a mixed methods study to define dimensions and measure patient preferences,2017 Dec,2017
29270319,bidirectional relationship between tuberculosis and diabetes,2017,2017
29269866,dna methylation signatures of illicit drug injection and hepatitis c are associated with hiv frailty,2017 Dec 21,2017
29269343,developing online recruitment and retention methods for hiv prevention research among adolescent males who are interested in sex with males interviews with adolescent males,2017 Dec 21,2017
29269279,evaluation of a urine based rapid molecular diagnostic test with potential to be used at point of care for pulmonary tuberculosis cape town cohort,2018 Mar,2018
29269230,inflammation and cardiovascular disease risk a case study of hiv and inflammatory joint disease,2018 Apr,2018
29269175,lung cancer in hiv infected patients,2018 Jan,2018
29269123,relationship between immunogenic red blood cell antigens and human immunodeficiency virus infection,2018 Feb,2018
29269045,adolescent access to care and risk of early mother to child hiv transmission,2018 Apr,2018
29268776,external quality assessment of malaria microscopy diagnosis among public health facilities in west amhara region ethiopia,2017 Dec 21,2017
29268769,systems serology profiling vaccine induced humoral immunity against hiv,2017 Dec 21,2017
29268729,strengthening medical training programmes by focusing on professional transitions a national bridging programme to prepare medical school graduates for their role as medical interns in botswana,2017 Dec 21,2017
29268723,lifetime prevalence of suicidal ideation among men who have sex with men a meta analysis,2017 Dec 21,2017
29268687,evolution of host target cell specificity during hiv 1 infection,2018,2018
29268664,molecular docking qsar and admet based mining of natural compounds against prime targets of hiv,2019 Jan,2019
29268662,voices that influence hiv positive mothers breastfeeding practices in an urban ghanaian society,2018 Feb,2018
29268658,i m more aware of my hiv risk than anything else syndemics of syphilis and hiv among gay men in winnipeg,2018 Sep,2018
29268654,implementation of a prospective pregnancy registry for antiretroviral based hiv prevention trials,2018 Feb,2018
29268567,lifestyle risk prediction model for prostate cancer in a korean population,2018 Oct,2018
29268082,localization to detergent resistant membranes and hiv 1 core entry inhibition correlate with hiv 1 restriction by serinc5,2018 Feb,2018
29268069,premature atherosclerosis in hiv infected pediatric patients literature review and clinical approach,2017 Oct 31,2017
29267909,modes of transmission of zika virus,2017 Dec 16,2017
29267895,differences in virological and immunological risk factors for non hodgkin and hodgkin lymphoma,2018 Jun 1,2018
29267817,most common oral manifestations in pediatric patients hiv positive and the effect of highly active antiretroviral therapy,2018 Jan,2018
29267678,differences and similarities in women living and not living with hiv contributions by the genih study to sexual and reproductive healthcare,2017 Dec 18,2017
29267601,impact of a provider training program on the treatment of children with autism spectrum disorder at psychosocial care units in brazil,2018 Jul-Sep,2018
29267437,atypical kaposi s sarcoma in young inmunocompetent patient,2017,2017
29267399,novel mechanisms to inhibit hiv reservoir seeding using jak inhibitors,2017 Dec,2017
29267347,dynamic of hiv testing after arrival in france for migrants from sub saharan africa the role of both health and social care systems,2017,2017
29267292,time to development of adverse drug reactions and associated factors among adult hiv positive patients on antiretroviral treatment in bahir dar city northwest ethiopia,2017,2017
29267225,htlv 1 the other pathogenic yet neglected human retrovirus from transmission to therapeutic treatment,2017 Dec 21,2017
29267061,increases in acute hepatitis c virus infection related to a growing opioid epidemic and associated injection drug use united states 2004 to 2014,2018 Feb,2018
29266755,global health inequalities and the need for solidarity a view from the global south,2018 Sep,2018
29266420,short circuit disaggregation of adrenocorticotropic hormone and cortisol levels in hiv positive methamphetamine using men who have sex with men,2018 Jan,2018
29266382,integration of hepatitis b virus s gene impacts on hepatitis b surface antigen levels in patients with antiviral therapy,2018 Jul,2018
29266200,aid recruits the rna exosome to degrade hiv 1 nascent transcripts through interaction with the tat p tefb tar rnp complex,2018 Jan,2018
29266013,neutralization tiers of hiv 1,2018 Mar,2018
29265535,prophylactic effect of lamivudine on chemotherapy induced hepatitis b virus reactivation in patients with solid tumour a meta analysis,2018 Mar,2018
29265385,predictors of longitudinal trajectories of alcohol consumption in people with hiv,2018 Mar,2018
29265072,clinical and morphological correlations in occult hepatitis b,2017,2017
29265061,disseminated cryptococcosis as a complication of lupus nephritis,2017 Nov-Dec,2017
29264956,relapsed refractory burkitt lymphoma and hiv infection,2018 Jun,2018
29264736,it s never just about the hiv hiv primary care providers perception of substance use in the era of universal antiretroviral medication treatment,2018 Mar,2018
29264701,herpes vegetans an unusual and acyclovir resistant form of hsv,2018 Mar,2018
29264526,classic kaposi sarcoma an exceptional cause of adrenal incidentaloma,2017 Jun 1,2017
29264474,new advances in the diagnostic workup of primary aldosteronism,2017 Mar 1,2017
29264355,observed hiv drug resistance associated mutations amongst na ve immunocompetent children in yaound cameroon,2017 Dec,2017
29263915,inhibition of mcl 1 enhances cell death induced by the bcl 2 selective inhibitor abt 199 in acute myeloid leukemia cells,2017,2017
29263870,heroin hiv 1 h2 vaccine induction of dual immunologic effects with a heroin hapten conjugate and an hiv 1 envelope v2 peptide with liposomal lipid a as an adjuvant,2017,2017
29263266,galnac specific soybean lectin inhibits hiv infection of macrophages through induction of antiviral factors,2018 Mar 15,2018
29263258,major histocompatibility complex class i fla e 01801 molecular structure in domestic cats demonstrates species specific characteristics in presenting viral antigen peptides,2018 Mar 15,2018
29263214,both hiv infected and uninfected cells express trailshort which confers trail resistance upon bystander cells within the microenvironment,2018 Feb 1,2018
29263016,monitoring prevention impact of mother to child transmission of hiv in concentrated epidemics with program and survey data,2017 Dec 20,2017
29262982,treatment outcomes and tolerability of the revised who anti tuberculosis drug dosages for children,2018 Feb 1,2018
29262974,south african clinical practice guidelines a landscape analysis,2017 Dec 13,2017
29262967,hepatitis c a south african literature review and results from a burden of disease study among a cohort of drug using men who have sex with men in cape town south africa,2017 Nov 27,2017
29262966,multimorbidity in a large district hospital a descriptive cross sectional study,2017 Nov 27,2017
29262965,acne in south african black adults a retrospective study in the private sector,2017 Nov 27,2017
29262963,mortality trends in the city of cape town between 2001 and 2013 reducing inequities in health,2017 Nov 27,2017
29262957,application opportunities of geographic information systems analysis to support achievement of the unaids 90 90 90 targets in south africa,2017 Nov 27,2017
29262956,prevalence and predictors of late presentation for hiv care in south africa,2017 Nov 27,2017
29262942,access to and utilisation of healthcare services by sex workers at truck stop clinics in south africa a case study,2017 Oct 31,2017
29262938,beyond clinical trials cross sectional associations of combination antiretroviral therapy with reports of multiple symptoms and non adherence among adolescents in south africa,2017 Oct 31,2017
29262935,kaposi s sarcoma good outcome with doxorubicin bleomycin and vincristine sulphate abv chemotherapy and highly active antiretroviral therapy,2017 Oct 31,2017
29262931,hiv positive patients in the intensive care unit,2017 Oct 31,2017
29262922,blood test patterns for blood donors after nucleic acid detection in the blood center,2017 Dec,2017
29262860,increased cd127 and decreased cd57 t cell expression levels in hiv infected patients on nrti sparing regimens,2017 Dec 20,2017
29262731,systematic review of psychoneuroimmunology based interventions,2018 Jul,2018
29262694,can we afford to offer pre exposure prophylaxis to msm in catalonia cost effectiveness analysis and budget impact assessment,2018 Jun,2018
29262692,optimization of the ec26 2a4 epitope in the gp41 membrane proximal external region targeted by neutralizing antibodies from an elite controller,2018 Apr,2018
29262326,hiv specific cd8 t cells exhibit reduced and differentially regulated cytolytic activity in lymphoid tissue,2017 Dec 19,2017
29262290,collection of data on race ethnicity language and nativity by us public health surveillance and monitoring systems gaps and opportunities,2018 Jan/Feb,2018
29262289,excess clinical comorbidity among hiv infected patients accessing primary care in us community health centers,2018 Jan/Feb,2018
29261707,field evaluation of hiv point of care testing for early infant diagnosis in cape town south africa,2017,2017
29261677,increased soluble il 7 receptor concentrations associate with improved il 7 therapy outcomes in siv infected art treated rhesus macaques,2017,2017
29261438,anticipated suicidal ideation among female injecting drug users who are sex workers of negative or unknown hiv status in china,2018 Aug,2018
29260881,cardiovascular and neuropsychiatric events after varenicline use for smoking cessation,2018 Apr 1,2018
29260773,the clinical and microbiological characteristics of oropharyngeal candidiasis in the hiv infected patients at the late stages of the disease,2017,2017
29260768,prevalence of dna viruses in maxillofacial area of hiv infected,2017,2017
29260746,the spectrum of primary drug resistance of mycobacterium tuberculosis in patients with tuberculosis in relation to human immunodeficiency virus status,2017,2017
29260745,molecular epidemiological analysis of hiv 1 variants circulating in russia in 1987 2015,2017,2017
29260441,effects of docosahexaenoic acid on locomotor activity in ethanol treated hiv 1 transgenic rats,2018 Feb,2018
29260366,feasibility of free breathing dynamic contrast enhanced mri of gastric cancer using a golden angle radial stack of stars vibe sequence comparison with the conventional contrast enhanced breath hold 3d vibe sequence,2018 May,2018
29260354,understanding the targeting and uptake of hiv testing among gay and bisexual men attending sexual health clinics,2018 Feb,2018
29260309,hiv infection pulmonary tuberculosis and copd in rural uganda a cross sectional study,2018 Feb,2018
29259976,phylogenetic diversity in core region of hepatitis c virus genotype 1a as a factor associated with fibrosis severity in hiv 1 coinfected patients,2017,2017
29259955,unlikely aid fighting hiv through tv,2017 Dec,2017
29259605,role of monocyte macrophages during hiv siv infection in adult and pediatric acquired immune deficiency syndrome,2017,2017
29259541,connexin43 containing gap junction channels facilitate hiv bystander toxicity implications in neurohiv,2017,2017
29259388,genital tract infections in an isolated community 100 women of the pr ncipe island,2017,2017
29259367,cone beam computed tomography as advanced diagnostic aid in endodontic treatment of molars with multiple canals two case reports,2017 Jul-Aug,2017
29258976,intervention to match young black men and transwomen who have sex with men or transwomen to hiv testing options all about me protocol for a randomized controlled trial,2017 Dec 19,2017
29258916,potential of selected lamiaceae plants in anti retro viral therapy,2018 Jul,2018
29258786,genetic and immune determinants of immune activation in hiv exposed seronegative individuals and their role in protection against hiv infection,2018 Dec,2018
29258607,burden and correlates of mental health diagnoses among sex workers in an urban setting,2017 Dec 19,2017
29258557,moloney leukemia virus 10 mov10 inhibits the degradation of apobec3g through interference with the vif mediated ubiquitin proteasome pathway,2017 Dec 19,2017
29258470,health and healthcare disparities among u s women and men at the intersection of sexual orientation and race ethnicity a nationally representative cross sectional study,2017 Dec 19,2017
29258455,motivations and barriers to uptake and use of female initiated biomedical hiv prevention products in sub saharan africa an adapted meta ethnography,2017 Dec 19,2017
29258357,penicillixanthone a a marine derived dual coreceptor antagonist as anti hiv 1 agent,2019 May,2019
29258342,gender differences in health related quality of life at the time of a positive hiv test a cross sectional study in a resource poor high prevalence setting in nairobi kenya,2018 Apr,2018
29258341,sexual risk taking and the hiv care continuum in an online sample of men who have sex with men,2018 Jul,2018
29258331,short communication specimen processing impacts tissue tenofovir pharmacokinetic measurements,2018 Apr,2018
29258326,origin and spread of hiv 1 subtype b among heterosexual individuals in bulgaria,2018 Mar,2018
29258320,characterization of a novel hiv 1 circulating recombinant form crf01 ae b c crf96 cpx in yunnan china,2018 Apr,2018
29258242,successful treatment of pulmonary and cerebral toxoplasmosis associated with pneumocystis pneumonia in an hiv patient,2017 Dec 18,2017
31384260,expanded program on immunization in the english and dutch speaking caribbean 1977 2016 reasons for its success,2017,2017
31384257,past present and future of immunization in the americas,2017,2017
29257911,body selves and beyond men s narratives of sexual behavior on prep,2018 Jul,2018
29257907,promising role of monoclonal antibodies for immunotherapy of the hiv associated cancer non hodgkin lymphoma,2018 May 4,2018
29257793,adding resistance training to the standard of care for inpatient substance abuse treatment in men with human immunodeficiency virus improves skeletal muscle health without altering cytokine concentrations,2018 Jan,2018
29257757,efficacy of tamarindus indicus melia azadirach and santalum album in syndromic management of abnormal vaginal discharge a single blind randomised controlled trial,2017 Dec 19,2017
29257322,human parvovirus b19 nonstructural protein ns1 activates nlrp3 inflammasome signaling in adult onset still s disease,2018 Feb,2018
29257103,characterization of hiv 1 near full length proviral genome quasispecies from patients with undetectable viral load undergoing first line haart therapy,2017 Dec 19,2017
29256919,improving management of sexually transmitted infections in those who use pre exposure prophylaxis for human immunodeficiency virus infection,2018 Jan 14,2018
29256837,expanding the domain of drug delivery for hiv prevention exploration of the transdermal route,2017,2017
29256823,fast growing cold skin abscess revealing disseminated mycobacterium intracellulare infection in an hiv infected patient,2018 Jun,2018
29256819,lung vascular remodeling cardiac hypertrophy and inflammatory cytokines in shivnef infected macaques,2018 Apr,2018
29256327,probabilistic population projections for countries with generalized hiv aids epidemics,2018 Mar,2018
29256218,comparison of interferon release assays and the tuberculin skin test for diagnosis of tuberculosis in human immunodeficiency virus a systematic review,2018 Jan,2018
29256131,antivirals and male reproduction,2017,2017
29256041,hiv 1 infection of microglial cells in a reconstituted humanized mouse model and identification of compounds that selectively reverse hiv latency,2018 Apr,2018
29256039,when do models of neuroaids faithfully imitate the real thing,2018 Apr,2018
29255766,cytomegalovirus disease of the upper gastrointestinal tract a 10 year retrospective study,2017 Nov,2017
29255756,clinical and endoscopic features of gastrointestinal kaposi sarcoma a single center portuguese experience over the last decade,2017 Sep,2017
29255735,weight gain a possible side effect of all antiretrovirals,2017 Fall,2017
29255731,implication of first line antiretroviral therapy choice on second line options,2017 Fall,2017
29255726,impact of human pegivirus on cd4 cell count in hiv positive persons in botswana,2017 Fall,2017
29255717,hiv associated disruption of lung cytokine networks is incompletely restored in asymptomatic hiv infected malawian adults on antiretroviral therapy,2017 Oct,2017
29255537,assessing the ownership usage and knowledge of insecticide treated nets itns in malaria prevention in the hohoe municipality ghana,2017,2017
29255206,hormonal contraceptives differentially suppress tfv and taf inhibition of hiv infection and tfv dp in blood and genital tract cd4 t cells,2017 Dec 18,2017
29255079,death injury and disability from kinetic impact projectiles in crowd control settings a systematic review,2017 Dec 5,2017
