UID,Title,PublicationDate,PublicationYear
34961449,importance of tissue sanctuaries and cellular reservoirs of hiv 1,2022 Aug 12,2022
34961398,perceived social norms guide health care decisions for oneself and others a cross sectional experiment in a us online panel,2022 Apr,2022
34960812,immune dysregulation is associated with neurodevelopment and neurocognitive performance in hiv pediatric populations a scoping review,2021 Dec 18,2021
34960795,first detection of sars cov 2 delta b 1 617 2 variant of concern in a dog with clinical signs in spain,2021 Dec 16,2021
34960784,inositol phosphates and retroviral assembly a cellular perspective,2021 Dec 15,2021
34960781,why the hiv reservoir never runs dry clonal expansion and the characteristics of hiv infected cells challenge strategies to cure and control hiv infection,2021 Dec 14,2021
34960758,synergistic interferon alpha based combinations for treatment of sars cov 2 and other viral infections,2021 Dec 11,2021
34960723,prevalence and distribution of hpv genotypes in immunosuppressed patients in lorraine region,2021 Dec 7,2021
34960718,modelling mutation in equine infectious anemia virus infection suggests a path to viral clearance with repeated vaccination,2021 Dec 6,2021
34960679,tribute to john c martin at the twentieth anniversary of the breakthrough of tenofovir in the treatment of hiv infections,2021 Dec 2,2021
34960667,systemic and intestinal viral reservoirs in cd4 t cell subsets in primary siv infection,2021 Nov 30,2021
34960658,hiv 1 packaging visualised by in gel shape,2021 Nov 29,2021
34960656,drugs of abuse and their impact on viral pathogenesis,2021 Nov 29,2021
34960639,inclusion of the guinea pig cytomegalovirus pentameric complex in a live virus vaccine aids efficacy against congenital infection but is not essential for improving maternal and neonatal outcomes,2021 Nov 26,2021
34960611,presence and persistence of putative lytic and temperate bacteriophages in vaginal metagenomes from south african adolescents,2021 Nov 23,2021
34960159,human papillomavirus vaccine efficacy and effectiveness against cancer,2021 Nov 30,2021
34960152,race ethnicity and covid 19 vaccination beliefs and intentions a cross sectional study among the general population in the san francisco bay area,2021 Nov 29,2021
34959588,transfusion transmissible infections in blood donors in the province of bi angola during a 15 year follow up imply the need for pathogen reduction technologies,2021 Dec 17,2021
34959538,host range biology and species specificity of seven segmented influenza viruses a comparative review on influenza c and d,2021 Dec 5,2021
34959524,retention in care mortality loss to follow up and viral suppression among antiretroviral treatment na ve and experienced persons participating in a nationally representative hiv pre treatment drug resistance survey in mexico,2021 Dec 1,2021
34959511,parasitic and vector borne infections in hiv positive patients in slovakia evidence of an unexpectedly high occurrence of anaplasma phagocytophilum,2021 Nov 29,2021
34959509,epidemiology and molecular transmission characteristics of hiv in the capital city of anhui province in china,2021 Nov 29,2021
34959490,factors associated with hiv drug resistance in dar es salaam tanzania analysis of a complex adaptive system,2021 Nov 24,2021
34959323,application of lipid based nanocarriers for antitubercular drug delivery a review,2021 Nov 30,2021
34958385,phytolectin nanoconjugates in combination with standard antifungals curb multi species biofilms and virulence of vulvovaginal candidiasis vvc causing candida albicans and non albicans candida,2022 Jan 22,2022
34958284,warfarin pharmacogenomics for precision medicine in real life clinical practice in southern africa harnessing 73 variants in 29 pharmacogenes,2022 Jan,2022
34958283,drug releasing vaginal rings for hiv sti and pregnancy prevention a review of recent advances and clinical applications,2022 Jan,2022
34958235,health care costs and resource utilization among commercially insured adult patients with hemophilia a managed with fviii prophylaxis in the united states,2022 Apr,2022
34957578,updated review on efficacy and benefits of sweet almond evening primrose and jojoba oils in skin care applications,2022 Feb,2022
34957464,hiv knowledge among cisgender female sex workers of haitian descent working at the border of haiti and dominican republic,2021 Oct,2021
34957423,sexual ipv and non partner rape of female sex workers findings of a cross sectional community centric national study in south africa,2021 Dec,2021
34957379,fm am detection of the sars cov 2 antigen by advanced lateral flow immunoassay based on gold nanospheres,2021 Dec 24,2021
34957337,attitude preventive practice and perceived barriers among perioperative and anesthesia nurses toward surgical smoke hazards during the covid 19 outbreak,2022 Mar,2022
34957215,determination of histidine protonation states in proteins by fast magic angle spinning nmr,2021,2021
34957175,relationship between lipodystrophy body composition metabolic profile and serum levels of adipocytokines,2021,2021
34957014,solidarity and hiv testing willingness during the covid 19 epidemic a study among men who have sex with men in china,2021,2021
34956947,worldwide prevalence of anxiety in acquired immune deficiency syndrome patients a systematic review and meta analysis,2021,2021
34956848,impact of changing the diagnostic algorithm for tb in manicaland zimbabwe,2021 Dec 21,2021
34956844,early tb case detection by community based mobile x ray screening and xpert testing in balochistan,2021 Dec 21,2021
34956843,delivery of tb preventive therapy to incarcerated people living with hiv in southern african correctional facilities,2021 Dec 21,2021
34956769,salivary uric acid a noninvasive wonder for clinicians,2021 Nov,2021
34956660,corrigendum southern african guidelines on the safe easy and effective use of pre exposure prophylaxis 2020,2021,2021
34956404,behavioral and genetic factors associated with successful long term cessation in persons with hiv who smoke cigarettes,2021,2021
34956392,mental health of women living with hiv and its impact on child development in andhra pradesh india,2021,2021
34956328,evaluation of the effects of 1 25vitd3 on inflammatory responses and il 25 expression,2021,2021
34956215,native cgrp neuropeptide and its stable analogue sax but not cgrp peptide fragments inhibit mucosal hiv 1 transmission,2021,2021
34956192,oxidative stress induces mitochondrial compromise in cd4 t cells from chronically hcv infected individuals,2021,2021
34956191,comparison of female genital tract cytokine and microbiota signatures induced by initiation of intramuscular dmpa and net en hormonal contraceptives a prospective cohort analysis,2021,2021
34956188,ccr5 32 in brazil impacts of a european genetic variant on a highly admixed population,2021,2021
34956162,oral microbiota is associated with immune recovery in human immunodeficiency virus infected individuals,2021,2021
34956117,whole genome sequencing based antimicrobial resistance characterization and phylogenomic investigation of 19 multidrug resistant and extended spectrum beta lactamase positive escherichia coli strains collected from hospital patients in benin in 2019,2021,2021
34955691,sexual and reproductive health services utilization among wolaita sodo university students ethiopia a mixed method approach,2021,2021
34955072,hiv and tb workplace program for street vendors a situational analysis,2022 May,2022
34954984,methods for controlling time varying confounding in pharmaco epidemiological studies a systematic reveiw,2021 Dec 10,2021
34954979,a cohort study on the incidence of hiv infection in drug abusers among men who have sex with men in shanghai and tianjin,2021 Dec 10,2021
34954974,analysis on the hiv 1 molecular transmission characteristics of newly confirmed hiv aids in jiaxing city 2017 2018,2021 Dec 10,2021
34954973,characteristics and influencing factors of newly hiv infection among newly confirmed hiv aids cases in ningbo city 2017 2020,2021 Dec 10,2021
34954972,analysis on the relationship of molecular transmission between hiv infected men who have sex with men and their sexual partners,2021 Dec 10,2021
34954971,hiv infection and related factors of traceability efficiency among sex partners of hiv positive men who have sex with men,2021 Dec 10,2021
34954970,conducting analysis on hiv tracing and molecular network for promoting precise detection prevention and control of aids,2021 Dec 10,2021
34954718,effect of hiv self testing on prep adherence among gender diverse sex workers in uganda a randomized trial,2022 Apr 1,2022
34954716,brief report undertreated midlife symptoms for women living with hiv linked to lack of menopause discussions with care providers,2022 Apr 15,2022
34954655,interaction between dolutegravir and folate transporters and receptor in human and rodent placenta,2022 Jan,2022
34954390,hepatitis b virus genetic multiplicity and the associated hbv lamivudine resistance mutations in hbv hiv co infection in western kenya a review article,2022 Mar,2022
34954236,feline leukemia virus b envelope together with its glycogag and human immunodeficiency virus 1 nef mediate resistance to feline serinc5,2022 Mar 30,2022
34954094,risk factors for types of recurrent tuberculosis reactivation versus reinfection a global systematic review and meta analysis,2022 Mar,2022
34953949,occurrence and point of use treatment of contaminants of emerging concern in groundwater of the nzoia river basin kenya,2022 Mar 15,2022
34953553,long acting injectable for hiv approved for use in the uk,2022 Jan,2022
34953549,practical measures for sars cov 2 infection prevention authors reply,2022 Jan,2022
34953520,efficacy and safety of two neutralising monoclonal antibody therapies sotrovimab and brii 196 plus brii 198 for adults hospitalised with covid 19 tico a randomised controlled trial,2022 May,2022
34953464,heavy chain sequence based classifier for the specificity of human antibodies,2022 Jan 17,2022
34953370,development and trial of a dried tube specimen dts proficiency testing panel for dual hiv syphilis rapid diagnostic tests,2022 Mar,2022
34952913,value of lateral flow urine lipoarabinomannan assay and empirical treatment in xpert mtb rif ultra negative patients with presumptive tb a prospective cohort study,2021 Dec 24,2021
34952856,durability of effects from short term economic incentives for clinic attendance among hiv positive adults in tanzania long term follow up of a randomised controlled trial,2021 Dec,2021
34952210,screening for hepatocellular carcinoma among adults with hiv hbv co infection in zambia a pilot study,2022 Mar,2022
34951835,preoperative and postoperative imaging of scapholunate ligament primary repair and modified brunelli reconstruction,2022 Jan-Feb,2022
34951631,using system dynamics modelling to estimate the costs of relaxing health system constraints a case study of tuberculosis prevention and control interventions in south africa,2022 Mar 4,2022
34951549,identification of two novel hiv 1 circulating recombinant forms of crf111 01c and crf116 0108 in southwestern yunnan china,2022 Dec,2022
34951111,archiving of mutations in hiv 1 cellular reservoirs among vertically infected adolescents is contingent with clinical stages and plasma viral load evidence from the edctp ready study,2022 Jul,2022
34951105,hepatitis c coinfection and extrahepatic cancer incidence among people living with hiv,2022 Jul,2022
34951018,associations between state level high school hiv education policies and adolescent hiv risk behaviors,2022 Mar,2022
34950924,impact of extending direct antiviral agents daa availability in france an observational cohort study 2015 2019 of data from french administrative healthcare databases snds,2022 Feb,2022
34950525,molecular docking based screening for novel inhibitors of the human immunodeficiency virus type 1 protease that effectively reduce the viral replication in human cells,2021,2021
34950436,is omentectomy necessary in the treatment of benign or malignant abdominal pathologies a systematic review,2021 Nov 27,2021
34949807,rapid efficient and activation neutral gene editing of polyclonal primary human resting cd4 t cells allows complex functional analyses,2022 Jan,2022
34949673,long noncoding rnas hepatocyte nuclear factor 4a antisense rna 1 and hepatocyte nuclear factor 1a antisense rna 1 are involved in ritonavir induced cytotoxicity in hepatoma cells,2022 May,2022
34949518,covid 19 and hiv among children and adolescents current inequalities,2022 Jul-Aug,2022
34949306,natural history of efavirenz drug induced liver injury,2021 Dec 2,2021
34949305,effect of covid 19 on hiv tuberculosis and prevention of mother to child transmission of hiv indicators in mopani district south africa,2021 Dec 2,2021
34949273,sentinel seroprevalence of sars cov 2 in gauteng province south africa august october 2020,2021 Nov 5,2021
34949250,evaluating the performance of the genexpert hiv 1 qualitative assay as a consecutive test for a new early infant diagnosis algorithm in south africa,2021 Sep 2,2021
34949151,application of mapo movement and assistance of hospitalized patients method in hospitals and nursing homes frequency of manual patient handling part 2,2022 Sep,2022
34949149,people aging with hiv protecting a population vulnerable to effects of covid 19 and its control measures,2022 Nov,2022
34948970,measure of internalized sexual stigma for lesbians and gay men miss lg in taiwan psychometric evidence from rasch and confirmatory factor analysis,2021 Dec 18,2021
34948907,mental health symptoms associated with sexualized drug use chemsex among men who have sex with men a systematic review,2021 Dec 17,2021
34948712,hiv education empathy and empowerment hive 3 a peer support intervention for reducing intersectional stigma as a barrier to hiv testing among men who have sex with men in ghana,2021 Dec 12,2021
34948690,psychometric properties of the berger hiv stigma scale a systematic review,2021 Dec 11,2021
34948615,when pregnancy coincides with positive diagnosis of hiv accounts of the process of acceptance of self and motherhood among women in south africa,2021 Dec 9,2021
34948306,toxic mechanism of gliotoxins and biosynthetic strategies for toxicity prevention,2021 Dec 16,2021
34948105,cell penetrating peptide based self assembly for pd l1 targeted tumor regression,2021 Dec 10,2021
34947941,measuring proviral hiv 1 dna hurdles and improvements to an assay monitoring integration events utilising human alu repeat sequences,2021 Dec 16,2021
34947080,combination therapy for hiv associated cryptococcal meningitis a success story,2021 Dec 20,2021
34947024,multilocus genotyping of pneumocystis jirovecii from deceased cuban aids patients using formalin fixed and paraffin embedded tissues,2021 Dec 5,2021
34946571,hiv 1 tat and heparan sulfate proteoglycans orchestrate the setup of in cis and in trans cell surface interactions functional to lymphocyte trans endothelial migration,2021 Dec 10,2021
34946521,polyphenols as potential inhibitors of sars cov 2 rna dependent rna polymerase rdrp,2021 Dec 8,2021
34946352,efavirenz is not associated with an increased risk of depressive disorders in patients living with hiv an 11 year population based study in taiwan,2021 Nov 24,2021
34946197,incidence of histoplasmosis in a cohort of people with hiv from estimations to reality,2021 Dec 16,2021
34946138,crucial role of central nervous system as a viral anatomical compartment for hiv 1 infection,2021 Dec 8,2021
34946083,structure function characteristics of sars cov 2 proteases and their potential inhibitors from microbial sources,2021 Nov 30,2021
34945777,predictors of efavirenz plasma exposure auto induction profile and effect of pharmacogenetic variations among hiv infected children in ethiopia a prospective cohort study,2021 Dec 5,2021
34944798,sustained accumulation of blood derived macrophages in the immune microenvironment of patients with recurrent glioblastoma after therapy,2021 Dec 7,2021
34944553,prototype foamy virus integrase displays unique biochemical activities among retroviral integrases,2021 Dec 20,2021
34944448,towards the de novo design of hiv 1 protease inhibitors based on natural products,2021 Dec 1,2021
34943964,hopx plays a critical role in antiretroviral drugs induced epigenetic modification and cardiac hypertrophy,2021 Dec 8,2021
34943573,immunological and clinical impact of daa mediated hcv eradication in a cohort of hiv hcv coinfected patients monocentric italian experience,2021 Dec 11,2021
34942169,evaluation of lipid metabolism imbalance in hiv infected patients with metabolic disorders using high performance liquid chromatography tandem mass spectrometry,2022 Feb 1,2022
34941922,psychosocial stress and neuroendocrine biomarker concentrations among women living with or without hiv,2021,2021
34941911,process evaluation of a pre adolescent transdisciplinary health intervention for inter generational outcomes,2021,2021
34941865,estimating the contribution of hiv infected adults to household pneumococcal transmission in south africa 2016 2018 a hidden markov modelling study,2021 Dec,2021
34941864,numerical approaches for the rapid analysis of prophylactic efficacy against hiv with arbitrary drug dosing schemes,2021 Dec,2021
34941669,trends of hiv related cancer mortality between 2001 and 2018 an observational analysis,2021 Dec 20,2021
34941666,occurrence of cryptosporidium infection and associated risk factors among hiv infected patients attending art clinics in the central region of ghana,2021 Dec 9,2021
34941653,practical application of datquant with optimal threshold for diagnostic accuracy of dopamine transporter spect,2021 Dec 18,2021
34941475,multidrug resistant tuberculosis in u s bound immigrants and refugees,2022 Jun,2022
34941341,underestimation of potentially traumatic events resulting from underreporting of physical and sexual violence among people entering care for hiv in cameroon,2024 Feb,2024
34941282,adelante project realities challenges and successes in addressing health disparities among central american immigrant youth,2022 Jul,2022
34941194,acute exacerbation of pulmonary toxoplasmosis during corticosteroid therapy for immune thrombocytopenia a case report and literature review,2021 Dec 23,2021
34941151,antiretroviral treatment failure and associated factors among hiv patients on the first line antiretroviral therapy at mizan tepi university teaching hospital southwest ethiopia a cross sectional study,2021 Dec 23,2021
34941127,prevalent subtypes and one year outcomes of an hiv cohort from an urban philippine center,2021 Dec 23,2021
34941094,bordetella bronchiseptica infections in patients with hiv aids a case report and review of the literature,2021 Dec 23,2021
34940402,extra corporeal membrane oxygenation in the treatment of human immunodeficiency virus related p jirovecii pneumonia,2021 Dec 2,2021
34939992,prevalence and predictive factors of hypertension among people living with hiv in kebbi state nigeria a cross sectional study,2022 Jan-Feb 01,2022
34939991,impact of misinformation and health literacy on hiv prevention and service usage,2022 Jan-Feb 01,2022
34939990,mediating role of social support and resilience between hiv related stigmas and patient activation among young black women living with hiv in the southern united states a cross sectional study,2022 Jan-Feb 01,2022
34939989,condomless sex with partners and clients among female sex workers in iran a systematic review and meta analysis,2022 Jan-Feb 01,2022
34939988,hiv treatment adherence strategies among virally suppressed black sexual minority men in baltimore maryland and los angeles california a theory based qualitative study,2022 Jan-Feb 01,2022
34939987,kenyan hiv clinics with youth friendly services and trained providers have a higher prevalence of viral suppression among adolescents and young adults results from an observational study,2022 Jan-Feb 01,2022
34939986,socioeconomic psychosocial and clinical factors associated with employment in women with hiv in the united states a correlational study,2022 Jan-Feb 01,2022
34939985,reframing intersectional stigma for a south african context integrating tuberculosis hiv and poverty stigmas,2022 Jan-Feb 01,2022
34939984,latinx sexual minority men s access to hiv and behavioral health services in south florida during covid 19 a qualitative study of barriers facilitators and innovations,2022 Jan-Feb 01,2022
34939983,cross sectional study of parenting intentions and desires among young black gay bisexual and other men who have sex with men living with hiv in atlanta georgia,2022 Jan-Feb 01,2022
34939910,adrenocorticotropic hormone independent cushing syndrome with right adrenal adenoma and hiv infection a case report,2021,2021
34939651,support for establishing best practices for breastfeeding in the current hiv art era,2022 Mar 24,2022
34939650,breastfeeding by women living with hiv in the united states are the risks truly manageable,2022 Mar 24,2022
34939299,tuberculosis incidence in country of origin is a key determinant of the risk of active tuberculosis in people living with hiv data from a 30 year observational cohort study,2022 Jul,2022
34939178,practical and relevant guidelines for the management of psoriasis an inference based methodology,2022 Jan,2022
34939111,hospital and laboratory practice in an integrated medical system for hiv infection prevention interventions at a veteran affairs medical center,2022 Sep 1,2022
34939047,from single molecule to genome wide mapping of dna lesions repair assisted damage detection sequencing,2021 Dec 8,2021
34938840,family based intervention for adolescents with substance use disorders in vietnam,2021 Dec,2021
34938835,associations amongst form of cocaine used powder vs crack vs both and hiv related outcomes,2021 Dec,2021
34938703,investigating medical student s preferences for internet based healthcare services a best worst scaling survey,2021,2021
34938596,geographic health care access racial discrimination and socioeconomic determinants of maternal mortality in georgia united states,2021,2021
34938595,review and analysis of outcomes from prevention of mother to child transmission of hiv infant follow up services at a pediatric infectious diseases unit of a major tertiary hospital in nigeria 2007 2020,2021,2021
34938594,associations of sociodemographic and clinical factors with late presentation for early infant hiv diagnosis eid services in kenya,2021,2021
34938362,optimization molecular communication networks for viral disease analysis using deep leaning autoencoder,2021,2021
34938301,corrigendum humanized mice for the evaluation of novel hiv 1 therapies,2021,2021
34938286,rapid emergence of t follicular helper and germinal center b cells following antiretroviral therapy in advanced hiv disease,2021,2021
34938135,cognitive functioning and its relationship with self stigma in men with hiv who have sex with men the mediating role of health related quality of life,2021,2021
34938125,intestinal parasitosis and its association with cd4 t cell count and viral load among people living with hiv in parasite endemic settings of northwest ethiopia,2021,2021
34938124,knowledge attitude behavior and socioeconomic conditions of people living with hiv in indonesia during the covid 19 pandemic a cross sectional study,2021,2021
34938089,risk factors for poor outcomes among patients with extensively drug resistant tuberculosis xdr tb a scoping review,2021,2021
34937802,respiratory symptoms and lung function in patients treated for pulmonary tuberculosis in malawi a prospective cohort study,2022 Nov,2022
34937575,challenges in the control of covid 19 outbreaks caused by the delta variant during periods of low humidity an observational study in sydney australia,2021 Dec 23,2021
34937567,rotten to the core antivirals targeting the hiv 1 capsid core,2021 Dec 22,2021
34937542,effect of antiretroviral treatment on blood brain barrier integrity in hiv 1 infection,2021 Dec 22,2021
34937145,early remdesivir to prevent progression to severe covid 19 in outpatients,2022 Jan 27,2022
34937137,consensus guidelines for the diagnosis and management of cryptococcosis and rare yeast infections in the haematology oncology setting 2021,2021 Nov,2021
34937135,introduction to the updated australasian consensus guidelines for the management of invasive fungal disease and use of antifungal agents in the haematology oncology setting 2021,2021 Nov,2021
34936726,discovery of cd3 cd19 cells a novel lymphocyte subset with a potential role in human immunodeficiency virus mycobacterium tuberculosis coinfection using mass cytometry,2021 Dec,2021
34936703,programmed death ligand 1 expression is associated with poorer survival in anal squamous cell carcinoma,2022 Sep 1,2022
34936652,treponema pallidum genome sequencing from six continents reveals variability in vaccine candidate genes and dominance of nichols clade strains in madagascar,2021 Dec,2021
34936647,hybrid stochastic deterministic approach to explore multiple infection and evolution in hiv,2021 Dec,2021
34936643,nutritional assessment in the hiv infected older population receiving antiretroviral therapy,2021 Dec 22,2021
34936611,update on the surgical management of the bulbous and boxy tip,2022 Jan 1,2022
34936400,hiv preexposure prophylaxis care continuum among individuals receiving medication for opioid use disorder south carolina 2020 2021,2022 Jan,2022
34936395,ballroom icons and the power to promote covid 19 vaccination among black and brown lgbtq individuals,2022 Jan,2022
34936373,barriers and facilitators to integrating clinical breast examinations with cervical cancer screening programs in outpatient clinics in western kenya,2021 Dec,2021
34936248,ramsay hunt syndrome report of two cases with identification of the varicella zoster virus genome in cerebrospinal fluid,2021 Dec 15,2021
34936044,mediation analysis of a theory based culture and age appropriate hiv sti prevention,2022 Aug,2022
34936021,hiv infection and cocaine use regulate semen extracellular vesicles proteome and mirnaome in a manner that mediates strategic monocyte haptotaxis governed by mir 128 network,2021 Dec 22,2021
34935918,association of maternal inflammation during pregnancy with birth outcomes and infant growth among women with or without hiv in india,2021 Dec 1,2021
34935516,examining the relationship between lgbtq supportive school health policies and practices and psychosocial health outcomes of lesbian gay bisexual and heterosexual students,2022 Jan,2022
34935437,single chain variable fragments of broadly neutralizing antibodies prevent hiv cell cell transmission,2022 Feb 23,2022
34935434,hybrid soluble gp130 spike nanobody fusion protein simultaneously blocks interleukin 6 trans signaling and cellular infection with sars cov 2,2022 Feb 23,2022
34935422,reverted hiv 1 mutants in cd4 t cells reveal critical residues in the polar region of viral envelope glycoprotein,2021 Dec 22,2021
34935295,phase 1 open label study to evaluate the drug interaction between islatravir mk 8591 and the oral contraceptive levonorgestrel ethinyl estradiol in healthy adult females,2021 Dec,2021
34934773,characterization of heavily treatment experienced people with hiv and impact on health care resource utilization in us commercial and medicare advantage health plans,2021 Dec,2021
34934707,clinical features and outcome of covid 19 among plhiv in gujarat india a case series,2021 Oct,2021
34934706,primary multidrug resistant pulmonary tuberculosis with a concomitant covid 19 infection in an indian female world s first case of its type in this current pandemic,2021 Oct,2021
34934669,effects of oxybutynin in children with posterior urethral valves post fulguration report in a select cohort of children,2021 Oct,2021
34934521,machine learning classification of false positive human immunodeficiency virus screening results,2021,2021
34934448,endoscopic assessment of sinonasal mucormycosis with spies the battlefield sign,2022 Jan,2022
34934365,determinants of virological failure among hiv infected children on first line antiretroviral therapy in west gojjam zone amhara region ethiopia,2021,2021
34934364,knowledge and practice for prevention of bovine tuberculosis and its derivers among hiv positive people in bahir dar city public hospitals ethiopia,2021,2021
34934301,linkpositively a trauma informed peer navigation and social networking webapp to improve hiv care among black women affected by interpersonal violence,2021 May,2021
34934153,publisher correction an ultrasensitive planar array p24 gag elisa to detect hiv 1 in diverse biological matrixes,2021 Dec 21,2021
34934097,retrospective study of distribution of hiv associated malignancies among inpatients from 2007 to 2020 in china,2021 Dec 21,2021
34934024,ritonavir boosted antiretroviral therapy with paclitaxel will it lead to boosted toxicity,2022 Feb 1,2022
34934021,reaching for the first 95 a cross country analysis of hiv self testing in nine countries in sub saharan africa,2022 Feb 1,2022
