UID,Title,PublicationDate,PublicationYear
15617844,protective correlates against hivs may have evolved in human populations in the areas of historic occurrence of primate to man transmissions of sivs ancestral to hivs studies in these populations may provide crucial insights for treatment and prevention of hiv infection,2005,2005
15617255,primary analysis of the situation of hepatitis g virus infection in different groups of people,1997 Dec,1997
15617170,the profile of drug addicts attending the sainte marguerite university hospital in marseille analysis of the active file from 1996 to 2001,2004 Oct 23,2004
15616642,case histories in drug discovery and design,1998 Feb,1998
15616635,aiming for quality as well as quantity,1998 Dec,1998
15616597,lentiviral vector encoding the human wiskott aldrich syndrome protein corrects immune and cytoskeletal defects in wasp knockout mice,2005 Apr,2005
15616517,activists and researchers rally behind aids drug for mothers,2004 Dec 23,2004
15616312,anti human immunodeficiency virus type 1 microbicide cellulose acetate 1 2 benzenedicarboxylate in a human in vitro model of vaginal inflammation,2005 Jan,2005
15615622,peptide immunogens designed to enhance immune responses against human immunodeficiency virus hiv mutant strains a plausible means of preventing viral persistence,2005 Mar 7,2005
15615605,new guidelines for preventing mother to child transmission of the human immunodeficiency virus,2004 Oct,2004
15615539,synthesis of azt 5 triphosphate mimics and their inhibitory effects on hiv 1 reverse transcriptase,2004 Dec 30,2004
15615516,combined qm mm approach to protein ligand interactions polarization effects of the hiv 1 protease on selected high affinity inhibitors,2004 Dec 30,2004
15615390,tropical pyomyositis simulating septic arthritis in aids patients two cases,2004,2004
15615384,severe malaria and hiv in adult patients in bobo dioulasso burkina faso,2004,2004
15615277,cannabis use and untreated hiv infection unknown risk factors for premature peripheral artery disease,2004 Nov 27,2004
15615091,molecular mechanisms involved in hiv 1 transcriptional latency and reactivation implications for the development of therapeutic strategies,2004,2004
15615090,aids pathogenesis what have two decades of research taught us,2004,2004
15614966,after the election,2004 Oct 29,2004
15614965,prison health care activist campaign targets hepatitis hiv care for prisoners and continuity of care after release,2004 Oct 29,2004
15614964,world aids day december 1 women and girls,2004 Oct 29,2004
15614960,world aids day ushers to emphasize need for prevention,2004 Nov 19,2004
15614953,staff shortages hinder global aids drug treatment programs,2004 Nov 19,2004
15614952,doctors call for specialized hiv aids treatment for children,2004 Nov 19,2004
15614948,group urges africa to develop treatment timetable,2004 Nov 19,2004
15614947,new hhs guidelines outline hiv aids treatment strategies,2004 Nov 19,2004
15614944,treatment of opportunistic infections,2004 Nov,2004
15614717,postexposure hiv prophylaxis regimen,2005 Jan 1,2005
15614709,antiretroviral drug pharmacokinetics in hepatitis with hepatic dysfunction,2005 Jan 1,2005
15614708,understanding the role of hiv load in determining weight change in the era of highly active antiretroviral therapy,2005 Jan 1,2005
15614706,similar adherence rates favor different virologic outcomes for patients treated with nonnucleoside analogues or protease inhibitors,2005 Jan 1,2005
15614705,modification of the incidence of drug associated symmetrical peripheral neuropathy by host and disease factors in the hiv outpatient study cohort,2005 Jan 1,2005
15614703,comparison of atovaquone and azithromycin with trimethoprim sulfamethoxazole for the prevention of serious bacterial infections in children with hiv infection,2005 Jan 1,2005
15614329,structural coherence of clinically derived dynamic indicators of reoffending risk,2004,2004
15614123,predictors of diaphragm use as a potential sexually transmitted disease hiv prevention method in zimbabwe,2005 Jan,2005
15614122,human herpesvirus 8 hhv 8 infection in hiv aids patients from santos brazil seroprevalence and associated factors,2005 Jan,2005
15614118,sexual risk among injection drug users recruited from syringe exchange programs in california,2005 Jan,2005
15614117,sexually transmitted disease hiv transmission risk behaviors and sexually transmitted disease prevalence among hiv positive men receiving continuing care,2005 Jan,2005
15614114,effectiveness of syphilis treatment using azithromycin and or benzathine penicillin in rakai uganda,2005 Jan,2005
15613603,intensive education combined with low tech ergonomic intervention does not prevent low back pain in nurses,2005 Jan,2005
15613414,effects of testosterone replacement in human immunodeficiency virus infected women with weight loss,2005 Mar,2005
15613358,simian immunodeficiency virus infection in wild caught chimpanzees from cameroon,2005 Jan,2005
15613352,anti human immunodeficiency virus type 1 hiv 1 antibodies 2f5 and 4e10 require surprisingly few crucial residues in the membrane proximal external region of glycoprotein gp41 to neutralize hiv 1,2005 Jan,2005
15613343,antigenicity and immunogenicity of a synthetic human immunodeficiency virus type 1 group m consensus envelope glycoprotein,2005 Jan,2005
15613324,novel adeno associated virus vector vaccine restricts replication of simian immunodeficiency virus in macaques,2005 Jan,2005
15613320,studies of ebola virus glycoprotein mediated entry and fusion by using pseudotyped human immunodeficiency virus type 1 virions involvement of cytoskeletal proteins and enhancement by tumor necrosis factor alpha,2005 Jan,2005
15613315,structural requirements for recognition of the human immunodeficiency virus type 1 core during host restriction in owl monkey cells,2005 Jan,2005
15613314,human immunodeficiency virus type 1 clade b superinfection evidence for differential immune containment of distinct clade b strains,2005 Jan,2005
15613306,antibodies that are cross reactive for human immunodeficiency virus type 1 clade a and clade b v3 domains are common in patient sera from cameroon but their neutralization activity is usually restricted by epitope masking,2005 Jan,2005
15613304,mutations conferring resistance to human immunodeficiency virus type 1 fusion inhibitors are restricted by gp41 and rev responsive element functions,2005 Jan,2005
15613258,bioelectrical impedance phase angle as a prognostic indicator in advanced pancreatic cancer,2004 Dec,2004
15613188,primary headaches in hiv infected patients,1999 Jan,1999
15613110,hiv malt lymphoma remission induced by highly active antiretroviral therapy alone,2005 Jan,2005
15613000,avoidance of oxidative stress perturbation in yeast bioprocesses by proteomic and genomic biostrategies,2005,2005
15612836,management of gastrointestinal disorders in children with hiv infection,2004,2004
15612357,treatment and prophylaxis of opportunistic infections in the course of hiv disease a state of the art in 2004 part 2 viral fungal and bacterial infections,2004 Jun,2004
15612356,a 2004 update on treatment and prophylaxis of opportunistic infections in the course of hiv disease part 1 pneumocystosis and protozoiasis,2004 Jun,2004
15612013,breast cancer in women with hiv aids report of five cases with a review of the literature,2005 Jan 1,2005
15611322,hiv 1 vpr inhibits the maturation and activation of macrophages and dendritic cells in vitro,2005 Feb,2005
15611288,cd8 epitope escape and reversion in acute hcv infection,2004 Dec 20,2004
15611225,cutting edge epitope dependent effect of nef mediated hla class i down regulation on ability of hiv 1 specific ctls to suppress hiv 1 replication,2005 Jan 1,2005
15611201,sexuality and sexual risk behavior in hiv positive men who have sex with men,2005 Feb,2005
15610806,diagnosis of tuberculosis in south african children with a t cell based assay a prospective cohort study,2004 Dec 18-31,2004
15610675,efforts to control sexually transmitted infections as a means to limit hiv transmission what is the evidence,2005 Jan,2005
15610674,sex differences in hiv natural history pharmacokinetics and drug toxicity,2005 Jan,2005
15610408,acquired macroglossia due to lopinavir ritonavir treatment,2005 Jan,2005
15610014,monoubiquitinated histone h1b is required for antiviral protection in cd4 t cells resistant to hiv 1,2004 Dec 28,2004
15610009,retention of conformational flexibility in hiv 1 rev rna complexes,2004 Dec 28,2004
15609709,mycobacterium kansasii osteomyelitis in a patient with aids on highly active antiretroviral therapy,2004 Nov,2004
15609639,assessing and managing medically fragile children tracheostomy and ventilatory support,2004 Oct,2004
15609464,research flawed on key aids medicine bush had planned its use in africa,2004 Dec 14,2004
15609226,transmission of macrophage tropic hiv 1 by breast milk macrophages via dc sign,2005 Jan 15,2005
15609224,exhaustive genotyping of the cem15 apobec3g gene and absence of association with aids progression in a french cohort,2005 Jan 15,2005
15609186,costs and effectiveness of a syringe distribution and needle exchange program for hiv prevention in a regional setting,2003 Sep,2003
15609147,economic costs of hiv infection an employer s perspective,2002,2002
15609146,pricing and reimbursement of pharmaceuticals in norway,2002,2002
15609135,epidemiology economics and quality of life burden of age related macular degeneration in france germany italy and the united kingdom,2002,2002
15608965,detection of anti toxoplasma gondii igg igm and iga immunoglobulins in the serum cerebrospinal fluid and saliva of patients with acquired immunodeficiency syndrome and neurotoxoplasmosis,2004 Dec,2004
15608943,evaluating quality of care in an aids program health services research issues in brazil,2004,2004
15608893,hiv infection during pregnancy the sentinel surveillance project brazil 2002,2004 Dec,2004
15608892,dermatological disease among hiv infected patients with cd4 lymphocyte count,2004 Dec,2004
15608880,childhood tuberculosis incidence in southeast brazil 1996,2004 Nov-Dec,2004
15608848,interventions for hiv std prevention in latin america and the caribbean a review of the regional experience,2004 Nov-Dec,2004
15608642,signaling by the kinase mink is essential in the negative selection of autoreactive thymocytes,2005 Jan,2005
15608591,national seroprevalence and trends in herpes simplex virus type 1 in the united states 1976 1994,2004 Dec,2004
15608589,condom use by women recently diagnosed with a sexually transmitted infection effects of study methodology on the apparent influence of hormonal surgical contraception,2004 Dec,2004
15608587,theory based hiv risk reduction counseling for sexually transmitted infection clinic patients in cape town south africa,2004 Dec,2004
15608586,comparison between audio computer assisted self interviews and clinician interviews for obtaining the sexual history,2004 Dec,2004
15608585,evaluation of sexually transmitted infection case management in health facilities in 4 border provinces of cambodia,2004 Dec,2004
15608584,hiv partner notification in the united states a national survey of program coverage and outcomes,2004 Dec,2004
15608535,incidence of herpes zoster is less likely than other opportunistic infections to be reduced by highly active antiretroviral therapy,2005 Jan 1,2005
15608530,negotiated safety relationships and sexual behavior among a diverse sample of hiv negative men who have sex with men,2005 Jan 1,2005
15608529,prognostic factors for survival differ according to cd4 cell count among hiv infected injection drug users pre haart and haart eras,2005 Jan 1,2005
15608528,role of depressive symptoms in predicting sex with multiple and high risk partners,2005 Jan 1,2005
15608527,influence of partner type and risk status on the sexual behavior of young men who have sex with men living with hiv aids,2005 Jan 1,2005
15608523,marijuana use and its association with adherence to antiretroviral therapy among hiv infected persons with moderate to severe nausea,2005 Jan 1,2005
15608522,detection of minority populations of hiv 1 expressing the k103n resistance mutation in patients failing nevirapine,2005 Jan 1,2005
15608520,replication of m tropic hiv 1 in activated human intestinal lamina propria lymphocytes is the main reason for increased virus load in the intestinal mucosa,2005 Jan 1,2005
15608518,long term benefits of highly active antiretroviral therapy in senegalese hiv 1 infected adults,2005 Jan 1,2005
15608517,characterization of mutations in crf01 ae virus isolates from antiretroviral treatment naive and experienced patients in singapore,2005 Jan 1,2005
15608516,modified dynabeads method for enumerating cd4 t lymphocyte count for widespread use in resource limited situations,2005 Jan 1,2005
15608269,imgt the international immunogenetics information system,2005 Jan 1,2005
15608098,quality of life and living with hiv aids in cambodia,2005 Jan,2005
15608096,culture and context of hiv prevention in rural zimbabwe the influence of gender inequality,2005 Jan,2005
15608053,randomized study comparing a three and four drug haart regimen in first line therapy quad study,2005 Feb,2005
15608027,semen characteristics in human immunodeficiency virus hiv and hepatitis c hcv seropositive males predictors of the success of viral removal after sperm washing,2005 Apr,2005
15607822,identification of lklf regulated genes in quiescent cd4 t lymphocytes,2005 Mar,2005
15607387,relationship between haart use and employment for hiv positive individuals an empirical analysis and policy outlook,2005 Feb,2005
15607316,cause of falsely low hdl concentrations in hiv infected patients increased polyclonal serum immunoglobulin,2005 Jan,2005
15606913,winpepi pepi for windows computer programs for epidemiologists,2004 Dec 17,2004
15606718,older people and cancer considerations for healthcare practitioners,2004 Dec,2004
15606634,qualitative multiplex rt pcr for simultaneous detection of hepatitis c virus and human immunodeficiency virus in plasma samples,2004 Dec,2004
15606633,modifications of haematological series in patients co infected with human immunodeficiency virus and hepatitis c virus during treatment with interferon and ribavirin differences between pegylated and standard interferon,2004 Dec,2004
15606438,pharmacokinetics of saquinavir hard gel ritonavir 1000 100 mg twice daily when administered with tenofovir diproxil fumarate in hiv 1 infected subjects,2005 Jan,2005
15606384,review article nucleoside analogues for the treatment of chronic hepatitis b,2004 Dec,2004
15606344,vaccine for hepatitis a safe for hiv patients,2004 Dec,2004
15606227,effect of cost construction based on either drg or icd 9 codes or risk group stratification on the resulting cost effectiveness ratios,2004,2004
15606225,economic costs to business of the hiv aids epidemic,2004,2004
15605802,women and aids,2004 Nov,2004
15605798,why new jersey needs to change its syringe access laws,2004 Nov,2004
15605797,opportunistic infections in hiv aids,2004 Nov,2004
15605182,nosocomial nontyphoidal salmonellosis after antineoplastic chemotherapy reactivation of asymptomatic colonization,2004 Oct,2004
15604959,lymphatic drainage patterns on early versus delayed breast lymphoscintigraphy performed after injection of filtered tc 99m sulfur colloid in breast cancer patients undergoing sentinel lymph node biopsy,2005 Jan,2005
15604481,taqman based detection of leishmania infantum dna using canine samples,2004 Oct,2004
15604439,recovery of apobec3 edited human immunodeficiency virus g a hypermutants by differential dna denaturation pcr,2005 Jan,2005
15604227,agenda dissonance immigrant hispanic women s and providers assumptions and expectations for menopause healthcare,2005 Feb,2005
15604117,does funding for hiv and sexually transmitted disease prevention matter evidence from panel data,2005 Feb,2005
15604047,does efficacy mediate stage of change and condom use in injected drug users,2005 Jan-Feb,2005
15603889,biodistribution and general safety of a naked dna plasmid gtu multihiv in a rat using a quantitative pcr method,2005 Jan 4,2005
15603883,combination of dna vaccine and adenovirus vector by cutaneous administration induced strong hiv specific cellular immune responses in mice,2005 Jan 4,2005
15603843,use of total lymphocyte count tlc as an independent criterion for initiating haart in resource poor countries,2005 Jan,2005
15603532,at a glance hiv aids surveillance to 30 june 2004,2004 Dec 1,2004
15603449,neutralizing antibody quantification by flow cytometry,2004,2004
15603438,flow cytometric analysis of human antigen specific t cell proliferation,2004,2004
15603219,natural products as aids for protecting the skin s immune system against uv damage,2004 Nov,2004
15603096,vulvar intraepithelial neoplasia p53 expression p53 gene mutation and hpv in recurrent progressive cases,2004 Nov,2004
15603007,computer based typing and keypad skills raining outcomes of unemployed injection drug users in a therapeutic workplace,2004,2004
15602734,changes in hiv rna viral load cd4 t cell counts and levels of immune activation markers associated with anti tuberculosis therapy and cotrimoxazole prophylaxis among hiv infected tuberculosis patients in abidjan cote d ivoire,2005 Feb,2005
15602725,changes in the vif protein of hiv 1 associated with the development of resistance to inhibitors of viral protease,2005 Feb,2005
15602489,augmentin amoxicillin clavulanate treatment of a hiv infected patient with recurrent purulent polysinusitis accompanied with orbital complication,2004,2004
15602380,effects of imiquimod on latent human papillomavirus anal infection in hiv infected patients,2004 Nov,2004
15602132,incubation period of acute retroviral syndrome as a multistep process a parametric survival analysis,2004 Dec 1,2004
15602131,characteristics and presenting complaints of outpatients with undiagnosed hiv infection potential utility in selecting subjects for hiv testing,2004 Dec 1,2004
15602130,longitudinal study of the association between treatment optimism and sexual risk behavior in young adult gay and bisexual men,2004 Dec 1,2004
15602127,renal dysfunction with tenofovir disoproxil fumarate containing highly active antiretroviral therapy regimens is not observed more frequently a cohort and case control study,2004 Dec 1,2004
15602126,mitochondrial abnormalities in hiv infected lipoatrophic patients treated with antiretroviral agents,2004 Dec 1,2004
15602125,gender differences in hiv 1 rna rebound attributed to incomplete antiretroviral adherence among hiv infected patients in a population based cohort,2004 Dec 1,2004
15602123,does the presence of a current psychiatric disorder in aids patients affect the initiation of antiretroviral treatment and duration of therapy,2004 Dec 1,2004
15602122,tolerance of a short course of nevirapine associated with 2 nucleoside analogues in postexposure prophylaxis of hiv,2004 Dec 1,2004
15602121,ethanol stimulation of hiv infection of oral epithelial cells,2004 Dec 1,2004
15601911,inhibiting uterine pc6 blocks embryo implantation an obligatory role for a proprotein convertase in fertility,2005 Apr,2005
15601655,improved nutritional recovery on an elemental diet in zambian children with persistent diarrhoea and malnutrition,2005 Feb,2005
15601620,apelin signalling a promising pathway from cloning to pharmacology,2005 Apr,2005
15601503,reduction of materno fetal transmission of hiv by improved delivery techniques combined with nevirapine treatment in women attending two family planning clinics in yaounde cameroon,2004 Dec,2004
15601498,antiviral treatment of genital herpes,2004 Dec,2004
15601494,post exposure prophylaxis following sexual intercourse,2004 Dec,2004
15601491,hpv 16 18 associated condyloma acuminatum of the urinary bladder first international report and review of literature,2004 Dec,2004
15601490,case of bowenoid papulosis of the penis successfully treated with topical imiquimod cream 5,2004 Dec,2004
15601489,screening of males for chlamydia trachomatis and neisseria gonorrhoeae infections at std clinics in three us cities indianapolis new orleans seattle,2004 Dec,2004
15601485,effectiveness and cost effectiveness of a pharmacy based screening programme for chlamydia trachomatis in a high risk health centre population in amsterdam using mailed home collected urine samples,2004 Dec,2004
15601484,needs of people with hiv in the uk findings from a national survey,2004 Dec,2004
15601483,utilizing hiv transmission rates to assist in prioritizing hiv prevention services,2004 Dec,2004
15601472,hiv 1 encoded candidate micro rnas and their cellular targets,2004 Dec 15,2004
15601462,case of oral erosive candidosis in a kidney transplant patient,2004 Dec,2004
15600248,maribavir viropharma,2004 Aug,2004
15600245,tmc 114 tibotec,2004 Aug,2004
15600241,ccr5 antagonists for the treatment of hiv,2004 Aug,2004
15600120,shoulder arthroplasty in traumatological indications surgical technique,2004,2004
15599837,multicenter disease management program for hospitalized patients with heart failure,2004 Dec,2004
15599651,evaluation of a latex agglutination test katex for detection of leishmania antigen in urine of patients with hiv leishmania coinfection value in diagnosis and post treatment follow up,2004 Dec,2004
15599499,latex bead immobilisation in pdms matrix for the detection of p53 gene point mutation and anti hiv 1 capsid protein antibodies,2005 Mar,2005
15599332,jaccoud arthropathy a rarity in the spectrum of hiv associated arthropathy,2004 Dec,2004
15599325,impact of a statewide medicaid managed care system on healthcare utilization and outcomes for people living with hiv,2004 Dec,2004
15598986,b cell lymphoproliferative disorders and vh4 34 gene encoded antibodies,2004,2004
15598739,caspases and nitric oxide broadly regulate dendritic cell maturation and surface expression of class ii mhc proteins,2004 Dec 21,2004
15598365,occupational exposure to human immunodeficiency virus hiv how can we reduce the risk,2004,2004
15598266,genetic screening test for hiv and hepatitis transmission to blood and tissue recipients,2005 Jan,2005
15598260,clinical microbicide research an overview,2004 Dec,2004
15598256,exploring 30 years of malaria case data in kwazulu natal south africa part i the impact of climatic factors,2004 Dec,2004
15598089,epidemiological clinical and therapeutical aspects of hiv hcv coinfection in a series of hiv seropositive umbrian patients,2004 Nov,2004
15598075,thiosugar nucleosides synthesis and biological activity of 1 3 4 thiadiazole thiazoline and thiourea derivatives of 5 thio d glucose,2004,2004
15597956,search for hhv 8 associated diseases reservoir and spread paths of hhv 8 in russia,2004 Nov-Dec,2004
15597954,development of microchips for the detection of mutations of hiv 1 variability to protease inhibitors and the usage results,2004 Nov-Dec,2004
15597667,respiratory and systemic mycoses an overview,2000 Oct-Dec,2000
15597521,activity safety and immunological effects of hydroxyurea added to didanosine in antiretroviral naive and experienced hiv type 1 infected subjects a randomized placebo controlled trial actg 307,2004 Sep,2004
15597520,antiretroviral treatment and osteonecrosis in patients of the swiss hiv cohort study a nested case control study,2004 Sep,2004
15597431,microbicides anti hiv efficacy and ethics,2004 Dec 10,2004
15597409,malignancy related causes of death in human immunodeficiency virus infected patients in the era of highly active antiretroviral therapy,2005 Feb 1,2005
15597230,haart prolonged life of hiv infected patients should not be shortened by hepatitis c,2004 Dec,2004
15597205,hf scf energy of hiv 1 mngp120 v3 hairpin loop conformers,2004 Dec,2004
15596858,comparative immunogenicity of human immunodeficiency virus particles and corresponding polypeptides in a dna vaccine,2005 Jan,2005
15596853,long term productive human immunodeficiency virus infection of cd1a sorted myeloid dendritic cells,2005 Jan,2005
15596839,r5 human immunodeficiency virus type 1 infection of fetal thymic organ culture induces cytokine and ccr5 expression,2005 Jan,2005
15596832,cd8 t cell mediated cross clade protection in the genital tract following intranasal immunization with inactivated human immunodeficiency virus antigen plus cpg oligodeoxynucleotides,2005 Jan,2005
15596822,human endothelial cells enhance human immunodeficiency virus type 1 replication in cd4 t cells in a nef dependent manner in vitro and in vivo,2005 Jan,2005
15596754,evaluation of hiv rna and markers of immune activation as predictors of hiv associated dementia,2004 Dec 14,2004
15596673,screening of immigrants and refugees for pulmonary tuberculosis in san diego county california,2004 Dec,2004
15596591,patients perceptions of the value of current vision assessment of preference values among patients with subfoveal choroidal neovascularization the submacular surgery trials vision preference value scale sst report no 6,2004 Dec,2004
15596349,when to initiate antiretroviral therapy in hiv infected children,2004 Dec,2004
15596329,prevention of hiv mother to child transmission in cotonou child follow up,2004 Dec,2004
15596322,overview of incidence of sexually transmitted diseases in kuwait,2004 Nov-Dec,2004
15596321,selected sexually transmitted diseases and their relationship to hiv,2004 Nov-Dec,2004
15596320,cutaneous markers of hiv infection,2004 Nov-Dec,2004
15596052,advances in the diagnosis and treatment of acute human immunodeficiency virus type 1 hiv 1 infection,2004 Dec,2004
15595833,oligomerization is required for hiv 1 nef induced activation of the src family protein tyrosine kinase hck,2004 Dec 21,2004
15595434,could mitochondrial dna quantitation be a surrogate marker for drug mitochondrial toxicity,2004 Jul-Sep,2004
15595433,defensins natural anti hiv peptides,2004 Jul-Sep,2004
15595432,how do cell free hiv virions avoid infecting dead end host cells and cell fragments,2004 Jul-Sep,2004
15595430,prevention of mother to child transmission of hiv successes controversies and critical questions,2004 Jul-Sep,2004
15595429,strategies for overcoming resistance in hiv 1 infected patients receiving haart,2004 Jul-Sep,2004
15595284,effectiveness of aerobic exercise in adults living with hiv aids systematic review,2004 Oct,2004
15595225,identification management and prevention of adverse effects associated with highly active antiretroviral therapy,2004 Dec 1,2004
15595188,resistance avoided prognosis improved myocet in aids related non hodgkin s lymphoma,2004 Oct,2004
15595173,client centered prevention counseling for people with hiv,2004 Sep,2004
15595172,supporting positive sexual health among people with hiv,2004 Sep,2004
15595170,future of salvage therapy monitoring systems for patient outcomes,2004 Summer,2004
15595164,how valuable is hiv rapid testing in expanded prevention efforts,2004 Fall,2004
15595161,immune reconstitution disease ird increasing recognition management important,2004 Fall,2004
15595158,what you can learn from internet sex study cdc official discusses alarming new trend,2004 Dec,2004
15595155,navy condom strategies work in foreign ports study highlights intervention strategies,2004 Dec,2004
15595154,trying political times require new tactics to lobby for hiv aids doctors are asked to step up to the plate,2004 Dec,2004
15595150,new fixed dose once a day starting regimens interview with cal cohen m d interview by john s james,2004 Sep 24,2004
15593444,fury over release of aids prisoners,2004 Dec,2004
15593442,african centre for infectious diseases opens,2004 Dec,2004
15593438,saving india s women from hiv aids,2004 Dec,2004
15593304,limited role for the thymus in siv pathogenesis,2005 Jan,2005
15593302,high responsiveness of hla b57 restricted gag specific cd8 t cells in vitro may contribute to the protective effect of hla b57 in hiv infection,2005 Jan,2005
15593297,impact of thymectomy on the peripheral t cell pool in rhesus macaques before and after infection with simian immunodeficiency virus,2005 Jan,2005
15592999,female genital tract hiv load correlates inversely with lactobacillus species but positively with bacterial vaginosis and mycoplasma hominis,2005 Jan 1,2005
15592997,etiologies and manifestations of persistent diarrhea in adults with hiv 1 infection a case control study in lima peru,2005 Jan 1,2005
15592996,effect of hepatitis c virus hcv genotype on hcv and hiv 1 disease,2005 Jan 1,2005
15592417,dominant influence of hla b in mediating the potential co evolution of hiv and hla,2004 Dec 9,2004
