UID,Title,PublicationDate,PublicationYear
38153241,detailed characterization of drug resistance during darunavir ritonavir monotherapy highlights a high barrier to the emergence of resistance mutations in protease but identifies alternative pathways of resistance,2024 Feb 1,2024
38153138,hpv vaccination among eligible hiv positive adults a best practice implementation project,2023 Dec 29,2023
38153015,where you least expect it paradoxical tuberculosis immune reconstitution inflammatory syndrome and wrist joint tuberculosis as the initial manifestation in a patient who is hiv seronegative,2023 Dec 2,2023
38152686,development of h51y and e157q mutations for integrase inhibitor resistance in a patient undergoing treatment for pulmonary tuberculosis a case report,2023,2023
38152625,effectiveness of sotrovimab in preventing covid 19 related hospitalizations or deaths among us veterans during omicron ba 1,2023 Dec,2023
38152436,identification of neutrophil phenotype categories in geriatric hip fracture patients aids in personalized medicine,2023 Dec,2023
38152404,divergent neuroimmune signatures in the cerebrospinal fluid predict differential gender specific survival among patients with hiv associated cryptococcal meningitis,2023,2023
38152116,cardiac rehabilitation for elderly weak patients who undergo transcatheter edge to edge repair a case report,2024 Jan,2024
38151836,interrelationship between hiv infection and covid 19 a review of the literature,2024,2024
38151835,discordance of aqueous plasma hiv replication on art,2024,2024
38151805,cultural acceptability of sti screening guidelines and sexual positioning assessments among black sexual minority men,2024 Aug,2024
38151664,healthcare providers perspectives on a novel couple based hiv treatment intervention a qualitative assessment of the facilitators barriers and proposed improvements to implementation in zamb zia province mozambique,2024 Apr,2024
38151019,dual targeting succinate dehydrogenase and f 1 f o atp synthase inhibitor rapidly sterilizes replicating and non replicating mycobacterium tuberculosis,2024 Apr 18,2024
38151006,prevalence and characteristics of chemsex a cross sectional observational study,2024,2024
38150732,impact of covid 19 pandemic on the clinical follow up of patients living with hiv in chad a retrospective monocentric investigation,2024 Feb 7,2024
38150728,use of supervision data to improve quality of care for malaria in pregnancy experience in six african countries,2024 Mar 5,2024
38150716,ethics in infectious diseases latent challenges part i,2023,2023
38150573,evaluating the sick quitting hypothesis for frailty status and reducing alcohol use among people with hiv in a longitudinal clinical cohort study,2024 Jan-Feb 01,2024
38150524,systematic review of the impact of hiv related stigma and serostatus disclosure on retention in care and antiretroviral therapy adherence among women with hiv in the united states canada,2024 Jan,2024
38150434,i hope i die that is what i hope for qualitative study of lived experiences of mental health of indian women living with hiv experiencing intersectional stigma,2023,2023
38150389,impact of participation as a peer change agent on peer change agents themselves a quantitative study of a peer led social media based prep promotion intervention,2024 Jan 23,2024
38150250,syndromic antibiograms and nursing home clinicians antibiotic choices for urinary tract infections,2023 Dec 1,2023
38150065,what s in your dataset measuring engagement in hiv care using routinely administered items with a population disproportionately burdened by hiv,2024 Apr,2024
38149975,comparison of the performance of cardiovascular risk prediction tools in rural india the rishi valley prospective cohort study,2024 Apr 18,2024
38149666,techniques to increase lumbar puncture success in newborn babies the neoclear rct,2023 Dec,2023
38149146,applying the social ecological framework to link the drivers of intimate partner violence among women in the caribbean and their risk for hiv infection,2023 Nov,2023
38149107,automated virtual reality program accurately diagnoses hiv associated neurocognitive disorders in older people with hiv,2023 Dec,2023
38149077,building a simple model to assess the impact of case investigation and contact tracing for sexually transmitted diseases lessons from covid 19,2024 Feb,2024
38149054,long acting dolutegravir formulations prevent neurodevelopmental impairments in a mouse model,2023,2023
38148878,risk factors of oncogenic hpv infection in hiv positive men with anal condyloma acuminata in shenzhen southeast china a retrospective cohort study,2023,2023
38148773,mycobacterium colombiense pneumonia in hiv infected patients three case reports and a literature review,2023,2023
38148567,twelve month effectiveness and safety of bictegravir emtricitabine tenofovir alafenamide in people with hiv real world insights from bicstar cohorts,2024 Apr,2024
38148481,mechanical plaque removal in step 1 of care,2023 Dec 26,2023
38148150,influences affecting decision making regarding use of pre exposure prophylaxis among black men who have sex with men in the usa a systematic review and meta synthesis,2024 Feb 19,2024
38148111,safeguarding hiv prevention and care services amidst military conflict experiences from ukraine,2023 Dec 26,2023
38147871,asian participants experience in phase 3 3b studies of long acting cabotegravir and rilpivirine efficacy safety pharmacokinetic and virological outcomes through week 96,2024 Mar,2024
38147821,pre exposure prophylaxis adherence among men who have sex with men a systematic review and meta analysis,2024 Jan,2024
38147567,latin america at the margins implications of the geographic and epistemic narrowing of global health,2024 Jan,2024
38147529,use of doxycycline to prevent sexually transmitted infections according to provider characteristics,2024 Jan,2024
38147507,patient decision aids for aortic stenosis and chronic coronary artery disease a systematic review and meta analysis,2024 Sep 5,2024
38147306,polypharmacy is associated with slow gait speed and recurrent falls in older people with hiv,2024 Jun 14,2024
38147283,delayed diagnosis of human immunodeficiency virus in the latino population at a federally qualified community health center in new jersey,2024 Apr,2024
38147031,i felt special a qualitative study of peer delivered hiv self tests sti self sampling kits and prep for transgender women in uganda,2023 Dec,2023
38146622,factors associated with sexual quality of life among men living with hiv,2024 Apr,2024
38146555,diabetes mellitus and prevalence of other comorbid conditions a systematic review,2023 Nov,2023
38146470,patterns and trends of hepatitis c virus infection in jordan an observational study,2023,2023
38146329,utilization of hiv pre exposure prophylaxis and associated factors among female sex workers in bahir dar city north west ethiopia cross sectional study 2022,2023,2023
38146312,case report first case of hiv hepatitis b hepatitis c and vibrio vulnificus coinfection,2023,2023
38146172,advanced hiv disease at antiretroviral therapy initiation and treatment outcomes among children and adolescents compared to adults living with hiv in kinshasa democratic republic of the congo,2023 Jan-Dec,2023
38146133,patterns of polysubstance use in young black and latinx sexual minority men and transgender women and its association with sexual partnership factors the push study,2024,2024
38146052,algorithmic roadmap for the surgical management of degenerative cervical myelopathy a narrative review,2024 Apr,2024
38145865,frequency of fungal pathogens in autopsy studies of people who died with hiv in africa a scoping review,2024 May,2024
38145625,mediation effect of treatment fatigue in the association between memory and health related quality of life in men with hiv who have sex with men,2023 Dec 25,2023
38145253,clinical characteristics and treatment outcomes of acute ischemic stroke with atrial fibrillation among patients admitted to tertiary care hospitals in amhara regional state retrospective cohort study,2023,2023
38145183,prevalence of dysglycemia dyslipidemia and metabolic syndrome among patients with hiv infection a cross sectional study from iran,2023,2023
38145060,facilitators and barriers to integration of noncommunicable diseases with hiv care at primary health care in ethiopia a qualitative analysis using cfir,2023,2023
38145052,diagnostic value of chemiluminescence for urinary lipoarabinomannan antigen assay in active tuberculosis insights from a retrospective study,2023,2023
38144607,comprehensive knowledge attitudes behaviors and associated factors of hiv aids in gondar city public health facilities among hiv testing and counselling service users northwest ethiopia 2022 an ordinal logistic regression analysis letter,2023,2023
38144252,malignant syphilis an early feature of underlying hiv infection in an msm patient,2023 Jun,2023
38144246,challenges in the implementation of mother to child hiv aids prevention programs in indonesia,2023 Jun,2023
38144243,occurrence of a fatal tuberculous pancreatic abscess simulating a pancreatic tumor in an immunocompromised patient,2023 Jun,2023
38144221,self medication with antibiotics among children in china a cross sectional study of parents knowledge attitudes and practices,2023,2023
38144158,generalized asymptomatic nodulo ulcerative lesions without systemic symptoms in a secondary syphilis patient co infected with hiv,2023,2023
38144022,efficacy of jackfruit components in prevention and control of human disease a scoping review,2023,2023
38143852,5 flucytosine longitudinal antifungal susceptibility testing of cryptococcus neoformans a substudy of the enact trial testing oral amphotericin,2023 Dec,2023
38143749,community study of neutralizing antibodies against sars cov 2 in china,2023,2023
38143748,htlv infection in persons with sexually transmitted diseases in spain,2023,2023
38143153,switching tenofovir disoproxil fumarate tdf to tenofovir alafenamide fumarate taf in hepatitis b hiv co infection a feasibility study,2024 Feb,2024
38142954,clinical markers of hiv predict redox regulated neural and behavioral function in the sensorimotor system,2024 Feb 20,2024
38142931,p2y 13 receptor involved in hiv 1 gp120 induced neuropathy in superior cervical ganglia through nlrp3 inflammasome activation,2024 Mar 1,2024
38142792,skin cancer and hiv,2023 Dec 23,2023
38142789,sexually transmitted diseases and hiv in transgender patients,2024 Mar-Apr,2024
38142787,hiv and skin infections,2024 Mar-Apr,2024
38142693,dolutegravir for second line antiretroviral therapy the beat goes on,2024 Feb,2024
38142692,clinical outcomes with second line dolutegravir in people with virological failure on first line non nucleoside reverse transcriptase inhibitor based regimens in south africa a retrospective cohort study,2024 Feb,2024
38142115,two decades fighting two pandemics,2024 Jan,2024
38142113,community based child health and parenting intervention to improve child hiv testing health and development in rural lesotho early morning star a cluster randomised controlled trial,2024 Jan,2024
38141961,point of care diagnostics for infection and antimicrobial resistance in sub saharan africa a narrative review,2024 May,2024
38141953,analysis of the relationship between drug susceptibility of cryptococcus neoformans isolates and mortality in hiv negative cryptococcal meningitis,2024 Mar,2024
38141836,pharmacokinetics of tecovirimat in subjects with mpox,2024 Feb,2024
38141806,assessing dentists awareness of the orthodontic restorative interface,2024 Feb,2024
38141640,best place for doravirine,2024 Feb,2024
38141639,prophylactic hiv 1 vaccine trials past present and future,2024 Feb,2024
38141638,hiv vaccine quest ethical and implementation challenges,2024 Feb,2024
38141637,safety and efficacy of doravirine as first line therapy in adults with hiv 1 week 192 results from the open label extensions of the drive forward and drive ahead phase 3 trials,2024 Feb,2024
38141253,comprehensive specialty pharmacist support for hiv postexposure prophylaxis in a health system based emergency department setting,2024 Apr 3,2024
38141048,role of cognitive reserve in mediating hiv associated neurocognitive disorders in older adults living with treated hiv in mbeya tanzania a cross sectional observational study,2023 Dec,2023
38141032,prevalence of cryptosporidium and microsporidial infection in hiv infected individuals,2024 Apr 6,2024
38140680,factors associated with virological failure in first line antiretroviral therapy in patients diagnosed with hiv 1 between 2010 and 2018 in israel,2023 Dec 15,2023
38140673,impact of combination antiretroviral treatment on liver metabolic health in hiv infected persons,2023 Dec 15,2023
38140667,comprehensive literature review of treatment emergent integrase resistance with dolutegravir based regimens in real world settings,2023 Dec 14,2023
38140659,role of late presenters in hiv 1 transmission clusters in europe,2023 Dec 13,2023
38140655,differences in hcv seroprevalence clinical features and treatment outcomes between female and male incarcerated population results from a matched cohort study,2023 Dec 12,2023
38140650,elevated plasma protein carbonyl concentration is associated with more abnormal white matter in people with hiv,2023 Dec 12,2023
38140649,characterization of human immunodeficiency virus 1 transmission clusters and transmitted drug resistant mutations in croatia from 2019 to 2022,2023 Dec 11,2023
38140632,phylogenetic analysis of hepatitis c virus infections in a large belgian cohort using next generation sequencing of full length genomes,2023 Dec 8,2023
38140626,is the central nervous system reservoir a hurdle for an hiv cure,2023 Dec 5,2023
38140615,bone mineral density and trabecular bone score changes throughout menopause in women with hiv,2023 Dec 1,2023
38140588,cholesterol metabolism in antigen presenting cells and hiv 1 trans infection of cd4 t cells,2023 Nov 29,2023
38140558,low hepatitis c virus prevalence among men who have sex with men attending public health services in the netherlands,2023 Nov 25,2023
38140553,recombinant forms of hiv 1 in the last decade of the epidemic in the russian federation,2023 Nov 25,2023
38140391,peanut allergy and component resolved diagnostics possibilities what are the benefits,2023 Dec 18,2023
38140285,metabolomic profiling of obese patients with altered intestinal permeability undergoing a very low calorie ketogenic diet,2023 Dec 7,2023
38140166,risk awareness as a key determinant of early vaccine uptake in the mpox vaccination campaign in an italian region a cross sectional analysis,2023 Nov 27,2023
38140050,physiologically based pharmacokinetic modelling of cabotegravir microarray patches in rats and humans,2023 Nov 30,2023
38140017,pharmacokinetic study of islatravir and etonogestrel implants in macaques,2023 Nov 26,2023
38138510,discovery of indole 2 carboxylic acid derivatives as novel hiv 1 integrase strand transfer inhibitors,2023 Dec 8,2023
38138148,oral antibiotics for bacteremia and infective endocarditis current evidence and future perspectives,2023 Dec 18,2023
38137872,point of care testing for hepatitis viruses a growing need,2023 Nov 28,2023
38137871,mangifera indica l by products and mangiferin on cardio metabolic and other health conditions a systematic review,2023 Nov 28,2023
38137675,acute effect of positive airway pressure on heart rate variability in obstructive sleep apnea,2023 Dec 10,2023
38137611,covid 19 vaccination related delayed adverse events among patients with systemic lupus erythematosus,2023 Dec 7,2023
38136562,cardiac targeting peptide from discovery to applications,2023 Nov 23,2023
38136285,modulation of epstein barr virus ebv associated cancers by co infections,2023 Dec 7,2023
38135981,predictability of dental distalization with clear aligners a systematic review,2023 Dec 4,2023
38135489,association of indicators of extensive disease and rifampin resistant tuberculosis treatment outcomes an individual participant data meta analysis,2024 Jan 18,2024
38135335,analysis of maternal and child health spillover effects in pepfar countries,2023 Dec 21,2023
38135312,factors affecting antenatal screening for hiv in nepal results from nepal demographic and health surveys 2016 and 2022,2023 Dec 22,2023
38135162,characterization of a new hiv 1 second generation circulating recombinant form crf170 0107 among men who have sex with men in yunnan china,2024 Feb,2024
38134881,histone deacetylase network regulates epigenetic reprogramming and viral silencing in hiv infected cells,2023 Dec 21,2023
38134382,extended postexposure protection against vaginal simian human immunodeficiency virus infection with tenofovir alafenamide fumarate elvitegravir inserts in macaques,2024 Jun 14,2024
38134309,epidemiology of the 2022 mpox outbreak in the us veterans health administration,2024 Mar 26,2024
38134082,advanced hiv disease in homa bay county kenya characteristics of newly diagnosed and antiretroviral therapy experienced clients,2023 Dec 22,2023
38134037,youth ending the hiv epidemic yehe protocol for a pilot of an automated directly observed therapy intervention with conditional economic incentives among young adults with hiv,2023,2023
38134020,implementation of the advanced hiv disease care package with point of care cd4 testing during tuberculosis case finding a mixed methods evaluation,2023,2023
38133999,adolescents and young adults are the most undiagnosed of hiv and virally unsuppressed in eastern and southern africa pooled analyses from five population based surveys,2023,2023
38133956,development of single cell transcriptomic atlas of human plasmacytoid dendritic cells from people with hiv 1,2024 Mar 15,2024
38133714,fatal pulmonary hemorrhage pneumothorax and skin necrosis caused by iris to an aspergillus flavus infection in a young patient with metamizole associated agranulocytosis,2024 Apr,2024
38133660,rapid antiretroviral therapy in primary hiv 1 infection enhances immune recovery,2024 Apr 1,2024
38133600,effectiveness of preptech findings from a 180 day randomized controlled trial of a pre exposure prophylaxis telehealth intervention,2024 Apr 15,2024
38133591,predictors of mortality among children and adolescents living with hiv on antiretroviral therapy in western kenya,2024 Apr 1,2024
38133589,brief report the role of substance use in structural heart disease among women living with hiv,2024 Apr 1,2024
38133586,barriers and facilitators to long acting injectable hiv pre exposure prophylaxis implementation in primary care since its approval in the united states,2024 Apr 1,2024
38133584,intimate partner violence and adherence to prep and art among ugandan hiv serodifferent couples,2024 Apr 1,2024
38133581,alcohol consumption and illicit drug use associations with fall fracture and acute health care utilization among people with hiv infection,2024 Apr 1,2024
38133580,brief report substance use care continuum in women with and without hiv in the southern united states,2024 Apr 15,2024
38133577,factors associated with covid 19 vaccination among racial ethnic minority groups with hiv in south florida,2024 Apr 1,2024
38133575,unmet needs for hiv ancillary services among persons with diagnosed hiv aged 55 years and older,2024 Apr 1,2024
38133574,evaluation of surveillance system changes to improve detection of disseminated gonococcal infections in virginia 2018 to 2021,2024 Mar 1,2024
38133570,concordance of human papillomavirus genotypes in mailed home based self collected versus clinician collected anal swabs among sexual and gender minority individuals,2024 Apr 1,2024
38133446,performance of diagnostic tests for severe acute respiratory syndrome coronavirus 2 sars cov 2 in the south african population a scoping review,2023 Dec 1,2023
38133442,medicines for malaria venture pandemic box in vitro screening identifies compounds highly active against the tachyzoite stage of toxoplasma gondii,2023 Nov 29,2023
38133300,ocular manifestations of human immunodeficiency virus infection in the combination antiretroviral therapy era,2023 Dec 4,2023
38133277,adherence to anti malarial treatment in malaria endemic areas of bangladesh,2023 Nov 27,2023
38132845,hiv 1 p17 matrix protein enhances type i interferon responses through the p17 ola1 sting axis,2024 Jan 15,2024
38132741,finger prick whole blood cryptococcal antigen lateral flow assay for the diagnosis of cryptococcosis in hiv negative patients a case series study in two tertiary centers in s o paulo brazil,2023 Nov 25,2023
38132025,trends in human immunodeficiency virus related knowledge and stigma among men who have sex with men in the republic of korea from 2012 to 2022,2023 Dec 11,2023
38131882,bictegravir tenofovir alafenamide emtricitabine a real life experience in people living with hiv plwh,2023 Dec 11,2023
38131781,crispr cas12a based detection platform for early and rapid diagnosis of scrub typhus,2023 Dec 8,2023
38131728,housing insecurity and other syndemic factors experienced by black and latina cisgender women in austin texas a qualitative study,2023 Dec 13,2023
38131680,characteristics of tuberculous meningitis in hiv positive patients from northeast romania,2023 Nov 21,2023
38131623,high incidence rate of computed tomography measured steatotic liver disease in men with and without hiv infection,2024 Apr 1,2024
38131315,treasure hunt for your health addressing pediatric social determinants of health through child friendly community engagement events,2024 Oct,2024
38131305,biological and mutational analyses of cxcr4 antagonist interactions and design of new antagonistic analogs,2023 Dec 22,2023
38131260,establishment of a multiplex fluorescent polymerase chain reaction coupled with capillary electrophoresis analysis technology enables the simultaneous detection of 16 genotypes of human papillomavirus,2024 Jan,2024
38131006,reconstructing the phylodynamic history and geographic spread of the crf01 ae predominant hiv 1 epidemic in the philippines from pr rt sequences sampled from 2008 to 2018,2023,2023
38130987,assessing knowledge of experience with and willingness to prescribe hormone therapy to transgender individuals with hiv a national survey of hiv practitioners,2023 Dec,2023
38130986,health service utilization and its associations with depression and sexual risk behaviors among transgender women in shanghai china,2023 Dec,2023
38130719,feasibility and acceptability of undertaking postmortem studies for tuberculosis medical research in a low income country,2023,2023
38130708,estimates of the global burden of non hodgkin lymphoma attributable to hiv a population attributable modeling study,2024 Jan,2024
38130702,national antimicrobial guide with local customizable versions how is it used a two year analysis,2023 Dec,2023
38130371,isolated renal and urinary tract aspergillosis a systematic review,2023 Jan-Dec,2023
38130305,development and validation of a nomogram for predicting the overall survival in non small cell lung cancer patients with liver metastasis,2023 Nov 30,2023
38130205,sexually transmitted infection diagnoses at children s hospitals during covid 19,2024 Jan 1,2024
38130101,factors associated with fertility intentions among women living with and without human immunodeficiency virus in zambia,2023 Jan-Dec,2023
38129852,gaps in the type 2 diabetes care cascade a national perspective using south africa s national health laboratory service nhls database,2023 Dec 21,2023
38129840,roles of the general practitioner and sexual health centre in hiv testing comparative insights and impact on hiv incidence rates in the rotterdam area the netherlands a cross sectional population based study,2023 Dec 21,2023
38129602,patient perceptions of altering chemotherapy treatment due to peripheral neuropathy,2023 Dec 22,2023
38129511,perceptions of the seriousness of major public health problems during the covid 19 pandemic in seven middle income countries,2023 Dec 21,2023
38129198,comparison of retinochoroidal and optic nerve head microvascular circulation between hiv positive patients and healthy subjects using optical coherence tomography angiography,2024 Mar,2024
38129153,perception of hiv related behavior and influencing factors among young students in guangzhou,2023 Dec 10,2023
38129152,a cohort study of hiv infection in club drug abusers among men who have sex with men in qingdao,2023 Dec 10,2023
38129144,condom use and its correlates among community based older adults in chongqing,2023 Dec 10,2023
38129143,utilization of sexual and reproductive health services and its correlates among community based older adults in chongqing,2023 Dec 10,2023
38128941,self reported condom use among washington state residents prior to and during the covid 19 pandemic a cross sectional analysis of brfss data,2023 Dec 20,2023
38128651,sexualized substance use among gbmsm their perspectives on their intervention needs and counsellor competencies,2024 Apr,2024
38128638,cardiovascular challenges in the era of antiretroviral therapy for aids hiv a comprehensive review of research advancements pathophysiological insights and future directions,2024 Mar,2024
38128559,living authentically despite prejudice and marginalisation,2024 Mar,2024
38128541,immunologic and virologic parameters associated with human immunodeficiency virus hiv dna reservoir size in people with hiv receiving antiretroviral therapy,2024 Jun 14,2024
38128387,network analysis of illness perception stigma and resilience with cognition in old people living with hiv,2024 Feb,2024
38128044,distribution pattern molecular transmission networks and phylodynamic of hepatitis c virus in china,2023,2023
38127931,recurrence of pulmonary tuberculosis in india findings from the 2019 2021 nationwide community based tb prevalence survey,2023,2023
38127927,shotgun metagenomics to investigate unknown viral etiologies of pediatric meningoencephalitis,2023,2023
38127875,routine health data describe adherence and persistence patterns for oral diabetes medication for a virtual cohort in the khayelitsha sub district of cape town south africa,2023,2023
38127856,insights to hiv 1 coreceptor usage by estimating hla adaptation with bayesian generalized linear mixed models,2023 Dec,2023
38127545,prognostic value of arterial lactate index in st elevation myocardial infarction treated with primary percutaneous coronary intervention a prospective cohort study,2023 Dec,2023
38127167,understanding oral prep interest uptake persistence and experience of use among heterosexual men in johannesburg south africa an exploratory pilot study,2024 Feb,2024
38126713,psychosocial and structural stressors and engagement in medical care among young sexual minority men across racial identities,2024 Oct-Dec,2024
38126691,dengue another viral infection with mucocutaneous manifestations,2024 Jan,2024
38126363,assessing transmission attribution risk from simulated sequencing data in hiv molecular epidemiology,2024 May 1,2024
38126353,optimizing behavioral and pharmacological smoking cessation interventions among people with hiv,2024 Apr 1,2024
38126350,life course history of physical and sexual abuse is associated with cardiovascular disease risk among women living with and without hiv,2024 Apr 1,2024
38126342,urine tenofovir and dried blood spot tenofovir diphosphate concentrations and viraemia in people taking efavirenz and dolutegravir based antiretroviral therapy,2024 Apr 1,2024
38126122,incidences and clinical outcomes of cryptococcosis in taiwan a nationwide population based study 2002 2015,2024 Jan 9,2024
38126075,consensus guideline of perioperative antiviral therapy for aids patients in china based on clinical practice,2023,2023
38126039,access and use of digital technology by patients with psychosis at a hospital in south africa,2023,2023
38126006,drug resistant tb hiv and covid 19 co infection case reviews from kwa zulu natal south africa,2023,2023
38125837,non pharmacological interventions for improving sleep in people living with hiv a systematic narrative review,2023,2023
38125780,views and experiences of traditional and western medicine practitioners on potential collaboration in the care of people living with mental illness in malawi,2022 Dec,2022
38125694,parents awareness and knowledge of g6pd deficiency in the eastern province saudi arabia a cross sectional study,2023 Dec,2023
38125564,identification of a hiv 1 circulating bf1 recombinant form crf75 bf1 of brazilian origin that also circulates in southwestern europe,2023,2023
38125421,characteristics of the different hiv 1 risk populations based on the genetic transmission network of the newly diagnosed hiv cases in jiangsu eastern china,2023 Dec,2023
38125389,retracted treatment with antiviral drugs will significantly inhibit the hiv 1 rna pol gene expression and viral load in aids patients,2023,2023
38125226,impact of bariatric surgery on weight loss and glycemic control in patients with obesity and type 2 diabetes a systematic review,2023 Nov,2023
38124745,combining cd4 count cd8 count and cd4 cd8 ratio to predict risk of mortality among hiv positive adults after therapy a group based multi trajectory analysis,2023,2023
38124734,multivariate analysis of fcr mediated nk cell functions identifies unique clustering among humans and rhesus macaques,2023,2023
38124697,application of the socio ecological model in the efforts to end covid 19 in sub saharan africa the challenges and success stories,2023 Mar,2023
38124605,biomechanical study of the effect of traction on elbow joint capsule contracture,2023 Dec 4,2023
38124575,modelling and analysis of the hiv aids epidemic with fast and slow asymptomatic infections in china from 2008 to 2021,2023 Nov 17,2023
38124508,prevalence and predictors of oral treponema pallidum detection by quantitative polymerase chain reaction in early syphilis,2024 Jun 14,2024
38124224,sexual network characteristics and partnership types among men who have sex with men diagnosed with syphilis gonorrhoea and or chlamydia in lima peru,2024 Feb 19,2024
38124214,painful proctitis associated with anorectal mpox syphilis hsv lgv gonorrhoea and mycoplasma genitalium in a person living with virologically suppressed hiv and vaccinated against mpox,2024 Feb 19,2024
38124133,point of care testing for sexually transmitted infections and hiv pre exposure prophylaxis among pregnant women in south africa 2021 2022 randomised controlled trial,2024 Feb 19,2024
38124099,characteristics of blood immune cell profile and their correlation with disease progression in patients infected with hiv 1,2023 Dec 20,2023
38124019,lessons learned from the implementation of a school based sexual health education program for adolescent girls in cape town south africa,2023 Dec 22,2023
38123866,breaking down relationship barriers to increase prep uptake and adherence among adolescent girls and young women in kenya safety and preliminary effectiveness results from a pilot cluster randomized trial,2023 Dec,2023
38123719,doxepin is more effective than zolpidem in improving executive function in patients with insomnia disorder,2024 May,2024
38123536,quantitatively assessing early detection strategies for mitigating covid 19 and future pandemics,2023 Dec 20,2023
38123460,completion of isoniazid preventive therapy for latent tuberculosis infection among children and adolescents compared to adults living with hiv in kinshasa democratic republic of the congo,2024 Feb,2024
38123397,vaccine value profile for neisseria gonorrhoeae,2024 Jul 25,2024
38118463,blood glucose level and serum lipid profiles among people living with hiv on dolutegravir based versus efavirenz based cart a comparative cross sectional study,2023,2023
38118239,recent hiv 1 infection in israel 2017 2021 evaluation of geenius and hiv 1 2 combo assays for identifying recent infection detected by sedia assay and assessment of factors related to recent infection recent hiv 1 infection in israel,2024 Feb,2024
38118223,domain informed variational neural networks and support vector machines based leakage detection framework to augment self healing in water distribution networks,2024 Feb 1,2024
38118118,surviving pandemic control measures the experiences of female sex workers during covid 19 in nairobi kenya,2024 Jan,2024
38118022,doxycycline prophylaxis to prevent sexually transmitted infections in women,2023 Dec 21,2023
38117834,using viral sequence diversity to estimate time of hiv infection in infants,2023 Dec,2023
38117818,racial differences in testing for infectious diseases an analysis of jail intake data,2023,2023
38117817,designing effective u u communication strategies considering the needs of plhiv their partners and healthcare worker constraints in south african clinics,2023,2023
38117812,developing a diversity equity and inclusion compass to guide scientific capacity strengthening efforts in africa,2023,2023
38117746,document analysis of the south african national guidelines for medical male circumcision and the implications for infant and child male circumcision decision making,2023 Dec,2023
38117744,corruption is making people sick,2023 Dec,2023
38117743,hiv and covid 19 convergence divergence and lessons for future health emergencies,2023 Dec,2023
38117742,influences on decision making about disclosure of hiv status by adolescents and young adults living with hiv in kwazulu natal south africa,2023 Dec,2023
38117741,interventions to improve young men s utilisation of hiv testing services in kwazulu natal south africa perspectives of young men and health care providers,2023 Dec,2023
38117715,syphilis in argentina,2023,2023
38117688,exploiting the carboxylate binding pocket of lactamase enzymes using a focused dna encoded chemical library,2024 Jan 11,2024
38117641,artificial intelligence integrated optical coherence tomography for screening and early detection of oral cancer,2024 Jan-Feb,2024
38117576,anal dysplasia screening in people living with hiv long term follow up in a large cohort from northwest spain,2024 Jan,2024
38117563,2019 asccp risk based management consensus guidelines updates through 2023,2024 Jan 1,2024
38117449,long term effects of incentives for hiv viral suppression a randomized clinical trial,2024 Feb,2024
38117439,carotid intima media thickness and metabolic complications in children with hiv on antiretroviral therapy a cross sectional study,2024 Sep,2024
38116725,pitavastatin for cardiovascular health in patients with hiv infection,2024 Feb 1,2024
38116723,cautionary note on entry and exit strategies with long acting cabotegravir and rilpivirine,2024 Feb 1,2024
