UID,Title,PublicationDate,PublicationYear
14688435,pcr with the aqueous humor blood leukocytes and vitreous of patients affected by cytomegalovirus retinitis and immune recovery uveitis,2004 Jan-Feb,2004
14688346,molecular characterization of a putative antiretroviral transcriptional factor otk18,2004 Jan 1,2004
14688052,available clinical markers of treatment outcome integrated in mathematical models to guide therapy in hiv infection,2004 Feb,2004
14687961,hepatitis b virus infection and vaccination among young injection and non injection drug users missed opportunities to prevent infection,2004 Jan 7,2004
14687960,social network correlates of self reported non fatal overdose,2004 Jan 7,2004
14687943,differentially expressed genes in hiv 1 infected macrophages following treatment with the virus suppressive immunomodulator murabutide,2004 Jan,2004
14687496,study on factors associated with heterosexual transmission of human immunodeficiency virus in central china,2003 Nov,2003
14687495,a molecular epidemiological study on the human immunodeficiency virus infection in jiangsu province,2003 Nov,2003
14687493,study on the evolutionary pressure on the env gene of the human immunodeficiency virus type 1 crf01 ae strains circulating in china,2003 Nov,2003
14687492,study on the epidemiology and distribution of human immunodeficiency virus 1 and hepatitis c virus infection among intravenous drug users and illegal blood donors in china,2003 Nov,2003
14687465,impact of acute vivax malaria on the immune system and viral load of hiv positive subjects,2003 Dec,2003
14686983,cytomegalovirus associated acute transverse myelitis in immunocompetent adults,2003 Dec,2003
14686803,effects of testosterone undecanoate as a male contraceptive candidate on rat immunological features,2003 Nov,2003
14686733,intracranial metastasis of testicular seminoma in an hiv positive case report and review,2003 Nov,2003
14686366,india unprepared for antiretroviral treatment plan,2003 Dec 13,2003
14686357,china faces up to hiv aids epidemic world aids day is marked by launch of huge public awareness campaign,2003 Dec 13,2003
14686327,differential prevalence of hiv type 1 subtype b and crf01 ae among different sexual transmission groups in tokyo japan as revealed by subtype specific pcr,2003 Nov,2003
14686326,characterization of hiv type 1 heterosexual transmission in yunnan china,2003 Nov,2003
14686325,identification of hiv type 2 subtype b transmission in east asia,2003 Nov,2003
14686324,genotypic resistance of antiretroviral drugs among drug naive hiv type 1 patients with the background of long term access easy zidovudine therapy,2003 Nov,2003
14686315,preventing hiv aids in india points to ponder,2003 Jul-Aug,2003
14686313,m decins sans fronti res msf antiretroviral treatment projects worldwide,2003 Jul-Aug,2003
14686312,arv in sub saharan africa 17 reports,2003 Jul-Aug,2003
14686309,fda notifications reyataz is approved for hiv treatment,2003 Sep,2003
14686308,treatment for cocaine use may have hiv benefits study shows how to achieve best results,2003 Sep,2003
14686305,needle exchanges do not boost drug use study says idu remains major hiv risk factor,2003 Sep,2003
14686301,fda notifications nrti emtriva receives fda approval,2003 Oct,2003
14686300,rapid tests could mean trouble for adaps increased hiv testing could flood system,2003 Oct,2003
14686297,interventions can ease dangers of cybersex counselors educate while in chatrooms,2003 Oct,2003
14686296,internet s role as modern bathhouse is being scrubbed on line hookups increasingly popular among msm,2003 Oct,2003
14686295,focusing on prevention in positives,2003 Sep,2003
14686290,new fusion inhibitor drug stops hiv from spreading,2002 Aug 2,2002
14686289,texas educates inmates to halt spread of hiv,2002 Aug 2,2002
14686282,hope for aids vaccine fades with news of superinfection,2002 Aug 2,2002
14686280,new aids trust created to galvanize world leaders,2002 Aug 2,2002
14686253,hiv aids positive patients in surgery part ii surgery and the hiv positive patient methods of occupational protection in health care workers legislation,2003 Nov,2003
14686252,hiv aids positive patients in surgery part i epidemiologic situation,2003 Nov,2003
14686229,cost advantages of oral drug therapy for managing cytomegalovirus disease,2003 Dec 1,2003
14686046,experience of nursing education in collective health informatics used to teach epidemiologic surveillance,2003 Sep,2003
14685988,knowledge of aids perceived risk of aids and at risk sexual behaviors among older adults,2003 Nov,2003
14685961,de escalating aggression and violence in the mental health setting,2003 Mar,2003
14685670,drug resistance in antiretroviral therapy of hiv infection,2003 Dec 15,2003
14685635,the cost of tuberculosis care in patient estimated costs,2003 Mar-Apr,2003
14685490,varicella clinical aspects and prevention,1999 Jul,1999
14685480,congenital and perinatal infections,1999 Jul,1999
14685478,acquired immunodeficiency syndrome in children pathogenesis prognostic markers and treatment,1999 Jul,1999
14685359,prognosis and evolution of bilateral grade iii intraventricular hemorhages iii iii ivh,1998 Jan-Feb,1998
14685350,cryptosporidiosis and persistent diarrhea,1998 Mar-Apr,1998
14685348,epstein barr virus infection in children with aids,1998 Mar-Apr,1998
14685276,blocking hiv 1 infection via ccr5 and cxcr4 receptors by acting in trans on the ccr2 chemokine receptor,2004 Jan 14,2004
14685242,gene product murr1 restricts hiv 1 replication in resting cd4 lymphocytes,2003 Dec 18,2003
14685068,open label assessment of tmc 125 a new next generation nnrti for 7 days in hiv 1 infected individuals with nnrti resistance,2003 Dec 5,2003
14685066,pharmacokinetics of amprenavir given once or twice a day when combined with atazanavir in heavily pre treated hiv positive patients,2003 Dec 5,2003
14685064,drug resistance is uncommon in pregnant women with low viral loads taking zidovudine monotherapy to prevent perinatal hiv transmission,2003 Dec 5,2003
14685060,higher risk behaviour and rates of sexually transmitted diseases in mwanza compared to uganda may help explain hiv prevention trial outcomes,2003 Dec 5,2003
14685059,trends in hiv and sexual behaviour in a longitudinal study in a rural population in tanzania 1994 2000,2003 Dec 5,2003
14685057,provider bias in the selection of non nucleoside reverse transcriptase inhibitor and protease inhibitor based highly active antiretroviral therapy and hiv treatment outcomes in observational studies,2003 Dec 5,2003
14685056,tmc125 exerts similar initial antiviral potency as a five drug triple class antiretroviral regimen,2003 Dec 5,2003
14685055,improved outcomes of hiv 1 infected adults with tuberculosis in the era of highly active antiretroviral therapy,2003 Dec 5,2003
14685054,dose ranging randomized clinical trial of atazanavir with lamivudine and stavudine in antiretroviral naive subjects 48 week results,2003 Dec 5,2003
14685053,factors associated with clinical progression in hiv 2 infected patients the french anrs cohort,2003 Dec 5,2003
14685052,influence of hla b57 on clinical presentation and viral control during acute hiv 1 infection,2003 Dec 5,2003
14684938,successful use of topical tacrolimus treatment for a chronic actinic dermatitis patient with complications of idiopathic leukopenia,2003 Nov,2003
14684782,acquired immunodeficiency syndrome and the risk of stroke,2004 Jan,2004
14684559,clustered tuberculosis cases do they represent recent transmission and can they be detected earlier,2004 Apr 1,2004
14683660,hiv 1 seroprevalence rates in women and relinquishment of infants to the state in st petersburg russia 2002,2003 Dec 13,2003
14683659,change to abacavir lamivudine tenofovir combination treatment in patients with hiv 1 who had complete virological suppression,2003 Dec 13,2003
14683631,neuromuscular complications in hiv,2004 Jan,2004
14682665,oral kaposi sarcoma associated with severe alveolar bone loss case report and review of the literature,2003 Nov,2003
14682498,outreach mental health and case management services can they help to retain hiv positive and at risk youth and young adults in care,2003 Dec,2003
14682400,reaching impaired populations with hiv prevention programs a clinical trial for homeless mentally ill african american men,2003 Nov,2003
14682398,efficient gene transfer into human monocyte derived macrophages using defective lentiviral vectors,2003 Nov,2003
14682394,exposure to the anti tnf alpha drug thalidomide induces apoptotic cell death in human t leukemic cells,2003 Nov,2003
14682269,nelson mandela on treatment access,2003 Jul 25,2003
14682163,epidemiological clinical immunological and virological characteristics of hiv 1 infected patients at the moment of initiation of antiretroviral therapy,2003,2003
14682073,management of adverse effects associated with the use of interleukin 2 in patients with hiv infection,2003 Nov-Dec,2003
14682072,interleukin 2 where are we going,2003 Nov-Dec,2003
14682071,immune restoration in patients with hiv infection haart and beyond,2003 Nov-Dec,2003
14682070,immune mechanisms in hiv infection,2003 Nov-Dec,2003
14682069,state of science violence and hiv infection in women,2003 Nov-Dec,2003
14682068,perception of hiv and safer sexual behaviors among lesbians,2003 Nov-Dec,2003
14682066,hard to reach providers targeted hiv education by the national aids education and training centers,2003 Nov-Dec,2003
14681596,internet use and early syphilis infection among men who have sex with men san francisco california 1999 2003,2003 Dec 19,2003
14681590,in vitro selection of ribozymes dependent on peptides for activity,2004 Jan,2004
14681550,different sensitivity to apoptosis in cells of monocytic or lymphocytic origin chronically infected with human immunodeficiency virus type 1,2003 Dec,2003
14680453,emtricitabine a new nucleoside analogue for once daily antiretroviral therapy,2004 Jan,2004
14680279,age related changes in blood lymphocyte subsets of south indian children,2003 Sep-Oct,2003
14679946,viread epivir and ziagen combination failure in na ve patients with a once daily regimen,2003 Sep-Oct,2003
14679940,positive women speak out about hiv and pregnancy,2003 Sep-Oct,2003
14679925,new hiv treatment guidelines give more advice,2003 Jul 25,2003
14679923,failure of combination abacavir tenofovir lamivudine 3tc,2003 Jul 25,2003
14679919,problems in the management of hiv infection in clinical practice patients still on dual therapy 8 years after the introduction of haart,2003 Nov,2003
14679717,doctor s role of witness and companion medical and literary ethics of care in aids physicians memoirs,2003 Fall,2003
14679653,ever ready,2003 Nov 19-25,2003
14679475,clinical and radiographic features of hiv related tuberculosis,2003 Dec,2003
14679472,epidemiology of tuberculosis,2003 Dec,2003
14679464,hypercalcemia a manifestation of immune reconstitution complicating tuberculosis in an hiv infected person,2004 Jan 1,2004
14679459,histoplasmosis and acquired immunodeficiency syndrome a study of prognostic factors,2004 Jan 1,2004
14679458,incidence and predictors of severe liver fibrosis in human immunodeficiency virus infected patients with chronic hepatitis c a european collaborative study,2004 Jan 1,2004
14679457,risk behavior for transmission of human immunodeficiency virus hiv among hiv seropositive individuals in an urban setting,2004 Jan 1,2004
14679456,recommendations for incorporating human immunodeficiency virus hiv prevention into the medical care of persons living with hiv,2004 Jan 1,2004
14679375,increased body weight and improved quality of life in aids patients following v 1 immunitor administration,2004 Jan,2004
14679285,global fund to fight aids tuberculosis and malaria gfatm,2004 Jan,2004
14679046,mhc linked susceptibility to type 1 diabetes a structural perspective,2003 Nov,2003
14678723,changing paradigms in dermatology antivirals in dermatology,2003 Sep-Oct,2003
14678642,clinical survey of leishmania hiv co infection in catania italy the impact of highly active antiretroviral therapy haart,2003 Oct,2003
14678641,impact of highly active antiretroviral therapy haart on visceral leishmaniasis in spanish patients who are co infected with hiv,2003 Oct,2003
14678640,treatment of leishmaniasis in hiv positive patients,2003 Oct,2003
14678639,biological diagnosis of leishmaniasis in hiv infected patients,2003 Oct,2003
14678637,visceral leishmaniasis in those infected with hiv clinical aspects and other opportunistic infections,2003 Oct,2003
14678636,pathogenesis of leishmania hiv co infection cellular and immunological mechanisms,2003 Oct,2003
14678635,lower trypanosomatids in hiv aids patients,2003 Oct,2003
14678608,primary infection of a male plasma donor with divergent hiv variants from the same source followed by rapid fluctuations in their relative frequency and viral recombination,2003 Nov,2003
14678607,recombination of hiv type 1c c c in ethiopia possible link of ethhiv 1c to subtype c sequences from the high prevalence epidemics in india and southern africa,2003 Nov,2003
14678606,limited transmission of drug resistant hiv type 1 in 100 swedish newly detected and drug naive patients infected with subtypes a b c d g u and crf01 ae,2003 Nov,2003
14678603,6 base pair insertion in the protease gene of hiv type 1 detected in a protease inhibitor naive patient is not associated with indinavir treatment failure,2003 Nov,2003
14678601,development of a cell based enzyme linked immunosorbent assay for high throughput screening of hiv type 1 entry inhibitors targeting the coreceptor cxcr4,2003 Nov,2003
14678594,cervical human papillomavirus infections in commercial sex workers risk factors and behaviours,2003 Dec,2003
14678593,awareness of hiv aids and household environment of pregnant women in pune india,2003 Dec,2003
14678592,you can t tell by looking pilot study of a community based intervention to detect asymptomatic sexually transmitted infections,2003 Dec,2003
14678590,factors associated with vertical hiv transmission during two different time periods the impact of zidovudine use on clinical practice at a brazilian reference centre,2003 Dec,2003
14678588,emergence of aids in guatemala inpatient experience at the hospital general san juan de dios,2003 Dec,2003
14678587,randomized trial of an adherence programme for clients with hiv,2003 Dec,2003
14678586,ethnic variation of the p53 codon 72 polymorphism hpv persistence and cervical cancer risk,2003 Dec,2003
14678584,effects of a change from an appointment service to a walk in triage service at a sexual health centre,2003 Dec,2003
14678583,effectiveness of preventive human papillomavirus vaccination,2003 Dec,2003
14678568,functional assessment of chronic illness therapy facit measurement system properties applications and interpretation,2003 Dec 16,2003
14678539,first case of mycobacterium haemophilum infection in an aids patient in italy,2004 Jan,2004
14678527,seborrheic dermatitis,2004 Jan,2004
14678269,evidence for autoantibody induced cd4 depletion mediated by apoptotic and non apoptotic mechanisms in hiv positive long term surviving haemophilia patients,2004 Jan,2004
14678200,rhesus macaque antibody molecules sequences and heterogeneity of alpha and gamma constant regions,2004 Jan,2004
14677897,dual infection with streptococcus pneumoniae and mycobacterium tuberculosis in hiv seropositive patients with community acquired pneumonia,2003 Dec,2003
14677893,extra pulmonary manifestations in a large metropolitan area with a low incidence of tuberculosis,2003 Dec,2003
14677891,comprehensive comparison of ziehl neelsen and fluorescence microscopy for the diagnosis of tuberculosis in a resource poor urban setting,2003 Dec,2003
14677840,results of testing for human immunodeficiency virus infection among recent contacts of infectious tuberculosis cases in the united states,2003 Dec,2003
14677837,genotyping in contact investigations a cdc perspective,2003 Dec,2003
14677836,workplace contact investigations in the united states,2003 Dec,2003
14677833,integrated counseling and screening for tuberculosis and hiv among household contacts of tuberculosis patients in an endemic area of hiv infection chiang rai thailand,2003 Dec,2003
14677819,when it comes to contact notification hiv is not tb,2003 Dec,2003
14677785,well intentioned but potentially spreading the virus,2003 Dec,2003
14677781,explaining the geographical variation of hiv among injection drug users in the united states,2003 Dec,2003
14677656,potential of laser immunoassay for detection of hiv in human blood serum and urine,2003,2003
14677512,failed contraception in a rural south african population,2003 Nov,2003
14677460,artificial fertilization and hiv positive couples a risk reducing treatment,2003 Nov 24,2003
14677303,gender issues in the prevention and control of stis and hiv aids lessons from awka and agulu anambra state nigeria,2003 Aug,2003
14677213,self reported health in hiv positive african american women the role of family stress and depressive symptoms,2003 Dec,2003
14676302,hiv 1 viremia prevents the establishment of interleukin 2 producing hiv specific memory cd4 t cells endowed with proliferative capacity,2003 Dec 15,2003
14676292,progress in defining cd4 helper cell responses in chronic viral infections,2003 Dec 15,2003
14676208,site of docking and fusion of insulin secretory granules in live min6 beta cells analyzed by tat conjugated anti syntaxin 1 antibody and total internal reflection fluorescence microscopy,2004 Feb 27,2004
14676090,tender subcutaneous nodules in a patient with aids,2003 Dec,2003
14676052,comparison of electrodiagnostic abnormalities and criteria in a cohort of patients with chronic inflammatory demyelinating polyneuropathy,2003 Dec,2003
14676028,gender roles and hiv sexual risk vulnerability of roma gypsies men and women in bulgaria and hungary an ethnographic study,2004 Feb,2004
14676026,impact of psychiatric symptoms drug use and medication regimen on non adherence to hiv treatment,2004 Feb,2004
14676023,accurate and inaccurate hiv transmission beliefs stigmatizing and hiv protection motivation in northern thailand,2004 Feb,2004
14676020,popular opinion leaders and hiv prevention peer education resolving discrepant findings and implications for the development of effective community programmes,2004 Feb,2004
14676019,clinical and economic efficacy of haart a shift from inpatient medical to outpatient pharmaceutical care for hiv aids patients in northeastern italy,2004 Feb,2004
14675873,difficulties encountered with antiretroviral treatment and genotypic testing of hiv 1 drug resistance in the developing countries the tunisian experience north africa,2004 Jan,2004
14675872,prevalence of hepatitis b virus dna in anti hbc positive hbsag negative sera correlates with hcv but not hiv serostatus,2004 Jan,2004
14675869,serum l lactate and pyruvate in hiv infected patients with and without presumed nrti related adverse events compared to healthy volunteers,2004 Jan,2004
14675867,enumeration of latently infected cd4 t cells from hiv 1 infected patients using an hiv 1 antigen elispot assay,2004 Jan,2004
14675627,n terminal domain of apj a cns based coreceptor for hiv 1 is essential for its receptor function and coreceptor activity,2003 Dec 5,2003
14675356,coincidental detection of t cell rich b cell lymphoma in the para aortic lymph nodes of a woman undergoing lymph node dissection for cervical cancer a case report,2003 Sep-Oct,2003
14675327,gestational trophoblastic syndrome and human immunodeficiency virus hiv infection a retrospective analysis,2003 Nov-Dec,2003
14675282,histological characterization of regression in acquired immunodeficiency syndrome related kaposi s sarcoma,2004 Jan,2004
14675048,down regulation of na transporters and aqp2 is responsible for acyclovir induced polyuria and hypophosphatemia,2004 Jan,2004
14674896,detection and typing of human papillomavirus in cutaneous warts of patients infected with human immunodeficiency virus type 1,2003 Dec,2003
14674368,drug resistance guide being pondered by cdc as hiv drug resistance rises surveillance needed,2003 Nov,2003
14674365,bush administration backs out of global aids funding international aids goals are unmet report says,2003 Nov,2003
14674364,are former soviet nations plodding down wrong path experts lack optimism for the region,2003 Nov,2003
14674363,multiple barriers prevent minorities early treatment aids stigma lack of transportation top list,2003 Nov,2003
14674361,community groups push for a greater role in stemming epidemic barriers including lack of funding still exist,2003 Nov,2003
14674213,chlamydia trachomatis in symptomatic and asymptomatic men detection in urine by enzyme immunoassay,2000 Mar,2000
14674206,community based study of hiv in women in rural gutu district zimbabwe 1992 to 1993,2000 Feb,2000
14674067,sequence analysis of the jc virus transcriptional control region detected in urine from hiv positive patients,2003 Nov-Dec,2003
14673761,enfuvirtide t 20 cross reactive glycoprotein 41 antibody does not impair the efficacy or safety of enfuvirtide,2003 Dec 15,2003
14673760,increased human immunodeficiency virus loads in active methamphetamine users are explained by reduced effectiveness of antiretroviral therapy,2003 Dec 15,2003
14673759,reconstitution of hepatitis b virus hbv specific t cell responses with treatment of human immunodeficiency virus hbv coinfection,2003 Dec 15,2003
14673758,granulocyte macrophage colony stimulating factor induces modest increases in plasma human immunodeficiency virus hiv type 1 rna levels and cd4 lymphocyte counts in patients with uncontrolled hiv infection,2003 Dec 15,2003
14673251,delusions of parasitiosis a case with a review of its course and treatment,2003 Nov-Dec,2003
14672928,vif overcomes the innate antiviral activity of apobec3g by promoting its degradation in the ubiquitin proteasome pathway,2004 Feb 27,2004
14672697,anti hiv 1 activity and mode of action of mirror image oligodeoxynucleotide analogue of zintevir,2004 Jan 2,2004
14672593,coercive sex in rural uganda prevalence and associated risk factors,2004 Feb,2004
14672335,identification of cd4 independent hiv receptors on spermatozoa,2003 Oct,2003
14672080,launch of aids fund for red cross staff,2003 Dec 6,2003
14672074,aids campaign signals new who priorities and approach lee promises to focus on real targets and improving who s effectiveness,2003 Dec 6,2003
14672072,back to basics making hiv testing routine,2003 Aug,2003
14672058,women men and microbicides,2003 Sep,2003
14672057,anatomy of an accident lessons learned after a needlestick,2003 Fall,2003
14672055,new guidelines clinicians should incorporate hiv prevention into ongoing care of patients,2003 Fall,2003
14672052,talking about hiv prevention without demonizing sex,2003 May,2003
14671970,colonic spirochetosis in children and adults,2003 Dec,2003
14671817,hiv positive patient with pancytopenia and massive splenomegaly,2003 Aug,2003
14671506,issues in diagnostic testing and monitoring in hiv viral hepatitis co infection,2003 Nov,2003
14671134,intrapatient alterations in the human immunodeficiency virus type 1 gp120 v1v2 and v3 regions differentially modulate coreceptor usage virus inhibition by cc cxc chemokines soluble cd4 and the b12 and 2g12 monoclonal antibodies,2004 Jan,2004
14671096,single injection of recombinant measles virus vaccines expressing human immunodeficiency virus hiv type 1 clade b envelope glycoproteins induces neutralizing antibodies and cellular immune responses to hiv,2004 Jan,2004
14670872,seven international companies join global fund,2003 Dec 13,2003
14670592,interaction of sulfonated anionic porphyrins with hiv glycoprotein gp120 photodamages revealed by inhibition of antibody binding to v3 and c5 domains,2004 Jan,2004
14670589,novel approach to develop anti hiv drugs adapting non nucleoside anticancer chemotherapeutics,2004 Jan,2004
14670588,potent antiviral activity of amprenavir in primary macrophages infected by human immunodeficiency virus,2004 Feb,2004
14670587,genotypic resistance profile in treatment experienced hiv infected individuals after abacavir and efavirenz salvage regimen,2004 Feb,2004
14670534,modelling the social dynamics of a sex industry its implications for spread of hiv aids,2004 Jan,2004
