UID,Title,PublicationDate,PublicationYear
23270488,in the face of war examining sexual vulnerabilities of acholi adolescent girls living in displacement camps in conflict affected northern uganda,2012 Dec 28,2012
23270482,virologic versus immunologic monitoring and the rate of accumulated genotypic resistance to first line antiretroviral drugs in uganda,2012 Dec 27,2012
23270463,improving sexual health for hiv patients by providing a combination of integrated public health and hospital care services a one group pre and post test intervention comparison,2012 Dec 27,2012
23270312,adherence to antiretroviral therapy art during the early months of treatment in rural zambia influence of demographic characteristics and social surroundings of patients,2012 Dec 28,2012
24724056,hiv risk behaviors differ by workplace stability among mexican female sex workers with truck driver clientele,2012 Dec 28,2012
23269972,hiv aids medicine antiretroviral treatment adherence a discussion about self care,2012 Sep-Oct,2012
23269800,enhancement of antiviral activity of human alpha defensin 5 against herpes simplex virus 2 by arginine mutagenesis at adaptive evolution sites,2013 Mar,2013
23269796,transmitted founder and chronic hiv 1 envelope proteins are distinguished by differential utilization of ccr5,2013 Mar,2013
23269778,capturing treatment decision making among patients with solid tumors and their caregivers,2013 Jan,2013
23269603,organization of hiv and other health activities within urban religious congregations,2013 Oct,2013
23269596,randomized trial of minocycline in the treatment of hiv associated cognitive impairment,2013 Jan 8,2013
23269514,efavirenz outperforms boosted atazanavir among treatment naive hiv 1 infected persons in routine clinical care,2013 Mar-Apr,2013
23269015,reduction in the vascular bed volume of uterine fibroids after hormonal treatment evaluation with dynamic double echo r imaging,2012,2012
23268586,health care and hiv testing experiences among black men in the south implications for seek test treat and retain hiv prevention strategies,2013 Feb,2013
23268562,high prevalence and impact on the quality of life of facial lipoatrophy and other abnormalities in fat tissue distribution in hiv infected patients treated with antiretroviral therapy,2013 May,2013
23285497,111 in labeled ac tz14011 peptide a chemokine receptor 4 antagonist conjugated to cyal5 5 a fluorescent dye through a multifunctional single attachment point msap reagent,2004,2004
23268400,expression structure and antigenicity analysis of n51 derived from the n terminal heptad repeat domain in gp41 of hiv 1 crf07 bc strain,2012 Dec,2012
23267724,fracture union following internal fixation in the hiv population,2013 Jun,2013
23267693,comparing hiv prevalence estimates from prevention of mother to child hiv transmission programme and the antenatal hiv surveillance in addis ababa,2012 Dec 26,2012
23267689,case control study of risk factors for hiv negative children with cryptococcal meningitis in shi jiazhuang china,2012 Dec 26,2012
23267308,emergence of potential superbug mycobacterium tuberculosis lessons from new delhi mutant 1 bacterial strains,2012 Jan,2012
23266664,rp hplc separation and characterization of unknown impurities of a novel hiv protease inhibitor darunavir by esi ms and 2d nmr spectroscopy,2013 Mar 5,2013
23266604,hiv so near and yet so far,2013 Mar,2013
23266560,effect of hcv infection on cause specific mortality after hiv seroconversion before and after 1997,2013 Apr,2013
23266465,silicone elastomer vaginal ring for hiv prevention containing two microbicides with different mechanisms of action,2013 Feb 14,2013
23266342,comparing the safety and immunogenicity of a candidate tb vaccine mva85a administered by intramuscular and intradermal delivery,2013 Feb 4,2013
23265919,improving sleep hygiene behavior in adults living with hiv aids a randomized control pilot study of the systemchange tm hiv intervention,2013 May,2013
23265729,quantitative analysis of the effect of zidovudine efavirenz and ritonavir on insulin aggregation by multivariate curve resolution alternating least squares of infrared spectra,2013 Jan 14,2013
23265432,short communication antibody responses to human immunodeficiency virus envelope from infections with multiple subtypes utilize the 1f7 idiotypic repertoire,2013 May,2013
23265425,prevalence of strongyloides stercoralis in an urban us aids cohort,2012 Aug,2012
23264851,cannabidiol inhibits growth and induces programmed cell death in kaposi sarcoma associated herpesvirus infected endothelium,2012 Jul,2012
23264676,technical advance measurement of inkt cell responses at the single cell level against rare hiv 1 infected dendritic cells in a mixed culture,2013 Mar,2013
23264673,hla g 3 untranslated region 14 base pair deletion association with poor survival in an hiv 1 infected zimbabwean population,2013 Mar 15,2013
23264671,impact of minority nonnucleoside reverse transcriptase inhibitor resistance mutations on resistance genotype after virologic failure,2013 Mar 15,2013
23264589,antiviral effects of autologous cd4 t cells genetically modified with a conditionally replicating lentiviral vector expressing long antisense to hiv,2013 Feb 28,2013
23264445,cost effectiveness analysis of ugt1a1 genetic testing to inform antiretroviral prescribing in hiv disease,2013,2013
23264399,dipeptidyl peptidase iv inhibition does not adversely affect immune or virological status in hiv infected men and women a pilot safety study,2013 Feb,2013
23264364,rapid progression to decompensated cirrhosis liver transplant and death in hiv infected men after primary hepatitis c virus infection,2013 Apr,2013
23264096,all cause mortality in hospitalized hiv infected patients at an acute tertiary care hospital with a comprehensive outpatient hiv care program in new york city in the era of highly active antiretroviral therapy haart,2013 Apr,2013
23264095,hepatitis e virus and hepatitis a virus exposures in an apparently healthy high risk population in italy,2013 Feb,2013
23263176,cognitive function and neurodevelopmental outcomes in hiv infected children older than 1 year of age randomized to early versus deferred antiretroviral therapy the predict neurodevelopmental study,2013 May,2013
23263019,ethics of unlinked anonymous testing of blood views from in depth interviews with key informants in four countries,2012,2012
23262977,health care resource utilization in untreated hiv infected children in a pediatric programme abidjan c te d ivoire 2004 2009,2013 Jan 1,2013
23262514,ifn release assays in the diagnosis of latent tuberculosis infection among immunocompromised adults,2013 Aug 15,2013
23262503,high cancer related mortality in an urban predominantly african american hiv infected population,2013 Apr 24,2013
23262500,impact of highly active antiretroviral therapy initiation on cd4 t cell repopulation in duodenal and rectal mucosa,2013 Mar 27,2013
23262497,recommendations for the follow up of study participants with breakthrough hiv infections during hiv aids biomedical prevention studies,2013 Apr 24,2013
23262155,multilocus sequence typing of enterocytozoon bieneusi lack of geographic segregation and existence of genetically isolated sub populations,2013 Mar,2013
23261601,enhancement of anti hiv 1 activity by hot spot evolution of rantes derived peptides,2012 Dec 21,2012
23261520,role of cb1 in immune modulation by cannabinoids,2013 Mar,2013
23260994,institutional prevention policies and rates of group b streptococcus infection among hiv infected pregnant women and their infants in latin america,2013 Feb,2013
23260763,pneumocystis jirovecii genotype associated with increased death rate of hiv infected patients with pneumonia,2013 Jan,2013
23260669,induction of cd8 regulatory t cells protects macaques against siv challenge,2012 Dec 27,2012
23260338,hepatitis c among patients with mental illness in brazil an analysis of associated factors,2013 Mar-Apr,2013
23260142,crystal structure of the hla dm hla dr1 complex defines mechanisms for rapid peptide selection,2012 Dec 21,2012
23260128,worldwide burden of hiv in transgender women a systematic review and meta analysis,2013 Mar,2013
23260127,hiv surveillance and prevention in transgender women,2013 Mar,2013
23260109,intracellular nucleotide levels and the control of retroviral infections,2013 Feb 20,2013
23260108,cell cell transmission allows human t lymphotropic virus 1 to circumvent tetherin restriction,2013 Feb 5,2013
23259924,moderate prevalence of transmitted drug resistance mutations among antiretroviral naive hiv infected pregnant women in rio de janeiro brazil,2013 Apr,2013
23259904,short term antiretroviral therapy fails to reduce the expanded activated ccr5 expressing cd4 t lymphocyte population or to restore the depleted naive population in chronically hiv infected individuals with active pulmonary tuberculosis,2013 May,2013
23259737,hiv 1 integrase resistance among antiretroviral treatment naive and experienced patients from northwestern poland,2012 Dec 21,2012
23259717,comparison of the content of memory rehabilitation groups for patients with neurological disabilities,2013,2013
23259625,mdhaq rapid3 can provide a roadmap or agenda for all rheumatology visits when the entire mdhaq is completed at all patient visits and reviewed by the doctor before the encounter,2012,2012
23259482,all black people are not alike differences in hiv testing patterns knowledge and experience of stigma between u s born and non u s born blacks in massachusetts,2013 Jan,2013
23259453,augmentation of hepatitis b virus specific cellular immunity with programmed death receptor 1 programmed death receptor l1 blockade in hepatitis b virus and hiv hepatitis b virus coinfected patients treated with adefovir,2013 Apr,2013
23259425,immunosuppression and risk of cervical cancer,2013 Jan,2013
23259400,increased activity of extrinsic and intrinsic apoptosis pathways in different mononuclear cell types in hiv type 1 infected patients regardless of whether they are depleted in disease,2013 Apr,2013
23259177,review of rilpivirine and elvitegravir resistance features and implications for treatment sequencing,2012 Autumn,2012
23259176,african americans are less likely to seek mental health treatment,2012 Autumn,2012
23259166,hiv testing in drug treatment centers proves cost effective,2012 Nov,2012
23259164,report cdc funded hiv test sites resulted in increased testing links to care,2012 Nov,2012
23259163,treatment study suggests efavirenz may damage brain cells,2012 Nov,2012
23259007,prevalence of antibodies to human immunodeficiency virus hepatitis b and hepatitis c in prisoners in libya,2012,2012
23258979,bana positive plaque samples are associated with oral hygiene practices and not cd4 t cell counts in hiv positive patients,2012,2012
23258896,translating knowledge from pakistan s second generation surveillance system to other global contexts,2013 Sep,2013
23258838,lancefield group g streptococcus dysgalactiae subsp equisimilis an unusual aetiology of perianal streptococcal dermatitis acquired from heterosexual oral anal intercourse,2012 Dec,2012
23258836,topical imiquimod 5 as a treatment for localized genital kaposi s sarcoma in an hiv negative man a case report,2012 Dec,2012
23258835,kaposi s sarcoma in pregnancy after initiation of highly active antiretroviral therapy a manifestation of immune reconstitution syndrome,2012 Dec,2012
23258832,south west regional patient satisfaction survey,2012 Dec,2012
23258831,impact of timing of antiretroviral therapy initiation on survival of cervical squamous intraepithelial lesions a cohort analysis from south africa,2012 Dec,2012
23258828,hypogonadism among hiv infected men in thailand,2012 Dec,2012
23258827,spatial analysis of primary and secondary syphilis incidence in china 2004 2010,2012 Dec,2012
23258824,examining self and partners for syphilis among men who have sex with men five us cities 2009 2011,2012 Dec,2012
23258821,effectiveness of social resource intervention to promote adherence to hiv medication in a multidisciplinary care setting in kenya,2012 Dec,2012
23258820,differences in implementation of hiv aids clinical research in developed versus developing world an evidence based review on protease inhibitor use among women and minorities,2012 Dec,2012
23258774,xpert mtb rif for diagnosis of tuberculosis and drug resistant tuberculosis a cost and affordability analysis,2013 Sep,2013
23258302,emerging viral infections a potential threat for blood supply in the 21st century,2012 Oct-Dec,2012
23258301,role of rilpivirine in clinical practice strengths and weaknesses of the new nonnucleoside reverse transcriptase inhibitor for hiv therapy,2012 Oct-Dec,2012
23258300,hiv 1 transmitted drug resistance in latin america and the caribbean what do we know,2012 Oct-Dec,2012
23258299,interpretation of resistance data from randomized trials of first line antiretroviral treatment,2012 Oct-Dec,2012
23258298,management of tuberculosis in hiv infected patients,2012 Oct-Dec,2012
23258297,endothelial dysfunction in hiv infection the role of circulating endothelial cells microparticles endothelial progenitor cells and macrophages,2012 Oct-Dec,2012
23258241,cardiac involvement by non hodgkin s lymphoma in an hiv positive patient with hypertrophic obstructive cardiomyopathy,2012 Dec,2012
23258118,surviving the aftershock postearthquake access and adherence to hiv treatment among haiti s tent residents,2013 Apr,2013
23258110,ultra sensitive electrochemical detection of single nucleotide polymorphisms based on an electrically controllable magnetic gold electrode,2013 Feb 1,2013
23257232,combination implementation for hiv prevention moving from clinical trial evidence to population level effects,2013 Jan,2013
23257221,pretreatment antiretroviral exposure from recreational use,2013 Jan,2013
23257014,probiotics and nutrients for the first 1000 days of life in the developing world,2013 Mar 1,2013
23257013,does discussing sexually transmissible infections or hiv with a parent increase condom use among young women using other contraceptive methods,2013 Mar,2013
23256968,abacavir exposure and cardiovascular risk factors in hiv positive patients with coronary heart disease a retrospective case control study,2013 May,2013
23256746,associated factors for recommending hbv vaccination to children among georgian health care workers,2012 Dec 20,2012
23256629,sexually transmitted infections and spermicides,2012,2012
23256595,altered of apoptotic markers of both extrinsic and intrinsic pathways induced by hepatitis c virus infection in peripheral blood mononuclear cells,2012 Dec 20,2012
23256530,role of condom negotiation on condom use among women of reproductive age in three districts in tanzania,2012 Dec 20,2012
23256520,prevalence perceptions and correlates of pediatric hiv disclosure in an hiv treatment program in kenya,2013,2013
23256501,leishmaniasis an update of current pharmacotherapy,2013 Jan,2013
23256500,arvs as sickness and medicine examining children s knowledge and experience in the hiv era in urban zambia,2013,2013
23256485,aspartic protease inhibitors effective drugs against the human fungal pathogen candida albicans,2013 Jan,2013
26392980,task shifting in an antiretroviral clinic in malawi can health surveillance assistants manage patients safely,2012 Dec 21,2012
26392979,timing of antiretroviral therapy and effects on tuberculosis treatment outcomes in hiv co infected patients in malawi,2012 Dec 21,2012
26392975,important co morbidity in patients with diabetes mellitus in three clinics in western kenya,2012 Dec 21,2012
26392962,school based interventions to promote early diagnosis of tb realising the promise of community based screening,2012 Dec 21,2012
23256148,stunting and wasting are associated with poorer psychomotor and mental development in hiv exposed tanzanian infants,2013 Feb,2013
23256078,review of computer aided diagnosis in thoracic and colonic imaging,2012 Sep,2012
23255844,risk factors for febrile neutropenia during chemotherapy for hiv related lymphoma,2012 Dec,2012
23255806,intronic g run within hiv 1 intron 2 is critical for splicing regulation of vif mrna,2013 Mar,2013
23255555,early and nonreversible decrease of cd161 mait cells in hiv infection,2013 Feb 7,2013
23255543,impact of coinfection with human immunodeficiency virus and pulmonary tuberculosis on the success of bronchial artery embolisation,2013 Jan,2013
23255218,bet bromodomain targeting compounds reactivate hiv from latency via a tat independent mechanism,2013 Feb 1,2013
23254750,human immunodeficiency virus serostatus disclosure rate reactions and discrimination a cross sectional study at a rural tertiary care hospital,2013 Jan-Feb,2013
23254426,impact of pharmacogenetic markers of cyp2b6 clinical factors and drug drug interaction on efavirenz concentrations in hiv tuberculosis coinfected patients,2013 Feb,2013
23254417,mortality attributable to smoking among hiv 1 infected individuals a nationwide population based cohort study,2013 Mar,2013
23254287,up regulation of a death receptor renders antiviral t cells susceptible to nk cell mediated deletion,2013 Jan 14,2013
23254284,follicular helper t cells serve as the major cd4 t cell compartment for hiv 1 infection replication and production,2013 Jan 14,2013
23254276,what predicts 36 item health survey version 2 after total hip arthroplasty,2013 May,2013
23254224,depression substance use and hiv risk in a probability sample of men who have sex with men,2013 Mar,2013
23254154,attrition from hiv testing to antiretroviral therapy initiation among patients newly diagnosed with hiv in haiti,2013 Mar 1,2013
23254153,invasive cervical cancer risk among hiv infected women a north american multicohort collaboration prospective study,2013 Apr 1,2013
23254152,adverse events in an integrated home based treatment program for mdr tb and hiv in kwazulu natal south africa,2013 Apr 1,2013
23254151,tenofovir use and urinary biomarkers among hiv infected women in the women s interagency hiv study wihs,2013 Apr 1,2013
23254149,estimating hiv prevalence and hiv related risk behaviors among heterosexual women who have multiple sex partners using respondent driven sampling in a high risk community in south africa,2013 Apr 1,2013
23254144,tuberculosis in the era of infection with the human immunodeficiency virus assessment and comparison of community knowledge of both infections in rural uganda,2012 Dec 20,2012
23254130,single real time reverse transcription pcr assay for detection and quantification of genetically diverse hiv 1 sivcpz and sivgor strains,2013 Mar,2013
23254116,evidence for the long term stability of hiv transmission associated sexual behavior after hiv diagnosis,2013 Jan,2013
23253950,evaluation of adverse events associated with antiretroviral therapy and the relationship to treatment adherence,2013 Feb,2013
23253904,impact of cystatin c elevation and albuminuria on probability of adverse outcomes in hiv infected men receiving haart,2013 May,2013
23253887,multiple choices for hiv therapy with integrase strand transfer inhibitors,2012 Dec 19,2012
23253776,how have long term survivors coped with living with hiv,2013 Sep-Oct,2013
23253662,antiretroviral therapy with three nucleoside reverse transcriptase inhibitors in treatment naive hiv infected patients in abidjan cote d ivoire,2012 Jul-Sep,2012
23253638,effect of multivitamin supplements on weight gain during pregnancy among hiv negative women in tanzania,2015 Jul,2015
23253360,lumbar load analysis of manual patient handling activities for biomechanical overload prevention among healthcare workers,2013 May,2013
23253292,sexual behaviors of middle school students 2009 youth risk behavior survey results from 16 locations,2013 Jan,2013
23253124,triptolide with potential medicinal value for diseases of the central nervous system,2013 Feb,2013
23253095,trends and determining factors associated with adherence to antiretroviral therapy art in cameroon a systematic review and analysis of the camps trial,2012 Dec 19,2012
23252862,role of human cd4 d1d2 domain in hiv 1 infection,2013,2013
23252739,development of a reverse transcription loop mediated isothermal amplification rt lamp system for rapid detection of hdv genotype 1,2013 Mar,2013
23252705,determinants of risky sexual behavior and condom use among college students in china,2013,2013
23252689,evaluation of two commercial multi dye nucleic acid amplification technology tests for hbv hcv hiv 1 hiv 2 and b19v hav for screening blood and plasma for further manufacture,2013 Jan,2013
23252673,self perceived hiv risk and the use of risk reduction strategies among men who engage in transactional sex with other men in ho chi minh city vietnam,2013 Aug,2013
23252398,men who have sex with men inadequately addressed in african aids national strategic plans,2013,2013
23252244,glomerular diseases in hiv infected patients clinical and morphological evaluation,2012,2012
23251996,infection control practices of laryngoscope blades a review of the literature,2012 Aug,2012
23251689,class i and class ii histone deacetylases are potential therapeutic targets for treating pancreatic cancer,2012,2012
23251626,excess soluble cd40l contributes to blood brain barrier permeability in vivo implications for hiv associated neurocognitive disorders,2012,2012
23251607,inflammation in hiv infected patients impact of hiv lifestyle body composition and demography a cross sectional cohort study,2012,2012
23251580,multilevel predictors of concurrent opioid use during methadone maintenance treatment among drug users with hiv aids,2012,2012
23251555,how perceptions of hiv related stigma affect decision making regarding childbirth in rural kenya,2012,2012
23251376,high resolution human leukocyte antigen class i allele frequencies and hiv 1 infection associations in chinese han and uyghur cohorts,2012,2012
23251327,efficacy of a six month versus a 36 month regimen for prevention of tuberculosis in hiv infected persons in india a randomized clinical trial,2012,2012
23251294,surgical treatment of chiari i malformation complicated with syringomyelia,2013 Jan,2013
23251167,case of disseminated histoplasmosis detected in peripheral blood smear staining revealing aids at terminal phase in a female patient from cameroon,2012,2012
23251108,comparison of two methodologies for cd4 t lymphocytes relative counting on immune monitoring of patients with human immunodeficiency virus,2012,2012
23251106,correlates of hiv risk reduction self efficacy among youth in south africa,2012,2012
23251074,progress towards elimination of hiv mother to child transmission in the dominican republic from 1999 to 2011,2012,2012
23250934,serum levels of the chemokine cxcl13 genetic variation in cxcl13 and its receptor cxcr5 and hiv associated non hodgkin b cell lymphoma risk,2013 Feb,2013
23250677,meningitis due to listeria monocytogenes in adults,2013 Jan 1,2013
23250333,pretransplantation pharmacokinetic curves of tacrolimus in hiv infected patients on ritonavir containing cart a pilot study,2013 Jan 27,2013
23250304,pros and cons of the express visit option,2013 Jan,2013
23250298,patterns and correlates of linkage to appropriate hiv care after hiv diagnosis in the us medicaid population,2013 Jan,2013
23250272,using plasma viral load to guide antiretroviral therapy initiation to prevent hiv 1 transmission,2012,2012
23250179,dental infection control and occupational safety in the russian federation,2012 Sep 1,2012
23249919,biceps skin fold thickness may detect and predict early lipoatrophy in hiv infected children,2013 Jun,2013
23249917,tenofovir treatment duration predicts proteinuria in a multiethnic united states cohort of children and adolescents with perinatal hiv 1 infection,2013 May,2013
23249916,impact of maternal and infant antiretroviral drug regimens on drug resistance in hiv infected breastfeeding infants,2013 Apr,2013
23249840,pharmacokinetic interaction of maraviroc with tacrolimus in a patient coinfected with hiv and hepatitis b virus following hepatic transplant due to hepatocellular carcinoma,2013 Apr,2013
23249810,twice daily application of hiv microbicides alter the vaginal microbiota,2012 Dec 18,2012
23249763,immunising with the transmembrane envelope proteins of different retroviruses including hiv 1 a comparative study,2013 Mar,2013
23249651,applications and challenges of multivalent recombinant vaccines,2013 Mar,2013
23249619,understanding the association between injecting and sexual risk behaviors of injecting drug users in manipur and nagaland india,2012 Dec 18,2012
23249611,improved retention associated with community based accompaniment for antiretroviral therapy delivery in rural rwanda,2013 May,2013
23249291,info gap management of public health policy for tb with hiv prevalence and epidemiological uncertainty,2012 Dec 19,2012
23249201,actionable theranostics for global maternal health a focus on hiv and malaria,2012 Nov,2012
23249135,nevirapine inhibits cell free human immunodeficiency virus hiv 1 infection in vitro more efficiently than cell cell hiv infection at concentrations found in human breastmilk,2012 Dec 18,2012
23248738,burden of orphans and vulnerable children due to hiv aids in cameroon,2012,2012
23248575,clinical utility and consumer considerations for the use of once daily nevirapine extended release for hiv infection treatment,2012,2012
23248540,survey of low vision among students attending schools for the blind in nigeria a descriptive and interventional study,2012 Oct,2012
23248419,overview of the tobacco problem in india,2012 Jul,2012
23248416,zidovudine induced nail pigmentation in a 12 year old boy,2012 Nov-Dec,2012
23248286,birth death skyline plot reveals temporal changes of epidemic spread in hiv and hepatitis c virus hcv,2013 Jan 2,2013
23247822,systematic review of the tools available for predicting survival and managing patients with urothelial carcinomas of the bladder and of the upper tract in a curative setting,2013 Feb,2013
23247755,efficacy and tolerance of tenofovir lamivudine efavirenz combination in hiv 1 patients in fann teaching hospital in dakar,2013 Feb,2013
23247547,culture as an influence on the perceived risk of hiv infection a differential analysis comparing young people from mexico and spain,2013 Jun,2013
23247501,effect of mimetic cdk9 inhibitors on hiv 1 activated transcription,2013 Feb 22,2013
23247364,hiv negative and hiv discordant gay male couples use of hiv risk reduction strategies differences by partner type and couples hiv status,2013 May,2013
23247362,comparison of msm stigma hiv stigma and depression in hiv positive latino and african american men who have sex with men msm,2013 May,2013
23247361,does screening hiv positive individuals in uganda for major depressive disorder improve case detection rates and antidepressant prescription,2013 Oct,2013
23247360,sexual risk behaviors among club drug users in shanghai china prevalence and correlates,2013 Sep,2013
23246331,evaluation of metabolic changes within the normal appearing gray and white matters in neurologically asymptomatic hiv 1 positive and hcv positive patients magnetic resonance spectroscopy and immunologic correlation,2013 Apr,2013
23246177,metastatic merkel cell carcinoma of the oral cavity in a human immunodeficiency virus positive patient and the detection of merkel cell polyomavirus,2013 May,2013
23245674,detection of human papillomavirus genotypes associated with mucopurulent cervicitis and cervical cancer in changchun china,2013 Feb,2013
23245607,years lived with disability ylds for 1160 sequelae of 289 diseases and injuries 1990 2010 a systematic analysis for the global burden of disease study 2010,2012 Dec 15,2012
23245604,global and regional mortality from 235 causes of death for 20 age groups in 1990 and 2010 a systematic analysis for the global burden of disease study 2010,2012 Dec 15,2012
23245599,aids is not over,2012 Dec 15,2012
23245533,cd4 lymphocytes as a protective factor against infection by oncogenic genotypes of human papillomavirus in the anal mucosa of men who have sex with human immunodeficiency virus positive men,2013 Mar 2,2013
23245515,naphthyridinone ntd integrase inhibitors n1 protio and methyl combination substituent effects with c3 amide groups,2013 Jan 15,2013
23245465,implications of apathy and depression for everyday functioning in hiv aids in brazil,2013 Sep 25,2013
23245425,new female condoms in the pipeline,2012 Dec,2012
23245412,threat of untreatable gonorrhoea implications and consequences for reproductive and sexual morbidity,2012 Dec,2012
23245266,iron status in hiv 1 infection implications in disease pathology,2012 Dec 17,2012
23245226,reanalysis of a behavioral intervention to prevent incident hiv infections including indirect effects in modeling outcomes of project explore,2013,2013
23244803,budget impact analysis of hiv testing in the va healthcare system,2012 Dec,2012
23244785,predictors of mortality following primary hip and knee replacement in the aged a single center analysis of 1 998 primary hip and knee replacements for primary osteoarthritis,2013 Feb,2013
23244783,it s my secret barriers to paediatric hiv treatment in a poor rural south african setting,2013,2013
23244745,do hiv positive adult immigrants need to be screened for measles mumps rubella and varicella zoster virus immunization,2013 Aug,2013
23244706,pilot clustered randomized control trial evaluating the efficacy of a network based hiv peer education intervention targeting men who have sex with men in hong kong china,2013,2013
23244645,evolution of hiv incubation times in aids patients,2013 Aug,2013
23244618,use of erection enhancing medication and party drugs among men living with hiv in europe,2013 Aug,2013
23244574,hiv positive status disclosure among men and women receiving antiretroviral treatment in eastern ethiopia,2013 Aug,2013
23244367,gender specific effects of an augmented written emotional disclosure intervention on posttraumatic depressive and hiv disease related outcomes a randomized controlled trial,2013 Apr,2013
23244298,high resolution deep sequencing reveals biodiversity population structure and persistence of hiv 1 quasispecies within host ecosystems,2012 Dec 17,2012
23244086,soluble cd30 a possible serum tumor marker for primary effusion lymphoma,2012,2012
23243916,different aspects of food consumed by contemporary people,2012,2012
23243782,examining evidence based interventions to prevent inpatient falls,2012 Sep-Oct,2012
23234379,equipping educators to address hiv and aids a review of selected teacher education initiatives,2012 Dec,2012
23234378,application of the information motivation and behavioural skills model for targeting hiv risk behaviour amongst adolescent learners in south africa,2012 Dec,2012
23234377,checkmating hiv aids using chess to break the silence in the classroom,2012 Dec,2012
23234376,every teacher is a researcher creating indigenous epistemologies and practices for hiv prevention through values based action research,2012 Dec,2012
23234375,using hiv aids statistics in pre service mathematics education to integrate hiv aids education,2012 Dec,2012
28299089,healthcare associated infection in burkina faso an assessment in a district hospital,2012 Oct 22,2012
23243633,cobicistat boosted elvitegravir based fixed dose combination antiretroviral therapy for hiv infection,2012 Dec,2012
23243518,development of combination hiv prevention programs for people who inject drugs through government and civil society collaboration in the russian federation,2012,2012
23243491,hiv vaccine trials network activities and achievements of the first decade and beyond,2012 Mar,2012
23243281,activation exhaustion and persistent decline of the antimicrobial mr1 restricted mait cell population in chronic hiv 1 infection,2013 Feb 14,2013
23243280,inhibitory kir hla incompatibility between sexual partners confers protection against hiv 1 transmission,2013 Feb 14,2013
23243175,influence of portal pressure on the discordance between absolute cd4 cell count and cd4 cell percentage in hiv hepatitis c virus coinfected patients,2013 Mar,2013
23243174,reply to mandorfer et al,2013 Mar,2013
23242762,organ transplantation and hiv progress or success a review of current status,2013 Feb,2013
23242702,attacking the hiv reservoir from the immune and viral perspective,2013 Mar,2013
23242701,revising the role of myeloid cells in hiv pathogenesis,2013 Mar,2013
23242628,local biologies and hiv aids in highlands papua indonesia,2013 Mar,2013
23242542,safety and immunogenicity of human papillomavirus 16 18 as04 adjuvanted vaccine a randomized trial in 10 25 year old hiv seronegative african girls and young women,2013 Jun 1,2013
23242343,point of care testing for sexually transmitted infections recent advances and implications for disease control,2013 Feb,2013
23242342,sexually transmitted hepatitis c infection the new epidemic in msm,2013 Feb,2013
23242340,evolution of hiv integrase resistance mutations,2013 Feb,2013
23242319,verotoxin a subunit protects lymphocytes and t cell lines against x4 hiv infection in vitro,2012 Dec 14,2012
23242160,higher baseline cd4 cell count predicts treatment interruptions and persistent viremia in patients initiating arvs in rural uganda,2013 Mar 1,2013
23242094,mistaken diagnosis of molluscum contagiosum in a hiv positive patient in rural south africa,2012 Dec 14,2012
23241595,serum levels of igg antibodies against oxidized ldl and atherogenic indices in hiv 1 infected patients treated with protease inhibitors,2013 Feb,2013
23241516,modeling of human immunodeficiency virus modes of transmission in iran,2012 Dec 13,2012
23241378,hiv 1 genetic diversity and drug resistance among senegalese patients in the public health system,2013 Feb,2013
