UID,Title,PublicationDate,PublicationYear
30587143,rapid emergence of cryptococcal fungemia mycobacterium chelonae vertebral osteomyelitis and gastro intestinal stromal tumor in a young hiv late presenter a case report,2018 Dec 27,2018
30587142,changing epidemiological patterns of hiv and aids in china in the post sars era identified by the nationwide surveillance system,2018 Dec 27,2018
30586862,evolution of tuberculosis human immunodeficiency virus services among different integrated models in myanmar a health services review,2018 Dec 24,2018
30586376,high hiv incidence and low uptake of hiv prevention services the context of risk for young male adults prior to dreams in rural kwazulu natal south africa,2018,2018
30586365,clonal analysis of hiv 1 genotype and function associated with virologic failure in treatment experienced persons receiving maraviroc results from the motivate phase 3 randomized placebo controlled trials,2018,2018
30586364,no change in health related quality of life for at risk u s women and men starting hiv pre exposure prophylaxis prep findings from hptn 069 actg a5305,2018,2018
30586354,barriers and facilitators to the uptake of test and treat in mozambique a qualitative study on patient and provider perceptions,2018,2018
30586314,evaluation of elvitegravir plus cobicistat plus tenofovir alafenamide plus emtricitabine as a single tablet regimen for the treatment of hiv in children and adolescents,2019 Feb,2019
30586089,community driven health priorities for healthy aging with hiv,2019 Jan-Feb,2019
30586081,people living with hiv in u s nursing homes in the fourth decade of the epidemic,2019 Jan-Feb,2019
30586080,aging with hiv policy considerations for a graying epidemic,2019 Jan-Feb,2019
30586079,revisiting successful aging with hiv through a revised biopsychosocial model an update of the literature,2019 Jan-Feb,2019
30586025,comparison of the clinical characteristics and outcomes of cryptococcal meningitis in hiv negative individuals with and without immunosuppression,2019 Jan,2019
30585893,which patients with acute myeloid leukemia in cr1 can be spared an allogeneic transplant,2019 Mar,2019
30585863,can adolescents and young adults in kenya afford free hiv testing services,2020 Jul-Aug,2020
30585848,combination antibody treatment controls hiv infection in phase 1 trial,2019 Mar 1,2019
30585845,hiv risk associated with serum medroxyprogesterone acetate levels among women in east and southern africa,2019 Mar 15,2019
30585844,prior exposure to thymidine analogs and didanosine is associated with long lasting alterations in adipose tissue distribution and cardiovascular risk factors,2019 Mar 15,2019
30585843,caution is needed in interpreting hiv transmission chains by ultradeep sequencing,2019 Mar 15,2019
30585840,estimating national rates of hiv infection among msm persons who inject drugs and heterosexuals in the united states,2019 Mar 15,2019
30585802,perturbation of mucosal associated invariant t cells and inkt cells in hiv infection,2019 Mar,2019
30585798,role of cytokine agonists and immune checkpoint inhibitors toward hiv remission,2019 Mar,2019
30585797,follicular t cell subsets in hiv infection recent advances in pathogenesis research,2019 Mar,2019
30585733,increased cervical cd4 ccr5 t cells among kenyan sex working women using depot medroxyprogesterone acetate,2019 Mar,2019
30585249,recent progress of basic studies of natural products and their dental application,2018 Dec 25,2018
30584977,simultaneous quantification of four first line antitubercular drugs and metabolites in human plasma by hydrophilic interaction chromatography and tandem mass spectrometry,2019 Jan 15,2019
30584845,revisiting death implicit bias and the case of jahi mcmath,2018 Nov,2018
30584810,hiv status disclosure and depression in the context of unintended pregnancy among south african women,2019 Aug,2019
30584503,diagnosis of multiple opportunistic infections in advanced stage aids when ockham s razor doesn t cut it,2018 Apr-Jun,2018
30584314,prevalence and risk factors of peripheral artery disease in black africans with hiv infection a cross sectional hospital based study,2018,2018
30584264,investigation of prevention of mother to child hiv transmission program from 2011 to 2017 in suzhou china,2018 Dec 24,2018
30584047,community based distribution of oral hiv self testing kits in zambia a cluster randomised trial nested in four hptn 071 popart intervention communities,2019 Feb,2019
30583867,switching from abacavir lamivudine plus nevirapine to abacavir lamivudine dolutegravir in virologically controlled hiv infected adults swad study,2019 Oct,2019
30583819,transdermal delivery of enfuvirtide in a porcine model using a low frequency low power ultrasound transducer patch,2019 Feb,2019
30583487,searching for chymase inhibitors among chamomile compounds using a computational based approach,2018 Dec 21,2018
30583091,e cigarette nicotine dose and flavor relationship with appeal choice and tobacco use amongst veterans with comorbid psychiatric disorders,2019 May,2019
30582937,discovery of 4 oxoquinolines a new chemical class of anti hiv 1 compounds,2019 Feb,2019
30582736,narrative review of internet use interpersonal connectedness and sexual behaviour among gay bisexual and other men who have sex with men,2020,2020
30582734,effects of three types of sexual orientation victimization on hiv sexual risk behavior among black south african men who have sex with men msm,2020,2020
30582668,human immunodeficiency virus type 1 single stranded rna activates the nlrp3 inflammasome and impairs autophagic clearance of damaged mitochondria in human microglia,2019 May,2019
30582049,factors contributing to the duration of postpartum abstinence among nigerian women semi parametric survival analysis,2018 Dec,2018
30582009,role of cytochrome p450 2e1 on ethanol mediated oxidative stress and hiv replication in human monocyte derived macrophages,2019 Mar,2019
30581993,social and sexual networks of black transgender women and black men who have sex with men results from a representative sample,2018,2018
30581963,state minimum wage laws and newly diagnosed cases of hiv among heterosexual black residents of us metropolitan areas,2019 Apr,2019
30581887,motivational interviewing with couples a theoretical framework for clinical practice illustrated in substance use and hiv prevention intervention with gay male couples,2018 Dec,2018
30581882,prevalence of human immunodeficiency virus coinfection among patients newly diagnosed with chronic hepatitis b or c in denmark a nationwide cohort study,2018 Dec,2018
30581513,evaluating the contribution of nocardia spp and mycobacterium tuberculosis to pulmonary infections among hiv and non hiv patients at the komfo anokye teaching hospital ghana,2018,2018
30581422,pubmlst for antigen allele mining to inform development of gonorrhea protein based vaccines,2018,2018
30581305,customized 3d printing a novel approach to migrated orbital implant,2018 Oct-Dec,2018
30581119,cellular metabolism is a major determinant of hiv 1 reservoir seeding in cd4 t cells and offers an opportunity to tackle infection,2019 Mar 5,2019
30580905,psychosexual rehabilitation booklet increases vaginal dilator adherence and knowledge in women undergoing pelvic radiation therapy for gynaecological or anorectal cancer a randomised controlled trial,2019 Feb,2019
35992621,contextualizing canada s hepatitis c virus epidemic,2018 Fall,2018
30580461,dysphagia interprofessional management impact and patient centered care,2019 Feb,2019
30580292,optic neuritis caused by the re emerging great masquerader,2018 Dec 22,2018
30580154,sclerosing kaposi s sarcoma of the adrenal gland in an hiv infected patient under antiretroviral therapy,2019 Feb,2019
30579221,police violence among people who inject drugs in baltimore maryland,2019 Feb,2019
30578804,enhanced bioinformatic profiling of vidisca libraries for virus detection and discovery,2019 Apr 2,2019
30578670,influence of hla b18 on liver fibrosis progression in a cohort of hiv hcv coinfected individuals,2019 May,2019
30578590,disparity in access to kidney allograft offers among transplant candidates with human immunodeficiency virus,2019 Feb,2019
30578242,adolescent medicine trials network for hiv aids interventions data harmonization rationale and development of guidelines,2018 Dec 21,2018
30578225,effect of using geosocial networking apps on the hiv incidence rate among men who have sex with men eighteen month prospective cohort study in shenyang china,2018 Dec 21,2018
30578222,content analysis of metaphors about hypertension and diabetes on twitter exploratory mixed methods study,2018 Dec 21,2018
30578132,informal prep an emerging need for nomenclature,2019 Feb,2019
30578115,primary care physician attitudes and intentions toward the use of hiv pre exposure prophylaxis in adolescents in one metropolitan region,2019 May,2019
30577897,no more falling through the cracks a qualitative study to inform measurement of integration of care of hiv and opioid use disorder,2019 Feb,2019
30577866,looking at the positives proactive management of stis in people with hiv,2018 Dec 21,2018
30577842,characterization update of hiv 1 m subtypes diversity and proposal for subtypes a and d sub subtypes reclassification,2018 Dec 22,2018
30577804,role of exosomal transport of viral agents in persistent hiv pathogenesis,2018 Dec 22,2018
30577760,rates of hbv hcv hdv and hiv type 1 among pregnant women and hiv type 1 drug resistance associated mutations in breastfeeding women on antiretroviral therapy,2018 Dec 22,2018
30577208,clinical and health care utilization outcomes of kidney transplantation in hiv positive recipients a nationwide analysis from 2008 2013,2018 Dec,2018
30577124,co 2 fluxes from aquaculture ponds of a tropical wetland potential of multiple lime treatment in reduction of co 2 emission,2019 Mar 10,2019
30577072,impact of maternal hiv exposure feeding status and microbiome on infant cellular immunity,2019 Feb,2019
30576800,design and characterization of a self assembling protein nanoparticle displaying hiv 1 env v1v2 loop in a native like trimeric conformation as vaccine antigen,2019 Feb,2019
30576746,nanoencapsulation introduces long acting phenomenon to tenofovir alafenamide and emtricitabine drug combination a comparative pre exposure prophylaxis efficacy study against hiv 1 vaginal transmission,2019 Jan 28,2019
30576636,pharmacokinetic biologic and epidemiologic differences in mpa and net based progestin only injectable contraceptives relative to the potential impact on hiv acquisition in women,2019 Apr,2019
30576388,women s health work a population based cross sectional study of gender differences in time spent seeking health care in malawi,2018,2018
30576335,general contextual effects on neglected tropical disease risk in rural kenya,2018 Dec,2018
30576277,association between individual and intimate partner factors and cervical cancer screening in kenya,2018 Dec 13,2018
30576259,need for policy change regarding progestin only injectable contraceptives,2019 Sep,2019
30575940,pneumocystis jirovecii pneumonia in a human immunodeficiency virus infected patient with g6pd deficiency successful treatment with anidulafungin,2018 Dec,2018
30575753,prevention of sivmac251 reservoir seeding in rhesus monkeys by early antiretroviral therapy,2018 Dec 21,2018
30575084,self transcendence caring and their associations with well being,2019 Jul,2019
30574955,evaluation of an hiv related mortuary surveillance system nairobi kenya two sites 2015,2018 Dec 21,2018
30574873,disparate effects of cytotoxic chemotherapy on the antiviral activity of antiretroviral therapy implications for treatments of hiv infected cancer patients,2019,2019
30574856,association of low vitamin d with complications of hiv and aids a literature review,2020,2020
30574855,association between immunologic and virologic functioning and health related quality of life among people living with hiv tehran iran,2019,2019
30574574,human immunodeficiency virus hiv risk behaviors by african american and puerto rican women in the 4 th decade of life substance use and personal attributes,2018,2018
30574414,stronger association between insomnia symptoms and shorter telomere length in old hiv infected patients compared with uninfected individuals,2018 Dec,2018
30574258,evaluation of non adherence to anti retroviral therapy the associated factors and infant outcomes among hiv positive pregnant women a prospective cohort study in lesotho,2018,2018
30574252,assessment of knowledge attitudes and practices of hiv post exposure prophylaxis among the doctors and nurses in princess marina hospital gaborone a cross sectional study,2018,2018
30574219,external evaluation of the quality of cd4 t cells enumeration in the laboratory of immunology and hematology at the cocody university hospital center,2018,2018
30574147,restriction factors from intrinsic viral restriction to shaping cellular immunity against hiv 1,2018,2018
30574128,nanostructured lipid system to improve the oral bioavailability of ruthenium ii complexes for the treatment of infections caused by mycobacterium tuberculosis,2018,2018
30574123,combining phylogenetic and network approaches to identify hiv 1 transmission links in san mateo county california,2018,2018
30574090,influence of physical exercise on advanced glycation end products levels in patients living with the human immunodeficiency virus,2018,2018
30574066,autophagy induction by hiv tat and methamphetamine in primary midbrain neuronal cells of tree shrews via the mtor signaling and atg5 atg7 pathway,2018,2018
30574038,role of laboratory medicine for health during pregnancy,2018 Dec,2018
30574014,bcl 2 expression aids in the immunohistochemical prediction of the oncotype dx breast cancer recurrence score,2018,2018
30573859,effectiveness of interproximal oral hygiene aids,2018 Dec,2018
30573777,late treatment related mortality versus competing causes of death after allogeneic transplantation for myelodysplastic syndromes and secondary acute myeloid leukemia,2019 Mar,2019
30573551,examining associations between strangulation and depressive symptoms in women with intimate partner violence histories,2018 Dec,2018
30573546,innate immune recognition of glycans targets hiv nanoparticle immunogens to germinal centers,2019 Feb 8,2019
30573541,risky side of weight loss dietary supplements disrupting arrhythmias causing sudden cardiac arrest,2018 Dec 19,2018
30573488,factors affecting the acceptability of isoniazid preventive therapy among healthcare providers in selected hiv clinics in nairobi county kenya a qualitative study,2018 Dec 19,2018
30573446,approaches to improve the surveillance monitoring and management of noncommunicable diseases in hiv infected persons viewpoint,2018 Dec 20,2018
30573417,independent and combined effects of improved water sanitation and hygiene and improved complementary feeding on stunting and anaemia among hiv exposed children in rural zimbabwe a cluster randomised controlled trial,2019 Feb,2019
30573334,self directed violence after medical emergency department visits among youth,2019 Feb,2019
30572979,interaction between c tb and ppd given concomitantly in a split body randomised controlled trial,2019 Jan 1,2019
30572947,remission of hiv related na ve and high risk burkitt s lymphoma treated by autologous stem cell transplantation plus cart,2018 Dec 20,2018
30572839,lymphogranuloma venereum is on the rise in belgium among hiv negative men who have sex with men surveillance data from 2011 until the end of june 2017,2018 Dec 20,2018
30572830,determinants of patient and health care services delays for tuberculosis diagnosis in italy a cross sectional observational study,2018 Dec 20,2018
30572395,an overview on the opioid substitution therapy service model,2018 Dec 10,2018
30572388,hiv 1 gene subtypes among newly reported hiv aids cases in two border areas of yunnan province,2018 Dec 10,2018
30572385,characteristics of newly reported hiv aids cases with non marital but non commercial heterosexual transmission in hangzhou 2015 2017,2018 Dec 10,2018
30572381,evaluation on the effectiveness for respondent driven sampling method among men who have sex with men in beijing 2017,2018 Dec 10,2018
30572204,development and validation of an uplc ms ms bioanalytical method for simultaneous quantification of the antiretroviral drugs dolutegravir elvitegravir raltegravir nevirapine and etravirine in human plasma,2019 Jan 15,2019
30572021,survival rate and mortality risk factors among tb hiv co infected patients at an hiv specialist hospital in myanmar a 12 year retrospective follow up study,2019 Mar,2019
30571811,human immunodeficiency virus infection in children and adolescents 30 years in chile,2018 Oct,2018
30571744,characteristics and early clinical outcomes of key populations attending comprehensive community based hiv care experiences from nasarawa state nigeria,2018,2018
30571702,longitudinal patterns of unmet need for contraception among women living with hiv on antiretroviral therapy in south africa,2018,2018
30571674,trends and gaps in national blood transfusion services 14 sub saharan african countries 2014 2016,2018 Dec 21,2018
30571425,validation of the intracerebral hemorrhage score in uganda,2018 Dec,2018
30571387,adjudicated heart failure in hiv infected and uninfected men and women,2018 Nov 6,2018
30571309,providing hiv comprehensive care to latino as who inject drugs philadelphia 2013 2018,2019 Feb,2019
30571173,brachial artery echogenicity and grayscale texture changes in hiv infected individuals receiving low dose methotrexate,2018 Dec,2018
30570795,community case management of lower chest indrawing pneumonia with oral amoxicillin in children in kenya,2018 Dec,2018
30570529,diagnostic accuracy of noninvasive markers of steatosis nash and liver fibrosis in hiv monoinfected individuals at risk of nonalcoholic fatty liver disease nafld results from the echam study,2019 Apr 1,2019
30570528,social networks and its impact on women s awareness interest and uptake of hiv pre exposure prophylaxis prep implications for women experiencing intimate partner violence,2019 Apr 1,2019
30570527,antiretroviral drug concentrations in breastmilk maternal hiv viral load and hiv transmission to the infant results from the ban study,2019 Apr 1,2019
30570526,nadir cd4 is negatively associated with antinuclear antibody detection in hcv hiv coinfected patients,2019 Apr 1,2019
30570410,clinical pharmacology in hiv cure research what impact have we seen,2019 Jan,2019
30570380,challenges to optimising uptake and delivery of a hpv vaccination programme for men who have sex with men,2019,2019
30569830,single nucleotide polymorphism in tlr4 is linked with the risk of hiv 1 infection,2019 Apr,2019
30569781,minority stress and experience of sexual violence among men who have sex with men in hanoi vietnam results from a cross sectional study,2021 Jul,2021
30569694,influence of pharmacist intervention based on cmo model to improve activation in hiv patients,2019 Feb,2019
30569674,treatment of avascular necrosis of femoral head in patients with human immunodeficiency virus infection by cementless total hip arthroplasty,2018 Dec 15,2018
30569651,viral threat to male fertility,2018 Dec,2018
30569645,seminal exosomes and hiv 1 transmission,2018 Dec,2018
30569625,social franchising of community based hiv testing and linkage to hiv care and treatment services an evaluation of a pilot study in tshwane south africa,2018 Dec,2018
30569314,accuracy of hiv risk perception in east zimbabwe 2003 2013,2019 Aug,2019
30569276,prevalence of hiv 1 transmitted drug resistance and viral suppression among recently diagnosed adults in s o paulo brazil,2019 Mar,2019
30569204,mdscs in infectious diseases regulation roles and readjustment,2019 Apr,2019
30568991,csf concentrations of soluble trem2 as a marker of microglial activation in hiv 1 infection,2019 Jan,2019
30568977,year 2 of affordable care act qualified health plans qhps in a medicaid nonexpansion state qhps associated with viral suppression for virginia aids drug assistance program clients,2018 Dec,2018
30568974,rapid development of high level resistance to dolutegravir with emergence of t97a mutation in 2 treatment experienced individuals with baseline partial sensitivity to dolutegravir,2018 Oct,2018
30568973,emergence of kaposi s sarcoma herpesvirus associated complications following corticosteroid use in tb iris,2018 Oct,2018
30568952,probiotic medilac s for the induction of clinical remission in a chinese population with ulcerative colitis a systematic review and meta analysis,2018 Dec 6,2018
30568904,diagnosis of rifampicin resistant tuberculosis discordant results by diagnostic methods,2018,2018
30568892,evaluation of standard diagnostic rapid test kits for malaria diagnosis among hiv patients in kano nigeria,2018,2018
30568837,case of a drug reaction to sulfasalazine in a patient infected with hiv,2018,2018
30568836,sexual reproductive healthcare utilisation and hiv testing in an integrated adolescent youth centre clinic in cape town south africa,2018,2018
30568654,multivariate computational analysis of gamma delta t cell inhibitory receptor signatures reveals the divergence of healthy and art suppressed hiv aging,2018,2018
30567996,positive selection at key residues in the hiv envelope distinguishes broad and strain specific plasma neutralizing antibodies,2019 Mar 15,2019
30567994,evolution of the envelope glycoprotein of hiv 1 clade b toward higher infectious properties over the course of the epidemic,2019 Mar 15,2019
30567984,pf74 inhibits hiv 1 integration by altering the composition of the preintegration complex,2019 Mar 15,2019
30567840,party drug use among gay men expanding contemporary understandings for nursing practice,2018 Aug,2018
30567692,hepatitis c prevalence and management among patients receiving opioid substitution treatment in general practice in ireland baseline data from a feasibility study,2018 Dec 19,2018
30567603,effect of mobile phone text message reminders on health workers adherence to case management guidelines for malaria and other diseases in malawi lessons from qualitative data from a cluster randomized trial,2018 Dec 19,2018
30567589,seroprevalence of hiv among pregnant women in ethiopia a systematic review and meta analysis,2018 Dec 19,2018
30567537,subpatent malaria in a low transmission african setting a cross sectional study using rapid diagnostic testing rdt and loop mediated isothermal amplification lamp from zambezi region namibia,2018 Dec 19,2018
30567494,cytomegalovirus epstein barr virus and human herpesvirus 8 salivary shedding in hiv positive men who have sex with men with controlled and uncontrolled plasma hiv viremia a 24 month longitudinal study,2018 Dec 19,2018
30567264,exogenous steroid induced hypoadrenalism in a person living with hiv caused by a drug drug interaction between cobicistat and intrabursal triamcinolone,2018 Dec 14,2018
30567177,rare presentation of cutaneous cryptococcosis in advanced hiv,2018 Dec 3,2018
30567133,disseminated cryptococcal infection initially presenting as cryptococcal cellulitis in an hiv negative patient on long term steroids,2018 Nov 28,2018
34541516,aetiology clinical presentation and treatment of patients with pulmonary hypertension in cape town a preliminary report from the groote schuur hospital pulmonary hypertension registry,2018,2018
34541515,sleep disordered breathing aids to diagnosis without a polysomnogram,2018,2018
30566969,pathological clotting and deep vein thrombosis in patients with hiv,2019 Mar,2019
30566691,predicting drug drug interactions between rifampicin and long acting cabotegravir and rilpivirine using physiologically based pharmacokinetic modeling,2019 May 5,2019
30566528,increased breadth of hiv 1 neutralization achieved by diverse antibody clones each with limited neutralization breadth,2018,2018
30566526,predictors of willingness to accept pre marital hiv testing and intention to sero sort marital partners risks and consequences findings from a population based study in cameroon,2018,2018
30566506,predictors of male circumcision incidence in a traditionally non circumcising south african population based cohort,2018,2018
30566494,prevalence incidence and residual risk of transfusion transmitted hbv infection before and after the implementation of hbv nat in northern brazil,2018,2018
30566112,look at new guidelines for hiv treatment and prevention,2018 Dec,2018
30566072,antiviral activity of rodent and lagomorph serinc3 and serinc5 is counteracted by known viral antagonists,2019 Feb,2019
30565909,nickel nanowires combined with surface enhanced raman spectroscopy application in label free detection of cytochrome c mediated apoptosis,2019 Jan 15,2019
30565381,willingness to participate in biomedical research involving human beings in low and middle income countries a systematic review,2019 Mar,2019
30565379,advocacy care on hiv disclosure to children,2019 Apr,2019
30565095,no place like home disentangling preferences for hiv testing locations and services among men who have sex with men in china,2019 Apr,2019
30565093,syndemic classes stigma and sexual risk among transgender women in india,2019 Jun,2019
30565092,a gay man and a doctor are just like a recipe for destruction how racism and homonegativity in healthcare settings influence prep uptake among young black msm,2019 Jul,2019
30564958,double g quadruplexes in a copper nanoparticle based fluorescent probe for determination of hiv genes,2018 Dec 18,2018
30564709,qualitative impact assessment of an educational workshop on primary care practitioner attitudes to nice hiv testing guidelines,2018 Apr,2018
30564567,elder abuse the current state of research in south africa,2018,2018
30564566,group b streptococcus serotypes in pregnant women from the western cape region of south africa,2018,2018
30564491,presentation etiology and outcome of brain infections in an indonesian hospital a cohort study,2018 Oct,2018
30563969,fcgr2c allele that modulated the risk of hiv 1 infection in the thai rv144 vaccine trial is implicated in hiv 1 disease progression,2019 Nov,2019
30563896,transcriptional profiling of patient isolates identifies a novel tor starvation regulatory pathway in cryptococcal virulence,2018 Dec 18,2018
30563818,testing the efficacy of a social networking gamification app to improve pre exposure prophylaxis adherence p3 prepared protected empowered protocol for a randomized controlled trial,2018 Dec 18,2018
30563534,prevalence of hiv infection and uptake of hiv aids services among fisherfolk in landing islands of lake victoria north western tanzania,2018 Dec 18,2018
30563503,changing the odds motives for and barriers to reducing hcv related sexual risk behaviour among hiv infected msm previously infected with hcv,2018 Dec 18,2018
30563497,dentists knowledge attitudes and practices regarding hepatitis b and c and hiv aids in sanandaj iran,2018 Dec 18,2018
30563496,potential drivers of hiv acquisition in african american women related to mass incarceration an agent based modelling study,2018 Dec 18,2018
30563478,gonorrhea and chlamydia prevalence in different anatomical sites among men who have sex with men a cross sectional study in guangzhou china,2018 Dec 18,2018
30563476,tuberculosis human immunodeficiency virus hiv co infection in ethiopia a systematic review and meta analysis,2018 Dec 18,2018
30562949,depression and quality of life among patients living with hiv aids in the era of universal treatment access in vietnam,2018 Dec 17,2018
20301304,junctional epidermolysis bullosa,1993,1993
30562783,clinical analysis of candidemia in immunocompetent patients,2018 Dec 18,2018
30562676,addressing the nexus of risk biobehavioral outcomes from a cluster randomized trial of the women s health coop plus in pretoria south africa,2019 Feb 1,2019
