UID,Title,PublicationDate,PublicationYear
36580608,envisioning hepatitis delta cure without functional hepatitis b cure,2022 Dec 28,2022
36580603,role of nurses in the prevention of anal cancer in hiv infected men having sex with men a focus on papillomavirus vaccination and anal cytology screening,2022,2022
36580481,investigation of causal effects of protein biomarkers on cardiovascular disease in persons with hiv,2023 Apr 18,2023
36580446,characterizing the neighborhood risk environment in multisite clinic based cohort studies a practical geocoding and data linkages protocol for protected health information,2022,2022
36580235,diverging neisseria gonorrhoeae morbidity in non hispanic black and white females application of group based trajectory modeling to trends in county level morbidity 2003 2018,2023 Feb,2023
36580166,prioritization of evidence based and evidence informed interventions for retention in medical care for persons with hiv,2023 Jul,2023
36580165,hiv disclosure among sexually infected people living with hiv and aids in china prevalence influencing factors and negative outcomes,2023 Jul,2023
36579989,knowledge attitude and practice of commercial sex workers regarding cervical cancer and its screening daulatdia brothel rajbari district bangladesh 2020 2021,2022 Dec 1,2022
36579677,effects of hiv infection and or malaria on maternal and neonatal health in a high prevalence setting,2023 Feb,2023
36579632,review of bidimensional acculturation and sti hiv related sexual risk behaviours among hispanic youth,2023 Oct,2023
36579370,influence of viral protein r amino acid substitutions on clinical outcomes in people living with hiv a systematic review,2023 May,2023
36579304,role of civil society in mobilizing human rights struggles for essential medicines a critique from hiv aids to covid 19,2022 Dec,2022
36579292,recent advanced diagnostic aids in orthodontics,2022 Nov,2022
36579144,standard precautions are for everyone the role of hiv stigma and implications for nursing education in india,2022 Dec,2022
36579063,risky sexual behavior among people living with hiv aids in andabet district ethiopia using a model of unsafe sexual behavior,2022,2022
36579062,macro economic determinants maternal and infant sdg targets in nigeria correlation and predictive modeling,2022,2022
36578926,case report multicentric castleman disease as a manifestation of immune reconstitution inflammatory syndrome in malawi,2022,2022
36578805,high variability in tuberculosis treatment outcomes across 15 health facilities in a semi urban area in central ethiopia,2023 Feb,2023
36578656,inequities between migrants and non migrants with tb surveillance evidence from the brazilian border state of roraima,2023 Jun,2023
36578599,visceral leishmaniasis kala azar caused by l mexicana in a patient with aids,2023,2023
36578581,factors associated with hiv 1 resistance to integrase strand transfer inhibitors in spain implications for dolutegravir containing regimens,2022,2022
36578450,study protocol for a pilot randomized trial of a virtual occupational therapy fall prevention intervention for people with hiv and alcohol use,2022,2022
36578364,impacts of the covid 19 pandemic on access to hiv and reproductive health care among women living with hiv wlhiv in western kenya a mixed methods analysis,2022,2022
36578103,aptamer linked photonic crystal assay for high throughput screening of hiv and sars cov 2,2023 Jan 17,2023
36578093,integrating community based hiv and non communicable disease care with microfinance groups a feasibility study in western kenya,2022 Dec 28,2022
36578087,acute kidney injury due to myoglobin cast nephropathy in the setting of coronavirus disease 2019 mediated rhabdomyolysis a case report,2022 Dec 28,2022
36578062,social networks mobility and hiv risk among women in the fishing communities of lake victoria,2022 Dec 28,2022
36577994,correction acceptability and usability of oral fluid based hiv self testing among female sex workers and men who have sex with men in morocco,2022 Dec 28,2022
36577960,influence of previous experience with and beliefs regarding anal cancer screening on willingness to be screened among men living with hiv,2022 Dec 28,2022
36577780,prevalence and determinants of intercourse without condoms among migrants and refugees in morocco 2021 a cross sectional study,2022 Dec 28,2022
36577680,tude qualitative de l acceptabilit de la t l consultation pour le traitement pr ventif du vih,2022,2022
36577670,knowledge attitudes and practices of young people regarding hiv and unwanted pregnancies in kinshasa,2022,2022
36577450,loss of furin site enhances sars cov 2 spike protein pseudovirus infection,2023 Mar 10,2023
36577292,characterization of a vrc01 like antibody lineage with immature v l from an hiv 1 infected chinese donor,2023 Feb,2023
36577188,from the archives of md anderson cancer center primary effusion lymphoma with simultaneous involvement of the retroperitoneum and pleural cavity,2023 Apr,2023
36577173,nef enhances hiv 1 replication and infectivity independently of serinc5 in cem t cells,2023 Jan,2023
36577167,sers based clinical study on hiv 1 viral load quantification and determination of disease prognosis,2023 Feb,2023
36576956,cardiovascular disease among persons living with hiv new insights into pathogenesis and clinical manifestations in a global context,2023 Jan 3,2023
36576916,improving recognition of fracture risk in people with human immunodeficiency virus performance and model contribution of two common risk assessment tools,2023 Jan,2023
36576812,performance of cardiovascular risk prediction models among people living with hiv a systematic review and meta analysis,2023 Feb 1,2023
36576708,us9 derived protein gptb9tm modulates app processing without targeting secretase activities,2023 Apr,2023
36576664,acceptance rate and reasons for rejection of long acting injectable antiretrovirals,2023 Jul,2023
36576612,multiplexed shrna mirs as a candidate for anti hiv 1 therapy strategies challenges and future potential,2022 Dec 28,2022
36576558,assessment of high risk human papillomavirus infections and associated cervical dysplasia in hiv positive pregnant women in germany a prospective cross sectional two centre study,2023 Jul,2023
36576556,prevalence and dynamics of nafld associated fibrosis in people living with hiv in vienna from first presentation to last follow up,2023 Aug,2023
36576551,effect of administration of tranexamic acid on blood loss and transfusion requirements in children undergoing posterior fossa tumor excision a retrospective cohort study,2023 Apr,2023
36576513,cardiometabolic diseases and quality of life outcomes in adults with hiv in the deep south a cross sectional study,2023 Mar-Apr 01,2023
36576421,viral breakthrough episodes among persons with hiv in care in alberta canada clinical and public health implications,2023 Jan,2023
36576274,sexualized substance use among female sex workers in iran findings from a nationwide survey,2023,2023
36576192,patient outcomes in public sector hepatitis c treatment programmes a retrospective cohort analysis across five low and middle income countries,2022 Dec 5,2022
36576191,task sharing with lay counsellors to deliver a stepped care intervention to improve depression antiretroviral therapy adherence and viral suppression in people living with hiv a study protocol for the tendai randomised controlled trial,2022 Dec 5,2022
36575700,covid 19 and hiv viral load suppression in children and adolescents in durban south africa,2022,2022
36575695,darunavir ethanolate repurposing an anti hiv drug in covid 19 treatment,2021 Dec,2021
36575631,impact of an online individualised patient reported outcome measures based patient decision aid on patient expectations decisional regret satisfaction and health related quality of life for patients considering total knee arthroplasty results from a randomised controlled trial,2023 Apr,2023
36575436,perceptions of older people living with hiv aids towards physical activity and exercise,2022 Dec 27,2022
36575191,broadly neutralizing and protective nanobodies against sars cov 2 omicron subvariants ba 1 ba 2 and ba 4 5 and diverse sarbecoviruses,2022 Dec 27,2022
36575120,initier la prep en m decine de ville et envisager la sant sexuelle des personnes en situation de migration,2022,2022
36575026,vertical transmission rate of human immunodeficiency virus exposed twin pregnancies and associated factors in west bengal india a retrospective cohort study,2023 Mar 24,2023
36574977,hiv treatment cascade in regions of peru with the highest hiv prevalence,2023 May,2023
36574685,humanized v d j rearranging and tdt expressing mouse vaccine models with physiological hiv 1 broadly neutralizing antibody precursors,2023 Jan 3,2023
36574274,tailored treatment based on helicobacter pylori genetic markers of resistance is associated with higher eradication success,2023 Feb 1,2023
36574215,advantages of switching to elvitegravir cobicistat emtricitabine tenofovir therapy in virologically suppressed people living with human immunodeficiency virus acquired immune deficiency syndrome,2022 Nov 20,2022
36574192,role of lung ultrasound in the diagnosis of sars cov 2 disease in pregnant women,2023 Jun,2023
36574185,exploring the association between gender affirmation and prep use among transgender women in new york city,2023 May,2023
36574184,feasibility and acceptability of the adherence connection counseling education and support access proof of concept a peer led mobile health mhealth cognitive behavioral antiretroviral therapy art adherence intervention for hiv infected hiv adolescents and young adults aya,2023 Jun,2023
36574183,impact of covid 19 on adolescent hiv prevention and treatment services in the ahisa network,2023 May,2023
36573735,prevalence of transmitted drug resistance mutations among patients infected with human immunodeficiency virus type 1 hiv 1 in henan province china,2022 Nov 20,2022
36573732,human immunodeficiency virus infection associated cardiomyopathy and heart failure,2022 Oct 24,2022
36573589,hiv self testing enabled access to testing for black persons the getakit study,2023 Apr,2023
36573425,nursing staff communication with pediatric patients and families in a pediatric transitional care unit a best practice implementation project,2023 Jun 1,2023
36573234,treatment of ocular involving monkeypox virus with topical trifluridine and oral tecovirimat in the 2022 monkeypox virus outbreak,2023 Mar,2023
36573228,sentiment and content analysis of tweets on monkeypox stigma among the lgbtq community a cue to risk communication plan,2023 Dec,2023
36573195,two decade trends in cardiovascular disease outcomes and cardiovascular risk factors among us veterans living with hiv,2022 Dec,2022
36573007,same day treatment following point of care sexually transmitted infection testing in different healthcare settings in south africa,2023 May 3,2023
36572915,effect of predictors on incidence rate of pregnancy among reproductive age women on antiretroviral therapy at public hospitals of jigjiga and harar towns eastern ethiopia a retrospective cohort study,2022 Dec 26,2022
36572869,prevalence motivation and outcomes of clinic transfer in a clinical cohort of people living with hiv in north west province south africa,2022 Dec 26,2022
36572846,rates of confirmatory hiv testing linkage to hiv services and rapid initiation of antiretroviral treatment among newly diagnosed children living with hiv in ethiopia perspectives from caregivers and healthcare workers,2022 Dec 26,2022
36572838,author correction the persistence of memory defining engineering and measuring vaccine durability,2023 Jan,2023
36572503,safety and efficacy of long acting intramuscular cabotegravir and rilpivirine in adults with hiv 1 infection a systematic review and meta analysis protocol,2022 Dec 26,2022
36572483,research advances of cognition and willingness to use hiv pre exposure prophylaxis drug among female sex workers,2022 Dec 10,2022
36572482,research advances in hiv pre exposure prophylaxis drug,2022 Dec 10,2022
36572477,cost effectiveness prediction of aids interventions among men who have sex with men in ningbo,2022 Dec 10,2022
36572470,characteristics and associated factors of blood lipid trajectories among hiv infected patients receiving antiretroviral therapy,2022 Dec 10,2022
36572463,epidemiological characteristics of newly reported hiv infected cases aged 50 years and above in henan province 1995 2020,2022 Dec 10,2022
36572359,trophic and spatial patterns of contaminants in fishes from the republic of the marshall islands in the equatorial pacific,2023 Feb,2023
36572029,gender and age related variations in human immunodeficiency virus infection trends at the mexican institute of social security 2003 2017,2022,2022
36571957,drug consumption rooms opinion and willingness among people who inject drugs in marseille france,2023 Feb,2023
36571886,treatment success or failure in children and adolescents born with hiv in rural senegal an anthropological perspective,2023 Jan,2023
36571686,spatially explicit model of the cryptosporidium and giardia disease burden from surface and ground waters in urban and rural areas of the three gorges reservoir watershed in chongqing china,2023 Mar,2023
36571538,multilevel tuberculous spondylitis,2022,2022
36571392,perceptions of healthcare accessibility and medical mistrust among black women living with hiv in the usa,2023 Oct,2023
36571287,use of vaccinia immune globulin in the treatment of severe mpox virus infection in human immunodeficiency virus aids,2023 May 3,2023
36571282,transmitted drug resistance to integrase based first line human immunodeficiency virus antiretroviral regimens in mediterranean europe,2023 May 3,2023
36571250,human t cell lymphotropic virus type 1 global prevalence associated with the human development index systematic review with meta analysis,2023 Apr,2023
36571209,early return to activity of daily living after total hip arthroplasty a systematic review and meta analysis,2023 Nov,2023
36571074,factors associated with low uptake of medical male circumcision among adolescent boys in tanzania a multinomial logistic regression modeling,2022,2022
36570403,incidence and risk factors for tuberculosis among people living with hiv in bangui a cohort study,2022 Dec,2022
36570344,virtual clinic in pregnancy and postpartum healthcare a systematic review,2023 Jan,2023
36569851,probiotic effects on immunity and microbiome in hiv 1 discordant patients,2022,2022
36569826,cooperation between cgas and rig i sensing pathways enables improved innate recognition of hiv 1 by myeloid dendritic cells in elite controllers,2022,2022
36569814,reducing the spread of hiv through intergenerational communication and engagement among african american mothers and daughters,2022 Jan-Dec,2022
36569806,intimate partner violence adverse childhood experiences and prenatal substance use in south africa,2022,2022
36569684,utilization of a fluorescent marker in a simulated biological fluid spill drill within a position emission tomography center,2022 Nov,2022
36569383,optimizing ccog a web based tool to detect dementia with lewy bodies,2022,2022
36569209,synergistic effect of pyrvinium pamoate and posaconazole against cryptococcus neoformans in vitro and in vivo,2022,2022
36569036,case report of clinical implications of a delayed antiretroviral therapy switch in a patient with multiple treatment interruptions,2022,2022
36568895,qualitative inquiry into the patient related barriers to linkage and retention in hiv care within the community setting,2023 Mar,2023
36568791,trends of late hiv presentation and advance hiv disease among newly diagnosed hiv cases in jiangsu china a serial cross sectional study from 2008 to 2020,2022,2022
36568790,broadened assessments health education and cognitive aids in the remote memory clinic,2022,2022
36568785,interventions to improve antiretroviral adherence in hiv infected pregnant women a systematic review and meta analysis,2022,2022
36568568,new estimation of the prevalence of chronic pulmonary aspergillosis cpa related to pulmonary tb a revised burden for india,2023 Mar,2023
36568333,preference of women living with hiv for the hpv self sampling of urine at a rural hiv clinic in uganda,2022,2022
36568332,aetiology of genital ulcer disease and associated factors among mthatha public clinic attendees,2022,2022
36567981,stigma mastery in people living with hiv gender similarities and theory,2022 Dec,2022
36567966,nomogram model for mortality risk prediction in pulmonary tuberculosis patients subjected to directly observed treatment shortcourse dots,2022,2022
36567761,do mesenchymal stem cells influence keloid recurrence,2022,2022
36567723,development and validation of a predictive model for immune related genes in patients with tongue squamous cell carcinoma,2022,2022
36567520,ureterolithiasis in human immunodeficiency virus hiv patients treated with single use ureteroscope a case report,2022 Dec 26,2022
36567432,contraception use and hiv outcomes among women initiating dolutegravir containing antiretroviral therapy in kenya a retrospective cohort study,2022 Dec,2022
36567293,better predictive value of lymphocyte count and hemoglobin for cd4 level of hiv patients,2023,2023
36567003,simple model for viral decay dynamics and the distribution of infected cell life spans in shiv infected infant rhesus macaques,2023 Feb,2023
36566886,indirect treatment comparisons of lenacapavir plus optimized background regimen versus other treatments for multidrug resistant human immunodeficiency virus,2023 Jun,2023
36566509,preliminary validity of a telephone based neuropsychological battery in a consecutive series of persons with hiv disease referred for clinical evaluation,2023 May 22,2023
36566372,diagnosis and screening for anal intraepithelial neoplasia in belgium position statement,2022 Oct-Dec,2022
36566242,prevalence and factors associated with substance use among hiv positive youth attending hiv care and treatment centers in dodoma tanzania,2022 Dec 24,2022
36566196,hiv related bilateral inflammatory myofibroblastic tumors of the adrenal gland a case report and literature review,2022 Dec 24,2022
36566083,tenofovir disoproxil fumarate withdrawal and cardiovascular risk authors reply,2023 Jan,2023
36566081,self control for harm reduction in chemsex,2023 Jan,2023
36566080,lenacapavir in first line therapy,2023 Jan,2023
36566079,lenacapavir administered every 26 weeks or daily in combination with oral daily antiretroviral therapy for initial treatment of hiv a randomised open label active controlled phase 2 trial,2023 Jan,2023
36566078,inherited fear 40 years of hiv aids in the uk,2023 Jan,2023
36565733,analyzing the relationship between tissue color observed in velscope examination and histopathological factors in oscc patients,2023 Mar,2023
36565708,same day initiation of oral pre exposure prophylaxis among gay bisexual and other cisgender men who have sex with men and transgender women in brazil mexico and peru imprep a prospective single arm open label multicentre implementation study,2023 Feb,2023
36565707,implementation of prep in latin america,2023 Feb,2023
36564981,updated estimation of the burden of fungal disease in vietnam,2023 Apr,2023
36564899,cerebral syphilitic gumma in the modern era a report of an unusual case and brief review of recent published reports,2024 Dec,2024
36564833,understanding sexual and reproductive health from the perspective of late adolescents in northern thailand a phenomenological study,2022 Dec 23,2022
36564802,reducing hiv related stigma among young people attending school in northern uganda study protocol for a participatory arts based population health intervention and stepped wedge cluster randomized trial,2022 Dec 23,2022
36564744,characterization of the fatty acid metabolism related genes in lung adenocarcinoma to guide clinical therapy,2022 Dec 23,2022
36564186,self start hiv postexposure prophylaxis pepse to reduce time to first dose and increase efficacy,2023 Aug 17,2023
36564181,metaphors and decision making in parental blogs about their children with life limiting diseases who s afraid of the war metaphor,2023 Sep,2023
36564086,associations between mental health and hiv status among sexual minority and heterosexual adolescents in nigeria,2022 Dec,2022
36563765,person time spent with hiv viral load above 1500 copies ml among miami dade county ryan white program clients 2017 2019 a retrospective analysis,2023 Feb,2023
36563302,what factors are associated with willingness to use hiv pre exposure prophylaxis prep among u s men who have sex with men not on prep a systematic review and meta analysis,2023 Mar-Apr 01,2023
36562745,mastitis pathogens and antibiotic resistance in beef cows in switzerland,2023 Jan,2023
36562731,cryptococcal meningitis in apparently immunocompetent patients,2024 Feb,2024
36562652,uptake acceptability and interpretability of 3 in 1 rapid blood self testing for hiv hepatitis b and hepatitis c,2022 Dec,2022
36562613,is there a reduction in chemsex practice in men who have sex with men during covid 19 lockdown results of the cherrlock study,2023 Apr 15,2023
36562564,international prognostic score and hiv status predict red cell concentrate transfusion needs in hodgkin lymphoma,2023 Mar,2023
36562405,sensitive and quantitative point of care hiv viral load quantification from blood using a power free plasma separation and portable magnetofluidic polymerase chain reaction instrument,2023 Jan 17,2023
36561906,breakthrough tb among people living with hiv on tb preventive therapy,2022 Dec 21,2022
36561902,reasons for missed opportunities to screen and test for tb in healthcare facilities,2022 Dec 21,2022
36561901,reasons for poor uptake of tb preventive therapy in south africa,2022 Dec 21,2022
36561760,women for science and science for women gaps challenges and opportunities towards optimizing pre exposure prophylaxis for hiv 1 prevention,2022,2022
36561591,verrucous carcinoma of tongue in xeroderma pigmentosum a case report and literature review,2022 Nov,2022
36561590,cirrhosis with splenomegaly and pancytopenia complicating a concurrent diagnosis of acute lymphoblastic leukemia,2022 Nov,2022
36561586,use of mogamulizumab for cutaneous adult t cell leukemia in a patient living with hiv,2022 Nov,2022
36561566,impaired fasting glucose levels among perinatally hiv infected adolescents and youths in dar es salaam tanzania,2022,2022
36561539,malaria hiv and malnutrition among internally displaced people in mozambique during covid 19 pandemic results from a community based intervention,2022,2022
36561522,prevention and treatment of breast cancer related lymphedema a review,2022,2022
36561410,facial basal cell carcinoma a study of causative factors and site based algorithm for surgical reconstruction,2022 Jul-Sep,2022
36561182,photonic resonator interferometric scattering microscope for label free detection of nanometer scale objects with digital precision in point of use environments,2022 Dec 13,2022
36560823,recombinant simian varicella virus simian immunodeficiency virus vaccine induces t and b cell functions and provides partial protection against repeated mucosal siv challenges in rhesus macaques,2022 Dec 17,2022
36560812,human t cell leukemia virus type 1 related diseases may constitute a threat to the elimination of human immunodeficiency virus by 2030 in gabon central africa,2022 Dec 16,2022
36560778,persistence of hiv diversity transcription and nef protein in kaposi s sarcoma tumors during antiretroviral therapy,2022 Dec 13,2022
36560753,hiv aids mathematical model of triangle transmission,2022 Dec 9,2022
36560752,reconstructing the temporal origin and the transmission dynamics of the hiv subtype b epidemic in st petersburg russia,2022 Dec 9,2022
36560685,advances in molecular genetics enabling studies of highly pathogenic rna viruses,2022 Nov 30,2022
36560615,evolution of blood safety in switzerland over the last 25 years for hiv hcv hbv and treponema pallidum,2022 Nov 23,2022
36560612,advances in pediatric hiv 1 cure therapies and reservoir assays,2022 Nov 23,2022
36560606,chitinase 3 like protein 1 is associated with poor virologic control and immune activation in children living with hiv,2022 Nov 23,2022
36560595,different pathways conferring integrase strand transfer inhibitors resistance,2022 Nov 22,2022
36560574,subunit aec bc02 vaccine combined with antibiotics provides protection in mycobacterium tuberculosis infected guinea pigs,2022 Dec 16,2022
36560539,immune responses against the omicron variant of sars cov 2 after a third dose of covid 19 vaccine in patients living with human immunodeficiency virus plwh comparison with healthcare workers,2022 Dec 13,2022
36560532,covid 19 vaccine and pregnant minority women in the us implications for improving vaccine confidence and uptake,2022 Dec 12,2022
36560361,development of a large scale roadside facility detection model based on the mapillary dataset,2022 Dec 19,2022
36560033,blockchain and secure element a hybrid approach for secure energy smart meter gateways,2022 Dec 9,2022
36559299,single and multi walled carbon nanotubes as nanocarriers for the delivery of 7 hydroxyflavone,2022 Dec 15,2022
36558950,inhibitors of hiv 1 and cathepsin l proteases identified from the insect gall of hypericum kouytchense,2022 Nov 30,2022
36558898,sars cov 2 inhibitors identified by phenotypic analysis of a collection of viral rna binding molecules,2022 Nov 22,2022
36558886,landscape of tb infection and prevention among people living with hiv,2022 Dec 16,2022
36558850,late diagnosis of disseminated sporothrix brasiliensis infection with bone marrow involvement in an hiv negative patient,2022 Dec 10,2022
36558815,tuberculosis infection in pregnant people current practices and research priorities,2022 Dec 6,2022
36558762,hepcare plus enhancing primary care identification and treatment of hepatitis c virus in high risk individuals,2022 Nov 27,2022
36558430,resveratrol against cervical cancer evidence from in vitro and in vivo studies,2022 Dec 10,2022
36558190,pro inflammatory interactions of dolutegravir with human neutrophils in an in vitro study,2022 Dec 19,2022
36558183,non covalent reactions supporting antiviral development,2022 Dec 19,2022
36557872,in silico comparative exploration of allergens of periplaneta americana blattella germanica and phoenix dactylifera for the diagnosis of patients suffering from ige mediated allergic respiratory diseases,2022 Dec 9,2022
36557750,discovery of oropharyngeal microbiota with inhibitory activity against pathogenic neisseria gonorrhoeae and neisseria meningitidis an in vitro study of clinical isolates,2022 Dec 16,2022
36557657,isolated epiglottic manifestations of hiv infection two cases reports,2022 Dec 5,2022
36557363,design and load kinematics analysis of rollover rehabilitation mechanism fitting human motion curve,2022 Nov 25,2022
36557240,dolutegravir discontinuation for neuropsychiatric symptoms in people living with hiv and their outcomes after treatment change a pharmacogenetic study,2022 Dec 1,2022
36556453,hiv and sars cov 2 co infection from population study evidence to in vitro studies,2022 Dec 13,2022
36556417,role of non alcoholic fatty liver disease in infections,2022 Dec 7,2022
36556234,pharmacogenetics of cyp2a6 cyp2b6 and ugt2b7 in the context of hiv treatments in african populations,2022 Dec 5,2022
36555932,advanced and invasive cardiopulmonary resuscitation cpr techniques as an adjunct to advanced cardiac life support,2022 Dec 9,2022
36555906,hcv hiv chronic coinfection prevalence in amazon region,2022 Dec 8,2022
36555761,pharmacophore oriented identification of potential leads as ccr5 inhibitors to block hiv cellular entry,2022 Dec 17,2022
36555641,antiviral activity and crystal structures of hiv 1 gp120 antagonists,2022 Dec 15,2022
36555560,recent developments in electrochemical impedimetric biosensors for virus detection,2022 Dec 14,2022
36555106,distribution of kir genes and their hla ligands in different viral infectious diseases frequency study in sicilian population,2022 Dec 7,2022
36554805,effect of treadmill training with visual biofeedback on selected gait parameters in subacute hemiparetic stroke patients,2022 Dec 16,2022
36554507,exploring women s decision making power and hiv aids prevention practices in south africa,2022 Dec 10,2022
36554309,relationship of neighborhood walking behavior to duration of aging in place a retrospective cohort study,2022 Dec 7,2022
36554015,development of a psychological intervention to improve depressive symptoms and enhance adherence to antiretroviral therapy among adolescents and young people living with hiv in dar es salaam tanzania,2022 Dec 9,2022
36554009,nursing care on hiv aids positive men who have sex with men a qualitative descriptive study of nurse s perspective in indonesia,2022 Dec 8,2022
36553904,diagnosis treatment and prevention of hiv infection among detainees a review of the literature,2022 Nov 27,2022
36553554,third generation vaccines features of nucleic acid vaccines and strategies to improve their efficiency,2022 Dec 4,2022
36553432,hiv status disclosure to adolescents who are perinatally infected in rustenburg sub district northwest province,2022 Dec 17,2022
36553398,lessons learned from the impact of hiv status disclosure to children after first line antiretroviral treatment failure in kinshasa dr congo,2022 Dec 13,2022
36552932,prognostic analysis of pneumocystis jirovecii pneumonia in interstitial lung disease patients a retrospective clinical study,2022 Nov 23,2022
36552485,revisiting the timing of insemination at spontaneous estrus in dairy cattle,2022 Dec 16,2022
36552289,rat model of quadriceps contracture by joint immobilization,2022 Dec 7,2022
36551920,dynamics of lipid profile in antiretroviral na ve hiv infected patients treated with taf based regimens a multicenter observational study,2022 Dec 7,2022
36551614,incidence and clinical description of lymphomas in children and adolescents with vertical transmission of hiv in rio de janeiro brazil in pre and post combined antiretroviral therapy eras a multicentric hospital based survival analysis study,2022 Dec 12,2022
36551429,cell penetrating antimicrobial peptides with anti infective activity against intracellular pathogens,2022 Dec 8,2022
36551389,genotypic distribution and the epidemiology of multidrug resistant tuberculosis in upper northern thailand,2022 Dec 1,2022
36551383,multi drug resistant staphylococcus aureus carriage in abattoir workers in busia kenya,2022 Dec 1,2022
