UID,Title,PublicationDate,PublicationYear
18160002,efficient tool for surveying crf01 ae hiv type 1 resistance in thailand to combined stavudine lamivudine nevirapine treatment mutagenically separated pcr targeting m184i v,2007 Dec,2007
18160001,hiv in the workplace in botswana incidence prevalence and disease severity,2007 Dec,2007
18159987,use of lay health workers in a community based chronic disease control program,2007 Jul-Sep,2007
18159901,dermatopathology of new and emerging infectious diseases,2007,2007
18159840,non tropical pyomyositis in pediatric and adult patients,2007 Jul-Oct,2007
18159775,examining the decay of hiv risk reduction outcomes following a community friendly intervention targeting injection drug users in treatment,2007 Sep,2007
18159724,support needed for nurses offering hiv counselling,2007 Dec-2008 Jan,2008
18159706,the fight against the aids tuberculosis co epidemic 2,2007 Nov 21,2007
18159664,compression hosiery donning aids and garment removal,2007 Oct,2007
18159553,bacillary angiomatosis in an hiv positive man with multiple risk factors a clinical and epidemiological puzzle,2005 Jul,2005
18159551,hiv associated lipodystrophy syndrome a review of clinical aspects,2005 Jul,2005
18159550,risk factors for new onset diabetes mellitus in patients receiving protease inhibitor therapy,2005 Jul,2005
18159543,illicit drugs infectious disease and public health a historical perspective,2005 May,2005
18159510,canadian consensus guidelines for the management of cytomegalovirus disease in hiv aids,2004 Nov,2004
18159498,microscopy and polymerase chain reaction detection of leishmania chagasi in the pleural and ascitic fluid of a patient with aids case report and review of diagnosis and therapy of visceral leishmaniasis,2004 Jul,2004
18159496,hiv and hepatitis c virus testing and seropositivity rates in canadian federal penitentiaries a critical opportunity for care and prevention,2004 Jul,2004
18159443,myiasis in an urban setting a case report,2004 Jan,2004
18159409,imported from cuba,2002 Sep,2002
18159355,cotrimoxazole induced hypoglycemia in an hiv infected patient,2001 Sep,2001
18159353,treatment of cmv retinitis with intravitral ganciclovir in the haart era,2001 Sep,2001
18159345,population based surveillance of invasive group a streptococcal disease in british columbia 1996 to 1998,2001 Jul,2001
18159334,characteristics of hepatitis c virus infection in hiv infected people,2001 May,2001
18159299,persistently hiv 1 seronegative nairobi sex workers are susceptible to in vitro infection,2000 Sep,2000
18159283,everyday and exotic foodborne parasites,2000 May,2000
18159246,high uptake of exclusive breastfeeding and reduced early post natal hiv transmission,2007 Dec 26,2007
18159040,drug related problems in hospitalized patients with hiv infection,2008 Jan 1,2008
18158663,medical education in south africa exciting times,2007 Nov,2007
18158660,medical migration and africa an unwanted legacy of educational change,2007 Nov,2007
18158646,central role of glutathione in the pathophysiology of human diseases,2007 Oct-Dec,2007
18158528,oral health hiv aids,2008 Jan-Feb,2008
18158314,evidence behind the who guidelines hospital care for children what are the risks of formula feeding in children of hiv infected mothers,2007 Dec,2007
18158211,paradoxes and asymmetries of transnational networks a comparative case study of mexico s community based aids organizations,2008 Feb,2008
18158141,respiratory infections pneumonia lung abscess and empyema,2008 Feb,2008
18158071,role of recombinant human growth hormone in hiv associated wasting and cachexia pathophysiology and rationale for treatment,2007 Nov,2007
18157696,unprotected tajik male migrant workers in moscow at risk for hiv aids,2008 Oct,2008
18157640,addressing the need for access to culturally and linguistically appropriate hiv aids prevention for latinos,2008 Oct,2008
18157402,performances of htlv serological tests in diagnosing htlv infection in high risk population of s o paulo brazil,2007 Nov-Dec,2007
18157397,prevalence of intestinal microsporidiosis in human immunodeficiency virus infected patients with diarrhea in major united states cities,2007 Nov-Dec,2007
18157332,meanings and practices related to hiv risk according to the sexual scripts of women from a low income neighborhood in salvador bahia state brazil,2007 Dec,2007
18157070,effect of highly active antiretroviral therapy on incidence of early syphilis in hiv infected patients,2008 Mar,2008
18157062,assessing neonatal herpes reporting in the united states 2000 2005,2008 Jan,2008
18156992,infrared coagulator treatment of high grade anal dysplasia in hiv infected individuals an aids malignancy consortium pilot study,2008 Jan 1,2008
18156765,performance evaluation of real q hbv quantification kit for hbv dna by real time pcr,2006 Dec,2006
18156764,evaluation of hbs ag hcv and hiv ag ab assays using bio rad elite microplate analyzer,2006 Dec,2006
18156609,significant effects of tipranavir on platelet aggregation and thromboxane b2 formation in vitro and in vivo,2008 Feb,2008
18156161,has donor prioritization of hiv aids displaced aid for other health issues,2008 Mar,2008
18156038,responding to hiv in afghanistan,2007 Dec 22,2007
18156035,genital herpes,2007 Dec 22,2007
18155743,analysis of the human immunodeficiency virus type 1 gp41 membrane proximal external region arrayed on hepatitis b surface antigen particles,2008 Mar 30,2008
18155655,plastic surgical options for hiv associated lipodystrophy,2008,2008
18155541,case report of adenovirus related acute interstitial nephritis in a patient with aids,2008 Jan,2008
18155314,viral hepatitis and hiv coinfection,2008 Feb,2008
18155295,sensation seeking and risk taking propensity as mediators in the relationship between childhood abuse and hiv related risk behavior,2008 Jan,2008
18155264,selective downmodulation of hla a and b by nef alleles from different groups of primate lentiviruses,2008 Mar 30,2008
18155192,plectin regulates the signaling and trafficking of the hiv 1 co receptor cxcr4 and plays a role in hiv 1 infection,2008 Feb 1,2008
18155037,novel economic intervention to reduce hiv risks among school going aids orphans in rural uganda,2008 Jan,2008
18154751,characteristics of untreated aids related cytomegalovirus retinitis ii findings in the era of highly active antiretroviral therapy 1997 to 2000,2008 Jan,2008
18154595,mucosal innate immunity as a determinant of hiv susceptibility,2008 Jan,2008
18154594,role of toll like receptor ligands agonists in protection against genital hsv 2 infection,2008 Jan,2008
18154593,antimicrobial polypeptides are key anti hiv 1 effector molecules of cervicovaginal host defense,2008 Jan,2008
18154494,initial outcomes of an emergency department rapid hiv testing program in western kenya,2007 Dec,2007
18154491,major depression in patients with hiv aids and substance abuse,2007 Dec,2007
18154490,spanish validation of the hiv dementia scale in women,2007 Dec,2007
18154489,initiating highly active antiretroviral therapy with newer protease inhibitors is associated with better survival compared to first generation protease inhibitors or nevirapine,2007 Dec,2007
18154488,does hiv infection alter the incidence or pathology of helicobacter pylori infection,2007 Dec,2007
18154487,highly active antiretroviral therapy as the sole treatment for aids related primary central nervous system lymphoma a case report with implications for treatment,2007 Dec,2007
18154222,degree of planning an indicator of the potential success of health education programs,2007,2007
18098142,hiv 1 replication capacity and genotype changes in patients undergoing treatment interruption or lamivudine monotherapy,2008 Feb,2008
18098141,molecular epidemiology of hiv 1 subtypes and drug resistant strains in taiwan,2008 Feb,2008
18098054,severe anemia panserositis and cryptogenic hepatitis in an hiv patient infected with bartonella henselae,2007 Nov-Dec,2007
18097998,integrating hiv prevention into substance user treatment current practices and challenges,2007,2007
18097901,sex and reproduction among hiv infected people in maiduguri nigeria,2007 Nov,2007
18097887,associations of cigarette smoking with viral immune and cognitive function in human immunodeficiency virus seropositive women,2007 Dec,2007
18097885,human immunodeficiency virus infection inhibits granulocyte macrophage colony stimulating factor induced microglial proliferation,2007 Dec,2007
18097880,cocaine mediated enhancement of virus replication in macrophages implications for human immunodeficiency virus associated dementia,2007 Dec,2007
18097744,initiators an examination of young injecting drug users who initiate others to injecting,2008 Nov,2008
18097297,impaired anger control as an underappreciated side effect of treatments for chronic hcv infection in hiv hcv coinfected patients,2008 Jan,2008
18097244,withdrawal of pneumocystis prophylaxis,2008 Jan 11,2008
18097242,comment on neumann et al differential antiviral effect of peg interferon alpha 2b on hiv and hcv in the treatment of hiv hcv co infected patients,2008 Jan 11,2008
18097240,important but not the first hepatitis c virus behavioural intervention study,2008 Jan 11,2008
18097238,preventable zidovudine overdose during postnatal prophylaxis in healthy children born to hiv 1 positive mothers,2008 Jan 11,2008
18097236,prevalence and impact of hiv 1 protease mutation l76v on lopinavir resistance,2008 Jan 11,2008
18097235,combination antiretroviral therapy failure and hiv super infection,2008 Jan 11,2008
18097234,hiv dynamics and immunosenescence,2008 Jan 11,2008
18097233,non hodgkin lymphoma incidence in the swiss hiv cohort study before and after highly active antiretroviral therapy,2008 Jan 11,2008
18097232,mother to child hiv transmission despite antiretroviral therapy in the anrs french perinatal cohort,2008 Jan 11,2008
18097231,population prevalence of reported and unreported hiv and related behaviors among the household adult population in new york city 2004,2008 Jan 11,2008
18097227,pharmacokinetics safety and efficacy of lopinavir ritonavir in infants less than 6 months of age 24 week results,2008 Jan 11,2008
18097226,fixed duration interruptions are inferior to continuous treatment in african adults starting therapy with cd4 cell counts 200 cells microl,2008 Jan 11,2008
18097225,zidovudine lamivudine contributes to insulin resistance within 3 months of starting combination antiretroviral therapy,2008 Jan 11,2008
18097224,nkg2c is a major triggering receptor involved in the v delta 1 t cell mediated cytotoxicity against hiv infected cd4 t cells,2008 Jan 11,2008
18097223,differences in proviral dna load between hiv 1 and hiv 2 infected patients,2008 Jan 11,2008
18097222,intrahepatic mrna expression in hepatitis c virus and hiv hepatitis c virus co infection infiltrating cells cytokines and influence of haart,2008 Jan 11,2008
18097221,maternal herpes simplex virus type 2 infection syphilis and risk of intra partum transmission of hiv 1 results of a case control study,2008 Jan 11,2008
18097220,ccr5 or cxcr4 use influences the relationship between cd4 cell depletion nkp44l expression and nk cytotoxicity in shiv infected macaques,2008 Jan 11,2008
18097218,lopinavir ritonavir monotherapy versus lopinavir ritonavir and two nucleosides for maintenance therapy of hiv,2008 Jan 11,2008
18097114,immune reconstitution inflammatory syndrome in a patient with cryptococcal lymphadenitis as the first presentation of acquired immunodeficiency syndrome,2007 Oct-Dec,2007
18097055,extracellular hiv tat induces cyclooxygenase 2 in glial cells through activation of nuclear factor of activated t cells,2008 Jan 1,2008
18097051,nf kappab signaling elastase localization and phagocytosis differ in hiv 1 permissive and nonpermissive u937 clones,2008 Jan 1,2008
18097038,targeting hiv 1 gag into the defective ribosomal product pathway enhances mhc class i antigen presentation and cd8 t cell activation,2008 Jan 1,2008
18097036,il 15 treatment during acute simian immunodeficiency virus siv infection increases viral set point and accelerates disease progression despite the induction of stronger siv specific cd8 t cell responses,2008 Jan 1,2008
18096979,political boundaries in research,2008 Jan,2008
18096915,user acceptance of hiv tides tailored interventions for management of depressive symptoms in persons living with hiv aids,2008 Mar-Apr,2008
18096778,aids research trials of nih s aids vaccine get a yellow light,2007 Dec 21,2007
18096713,on treatment outcomes of patients with hiv and tuberculosis,2008 Jan 1,2008
18096673,human immunodeficiency virus protease inhibitor is a novel functional inhibitor of human pregnane x receptor,2008 Mar,2008
18096648,relations between sexually transmitted infection diagnosis and sexual compulsivity in a community based sample of men who have sex with men,2008 Aug,2008
18096647,sexual and demographic determinants for herpes simplex virus type 2 among fishermen along lake victoria kenya,2008 Apr,2008
18096590,measuring effectiveness in community randomized trials of hiv prevention,2008 Feb,2008
18096560,effect of rifampicin based antitubercular therapy on nevirapine plasma concentrations in south african adults with hiv associated tuberculosis,2008 Feb,2008
18096448,risk factors for hepatitis c virus infection in individuals infected with the hiv,2008 Jun,2008
18096420,binding mode analyses and pharmacophore model development for sulfonamide chalcone derivatives a new class of alpha glucosidase inhibitors,2008 Jun,2008
18096318,correlation of epidermal nerve fiber density with pain related evoked potentials in hiv neuropathy,2008 Aug 15,2008
18096278,tat protein broadens t cell responses directed to the hiv 1 antigens gag and env implications for the design of new vaccination strategies against aids,2008 Jan 30,2008
18096083,factors influencing cerebrospinal fluid and plasma hiv 1 rna detection rate in patients with and without opportunistic neurological disease during the haart era,2007 Dec 21,2007
18096069,pcr colorimetric dot blot assay and clinical pretest probability for diagnosis of pulmonary tuberculosis in smear negative patients,2007 Dec 20,2007
18095922,raltegravir mk 0518 a novel integrase inhibitor for the treatment of hiv infection,2008 Jan,2008
18095841,predictors of the initiation of hiv postexposure prophylaxis in rhode island emergency departments,2008 Jan,2008
18095839,qualitative study among injection drug using women in rhode island attitudes toward testing treatment and vaccination for hepatitis and hiv,2008 Jan,2008
18095838,concurrent hiv aids diagnosis increases the risk of short term hiv related death among persons newly diagnosed with aids 2002 2005,2008 Jan,2008
18095837,self reported adherence to antiretroviral treatment among hiv infected people in central china,2008 Jan,2008
18095836,bilateral renal aspergillosis in a patient with aids a case report and review of reported cases,2008 Jan,2008
18095834,vaccination in brazilian hiv infected adults a cross sectional study,2008 Jan,2008
18095584,progress of intervention programs that providing care and support for children affected by hiv aids,2007 Sep,2007
18095526,nursing leadership is crucial in the fight against hiv aids,2007 Nov,2007
18095498,case of highly active anti retroviral therapy induced immune reconstitution inflammatory syndrome in aids related progressive multifocal leukoencephalopathy,2007 Oct,2007
18095485,immune reconstitution inflammatory syndrome in the central nervous system,2007 Dec,2007
18095166,antidepressant treatment and adherence to combination antiretroviral therapy among patients with aids and diagnosed depression,2008 Mar,2008
18094886,molecular diversity of serial cryptococcus neoformans isolates from aids patients in the city of s o paulo brazil,2007 Nov,2007
18094767,ultra wide field lens free monitoring of cells on chip,2008 Jan,2008
18094172,pseudodiploid genome organization aids full length human immunodeficiency virus type 1 dna synthesis,2008 Mar,2008
18094163,probing the structural states of human immunodeficiency virus type 1 pr55gag by using monoclonal antibodies,2008 Mar,2008
18094161,ccr5delta32 59537 g a promoter polymorphism is associated with low translational efficiency and the loss of ccr5delta32 protective effects,2008 Mar,2008
18094160,human immunodeficiency virus type 1 vpr inhibits axonal outgrowth through induction of mitochondrial dysfunction,2008 Mar,2008
18094158,interaction between the human immunodeficiency virus type 1 gag matrix domain and phosphatidylinositol 4 5 bisphosphate is essential for efficient gag membrane binding,2008 Mar,2008
18094140,early impairment of gut function and gut flora supporting a role for alteration of gastrointestinal mucosa in human immunodeficiency virus pathogenesis,2008 Feb,2008
18094135,dual reporter phenotypic assay for human immunodeficiency viruses,2008 Feb,2008
18093872,spontaneous hcv clearance in hcv hiv 1 coinfection associated with normalized cd4 counts low level of chronic immune activation and high level of t cell function,2008 Feb,2008
18093773,nontyphoidal salmonella bacteremia cases in aids patients in a dakar university hospital senegal,2008 Jan,2008
18093321,hiv aids prophylactic vaccine is possible,2007 Dec 19,2007
18093319,estimated financial and human resources requirements for the treatment of malaria in malawi,2007 Dec 19,2007
18093318,human resources requirements for highly active antiretroviral therapy scale up in malawi,2007 Dec 19,2007
18093266,hiv infected liver and kidney transplant recipients 1 and 3 year outcomes,2008 Feb,2008
18093255,inhibition of placental p glycoprotein impact on indinavir transfer to the foetus,2008 May,2008
18093180,killer cell immunoglobulin like receptors on nk cells the how where and why,2008 Feb,2008
18093131,post exercise heart rate recovery in hiv positive individuals on highly active antiretroviral therapy early indicator of cardiovascular disease,2008 Feb,2008
18093130,evolution of bone mineral density in aids patients on treatment with zidovudine lamivudine plus abacavir or lopinavir ritonavir,2008 Feb,2008
18092886,daily dosing of rifapentine cures tuberculosis in three months or less in the murine model,2007 Dec,2007
18092680,development and application of a safe sars cov neutralization assay based on lentiviral vectors pseudotyped with sars cov spike protein,2007 Nov,2007
18092632,changing face of infection a comparative review of admissions to a regional infection unit over three decades,2007 Nov,2007
18092531,prevalence of malaria as co infection in hiv infected individuals in a malaria endemic area of southeastern nigeria,2007 Dec,2007
18092109,maternal deaths due to hypertensive disorders in pregnancy saving mothers report 2002 2004,2007 Nov-Dec,2007
18092068,tuberculosis and hiv needed a new paradigm for the control and management of linked epidemics,2007 Sep 25,2007
18092018,prevalence of anemia among pregnant women at booking in enugu south eastern nigeria,2007 Jul 11,2007
18092001,rapid diagnosis of smear negative tuberculosis using immunology and microbiology with induced sputum in hiv infected and uninfected individuals,2007 Dec 19,2007
18091987,savvy c31g gel for prevention of hiv infection in women a phase 3 double blind randomized placebo controlled trial in ghana,2007 Dec 19,2007
18091673,infective dementias,2007 Dec,2007
18091047,transforming growth factor beta transforming growth factor betarii signaling may regulate cd4 cd25 t regulatory cell homeostasis and suppressor function in feline aids lentivirus infection,2008 Feb 1,2008
18091046,novel low cost assay for the monitoring of cd4 counts in hiv infected individuals,2008 Feb 1,2008
18091030,pulling together interagency coordination and hiv std prevention,2008 Jan-Feb,2008
18091027,seroepidemiology of human papillomavirus type 11 in the united states results from the third national health and nutrition examination survey 1991 1994,2008 Mar,2008
18090876,predicting tenofovir concentration on the basis of renal factors determined by routine tests,2007 Nov-Dec,2007
18090746,surgical algorithm for management of hiv lipodystrophy,2007 Dec,2007
18090683,hiv infection presenting with motor axonal variant of guillain barr syndrome,2007 Dec,2007
18090414,mainstreaming hiv aids program into infrastructure development and community preparedness,2008 Jan 2,2008
18090409,gingival ulcers as first manifestation of leishmaniasis and hiv infection,2008 Jan 2,2008
18090408,thymic 18f fluorodeoxyglucose uptake on positron emission tomography scanning after doxorubicin bleomycin vincristin and dacarbazine chemotherapy and highly active antiretroviral therapy in hiv associated hodgkin s disease in an adult,2008 Jan 2,2008
18090407,chronology of the hiv 1 crf07 bc expansion in east asia,2008 Jan 2,2008
18090405,interruptions of tenofovir emtricitabine based antiretroviral therapy in patients with hiv hepatitis b virus co infection,2008 Jan 2,2008
18090402,high hiv incidence in a community with high hiv prevalence in rural south africa findings from a prospective population based study,2008 Jan 2,2008
18090401,reduced rates of hiv acquisition during unprotected sex by kenyan female sex workers predating population declines in hiv prevalence,2008 Jan 2,2008
18090400,spatial distribution of hiv prevalence and incidence among injection drugs users in st petersburg implications for hiv transmission,2008 Jan 2,2008
18090399,missed opportunities for earlier hiv diagnosis within primary and secondary healthcare settings in the uk,2008 Jan 2,2008
18090398,time is costly modelling the macroeconomic impact of scaling up antiretroviral treatment in sub saharan africa,2008 Jan 2,2008
18090397,markers for predicting mortality in untreated hiv infected children in resource limited settings a meta analysis,2008 Jan 2,2008
18090395,prevention of mother to child transmission program changes and the effect on uptake of the hivnet 012 regimen in malawi,2008 Jan 2,2008
18090393,antiretroviral therapy using zidovudine lamivudine and efavirenz in south africa tolerability and clinical events,2008 Jan 2,2008
18090392,hiv 1 infected cd8 cd4 t cells decay in vivo at a similar rate to infected cd4 t cells during haart,2008 Jan 2,2008
18090391,role of antiretroviral therapy in the incidence of pancreatitis in hiv positive individuals in the eurosida study,2008 Jan 2,2008
18090389,unanticipated lack of consensus cytotoxic t lymphocyte epitopes in hiv 1 databases the contribution of prediction programs,2008 Jan 2,2008
18090305,knowledge and use of preexposure and postexposure prophylaxis among attendees of minority gay pride events 2005 through 2006,2007 Nov 1,2007
18090304,rapid hiv testing on labor and delivery lessons from the field,2007 Nov 1,2007
18090303,immune activation and increased prevalence of thrombosis in hiv infection,2007 Nov 1,2007
18090301,role of early viral decline in the treatment of hepatitis c in hiv 1 coinfected persons,2007 Nov 1,2007
18090300,effects of cotrimoxazole on hematologic parameters in hiv infected adults in a community based clinic in entebbe uganda,2007 Nov 1,2007
18090299,higher than expected rates of lactic acidosis among highly active antiretroviral therapy treated women in botswana preliminary results from a large randomized clinical trial,2007 Nov 1,2007
18090295,dysfunctional natural killer cells in vivo are governed by hiv viremia regardless of whether the infected individual is on antiretroviral therapy,2007 Nov 12,2007
18090293,resistance mutation patterns in plasma and breast milk of hiv infected women receiving highly active antiretroviral therapy for mother to child transmission prevention,2007 Nov 12,2007
18090287,same race and older partner selection may explain higher hiv prevalence among black men who have sex with men,2007 Nov 12,2007
18090286,do cd8 cd25 cells predict immune reconstitution syndrome in hiv positive patients who begin haart,2007 Nov 12,2007
18090285,high rate of extensively drug resistant tuberculosis in indian aids patients,2007 Nov 12,2007
18090284,long term persistence of memory b cells specific for hepatitis b surface antigen in hiv 1 infected patients,2007 Nov 12,2007
18090283,hiv drug resistance after the use of generic fixed dose combination stavudine lamivudine nevirapine as standard first line regimen,2007 Nov 12,2007
18090282,hiv seroprevalence in street youth st petersburg russia,2007 Nov 12,2007
18090280,antiretroviral therapy with the integrase inhibitor raltegravir alters decay kinetics of hiv significantly reducing the second phase,2007 Nov 12,2007
18090278,frequent detection of acute hiv infection in pregnant women,2007 Nov 12,2007
18090277,positive outcomes of haart at 24 months in hiv infected patients in cambodia,2007 Nov 12,2007
18090276,reduced mortality and cd4 cell loss among carriers of the interleukin 10 1082g allele in a zimbabwean cohort of hiv 1 infected adults,2007 Nov 12,2007
18090274,elevated expression of activation induced cytidine deaminase in peripheral blood mononuclear cells precedes aids nhl diagnosis,2007 Nov 12,2007
18090177,receipt of hiv and std testing services during routine general medical or gynecological examinations variations by patient sexual risk behaviors,2008 Feb,2008
18090176,event specific analysis of condom breakage among african american men at risk of hiv acquisition,2008 Feb,2008
18090058,lack of anti hiv activity of entecavir in an hiv patient coinfected with hepatitis b and delta viruses,2007 Oct 18,2007
18090053,hiv 1 x4 r5 co receptor in viral reservoir during suppressive haart,2007 Oct 18,2007
18090052,improved detection of acute hiv 1 infection in sub saharan africa development of a risk score algorithm,2007 Oct 18,2007
18090050,transmission of hiv 1 drug resistance in switzerland a 10 year molecular epidemiology survey,2007 Oct 18,2007
18090048,rapid fibrosis progression among hiv hepatitis c virus co infected adults,2007 Oct 18,2007
18090047,predictors of optimal viral suppression in patients switched to abacavir lamivudine and zidovudine the swiss hiv cohort study,2007 Oct 18,2007
18090044,depletion of natural killer cells in the colonic lamina propria of viraemic hiv 1 infected individuals,2007 Oct 18,2007
18090043,analysis of occult hepatitis b virus infection in liver tissue of hiv patients with chronic hepatitis c,2007 Oct 18,2007
18090040,aberrant epstein barr virus persistence in hiv carriers is characterized by anti epstein barr virus iga and high cellular viral loads with restricted transcription,2007 Oct 18,2007
18090039,difficulties in eliciting broadly neutralizing anti hiv antibodies are not explained by cardiolipin autoreactivity,2007 Oct 18,2007
18089754,mechanisms underlying glycosylation mediated loss of ecotropic receptor function in murine mdtf cells and implications for receptor evolution,2008 Jan,2008
18089752,cd134 and cxcr4 expression corresponds to feline immunodeficiency virus infection of lymphocytes macrophages and dendritic cells,2008 Jan,2008
18089270,does severity predict distress the relationship between subjective and objective measures of appearance and psychological adjustment during treatment for facial lipoatrophy,2007 Sep,2007
18089265,association between body image and smoking cessation among individuals living with hiv aids,2007 Jun,2007
18088597,antibodies induced by liposomal protein exhibit dual binding to protein and lipid epitopes,2008 Feb 22,2008
18088551,t cell selection and differentiation in aids disease the model of hiv discordant monozygotic twins,2006 Jan-Jun,2006
18088449,gender inequality increases women s risk of hiv infection in moshi tanzania,2008 Jul,2008
18088437,reach and impact of social marketing and reproductive health communication campaigns in zambia,2007 Dec 18,2007
18088034,immune recovery vitritis,2007 Sep-Oct,2007
18087932,physical signs for the general dental practitioner case 49 zidovudine azt or retrovir treatment,2007 Nov,2007
18087921,compliant dental office,2007 Fall,2007
18087722,history of cytomegalovirus and its diseases,2008 Jun,2008
18087650,global epidemiology of sexually transmitted diseases,2008 Jan,2008
18087103,prevention of parent to child transmission of hiv an experience in rural population,2007 Oct,2007
18087095,clinical and mycological profile of cryptococcosis in a tertiary care hospital,2007 Oct,2007
18086845,concentrations of dapivirine in the rhesus macaque and rabbit following once daily intravaginal administration of a gel formulation of 14c dapivirine for 7 days,2008 Mar,2008
18086820,primary varicella and herpes zoster among hiv infected children from 1989 to 2006,2008 Jan,2008
18086714,resilient coping applying adaptive responses to prior adversity during treatment for hepatitis c infection,2008 Jan,2008
18086507,mortality related to chronic hepatitis b and chronic hepatitis c in france evidence for the role of hiv coinfection and alcohol consumption,2008 Feb,2008
18086421,molecular mechanisms of hiv 1 vertical transmission and pathogenesis in infants,2008,2008
18086420,perspectives for a protective hiv 1 vaccine,2008,2008
18086418,rapid disease progression to aids due to simian immunodeficiency virus infection of macaques host and viral factors,2008,2008
