UID,Title,PublicationDate,PublicationYear
33370382,signal peptide of hiv 1 envelope modulates glycosylation impacting exposure of v1v2 and other epitopes,2020 Dec,2020
33370313,effects of the implementation of the hiv treat all guidelines on key art treatment outcomes in namibia,2020,2020
33370219,associations between social support availability and hiv risk and protective factors in a u s sample of adults with diverse transgender identities,2021 Jan,2021
33369906,long term consequences of interpersonal violence experiences on treatment engagement and health status in people living with hiv,2021 Apr 1,2021
33369905,progressive phasing out of baseline cd4 cell count testing for people living with hiv in kinshasa democratic republic of the congo,2021 Apr 1,2021
33369811,using community based participatory research to address sti hiv disparities and social determinants of health among young gbmsm and transgender women of colour in north carolina usa,2021 Sep,2021
33369547,mobile health intervention in hiv primary care supporting patients at risk for art non adherence,2020 Oct,2020
33369513,cataract surgery outcomes in human immunodeficiency virus positive patients at a tertiary care academic medical center in the united states,2021 Oct,2021
33369131,prevalence of pretreatment hiv drug resistance in key populations a systematic review and meta analysis,2020 Dec,2020
33369074,india hypertension control initiative hypertension treatment and blood pressure control in a cohort in 24 sentinel site clinics,2021 Apr,2021
33369037,barriers to early diagnosis and treatment of severely immunosuppressed patients with hiv 1 infection a quantitative and qualitative study,2020 Dec,2020
33369035,clinical epidemiology and outcome of hiv associated talaromycosis in guangdong china during 2011 2017,2020 Dec,2020
33369034,characteristics and viral suppression among people living with hiv from the national free antiretroviral therapy programme 2019,2020 Dec,2020
33369033,retrospective cohort study of early mortality among patients with hiv tb co infection in shanghai municipality,2020 Dec,2020
33369032,role of cd8 t cells in controlling hiv beyond the antigen specific face,2020 Dec,2020
33369031,delayed seroreversion of specifical antibody against hiv in hiv exposed infants a retrospective cohort study,2020 Dec,2020
33369030,multidisciplinary collaborative integrated management of increasingly prominent hiv complications in the post cart era,2020 Dec,2020
33369028,demographic and clinical factors associated with immune reconstitution in hiv hbv co infected and hiv mono infected patients a retrospective cohort study,2020 Dec,2020
33369017,transmitted hiv 1 drug resistance in a large international cohort using next generation sequencing results from the strategic timing of antiretroviral treatment start study,2021 May,2021
33368966,immune deficiency is a risk factor for severe covid 19 in people living with hiv,2021 May,2021
33368946,using longitudinally sampled viral nucleotide sequences to characterize the drivers of hiv 1 transmission,2021 May,2021
33368870,aphasia and spelling to dictation analysis of spelling errors and editing,2021 Jan,2021
33368381,who tool for risk based decision making on blood safety interventions,2021 Feb,2021
33368327,effect of renal and hepatic impairment on the pharmacokinetics of temsavir the active moiety of fostemsavir,2021 Jul,2021
33368115,use of direct oral anticoagulants in people living with hiv a single center experience,2020 Nov,2020
33367975,diana study continued access to darunavir ritonavir drv r and long term safety follow up in hiv 1 infected pediatric patients aged 3 to 18 years,2021 Apr,2021
33367893,overview of factors associated with hiv viral load suppression in transgender women,2021 Jan 12,2021
33367849,haphpipe haplotype reconstruction and phylodynamics for deep sequencing of intrahost viral populations,2021 Apr 13,2021
33367767,pharmacokinetic pharmacodynamic analysis of romidepsin used as an hiv latency reversing agent,2021 Mar 12,2021
33367696,individual and healthcare supply related barriers to treatment initiation in hiv positive patients enrolled in the cameroonian antiretroviral treatment access programme,2021 Mar 26,2021
33367646,rationale design and initial results of an educational intervention to improve provider initiated hiv testing in primary care,2021 Jul 28,2021
33365320,preparing for severe acute respiratory syndrome coronavirus 2 sars cov 2 self testing implementation lessons learned from hiv self testing,2020,2020
33365029,nod2 rig i activating inarigivir adjuvant enhances the efficacy of bcg vaccine against tuberculosis in mice,2020,2020
33364862,gender differences in perceived stigma and coping strategies among people living with hiv aids at jugal hospital harar ethiopia,2020,2020
33364851,herbal medicine use and determinant factors among hiv aids patients on antiretroviral therapy in tikur anbessa specialized hospital addis ababa ethiopia,2020,2020
33364850,magnitude and associated factors of consistent condom utilization among art users in hawassa city sidama ethiopia,2020,2020
33364814,prevalence and associated factors of tb co morbidity among hiv sero positive individuals in shegaw motta district hospital ethiopia,2020,2020
33364747,effect of switching from tenofovir disoproxil fumarate tdf to tenofovir alafenamide taf on liver enzymes glucose and lipid profile,2020,2020
33364598,effect of efavirenz on levonorgestrel concentrations among malawian levonorgestrel implant users for up to 30 months of concomitant use a subanalysis of a randomized clinical trial,2020,2020
33364576,cd32 cd4 memory t cells are enriched for total hiv 1 dna in tissues from humanized mice,2021 Jan 22,2021
33364148,knowledge needs for implementing hiv pre exposure prophylaxis among primary care providers in a safety net health system,2020 Dec,2020
33364107,varicella zoster virus meningitis and encephalitis an understated cause of central nervous system infections,2020 Nov 20,2020
33364090,hemophagocytic lymphohistiocytosis as the presenting manifestation of relapsed classic hodgkin s lymphoma in the presence of concurrent human immunodeficiency virus genital herpes epstein barr virus and mycobacterium avium complex infection,2020 Nov 19,2020
33364083,assessing residual cone function in retinitis pigmentosa patients,2020 Dec,2020
33364074,35 year review of pre clinical hiv therapeutics research reported by nih chemdb influences of target discoveries drug approvals and research funding,2020,2020
33363411,determinants of virological failure among patients on first line antiretroviral therapy in central oromia ethiopia a case control study,2020,2020
33363410,prevalence of voluntary counseling and testing utilization and its associated factors among merawi preparatory school students in merawi town west gojjam ethiopia,2020,2020
33363360,different associations of intentional and non intentional non adherence behaviors with patient experience with healthcare and patient beliefs in medications a survey of patients with chronic conditions,2020,2020
33363302,prescribing pre exposure prophylaxis for hiv,2020 Dec,2020
33363088,bee venom a potential complementary medicine candidate for sars cov 2 infections,2020,2020
33363000,reinfection risk of novel coronavirus covid 19 a systematic review of current evidence,2020 Dec 15,2020
33362998,chronic hepatitis b associated liver disease in the context of human immunodeficiency virus co infection and underlying metabolic syndrome,2020 Dec 15,2020
33362883,hiv related knowledge attitudes and behaviors among grade 10 girls and boys in mpumalanga and kwazulu natal cross sectional results,2020,2020
33362765,pharmacokinetics and immunological effects of romidepsin in rhesus macaques,2020,2020
33362285,vaginal microbiome hormonal contraceptive interactions associate with the mucosal proteome and hiv acquisition,2020 Dec,2020
33362271,clinical characteristics of paediatric autoimmune hepatitis at a referral hospital in sub saharan africa,2020,2020
33362248,longitudinal trends and determinants of patient reported side effects on art a swedish national registry study,2020,2020
33362211,deficiency of mannose binding lectin is a risk of pneumocystis jirovecii pneumonia in a natural history cohort of people living with hiv aids in northern thailand,2020,2020
33361734,of cotton balls and owl s eyes,2020 Dec,2020
33361466,hpv16 and hpv18 seropositivity and dna detection among men who have sex with men a cross sectional study conducted in a sexual health clinic in london,2021 Aug,2021
33361435,effect of difference in consensus sequence between hiv 1 subtype a e and subtype b viruses on elicitation of gag specific cd8 t cells and accumulation of hla associated escape mutations,2021 Feb 24,2021
33361426,sequence evaluation and comparative analysis of novel assays for intact proviral hiv 1 dna,2021 Feb 24,2021
33361344,promise and perils of patient decision aids for reducing low value care,2020 Dec 24,2020
33361338,study to evaluate the performance of a point of care whole blood hiv viral load test samba ii hiv 1 semi q whole blood,2021 Feb 18,2021
33361234,contraceptive method mix updates and implications,2020 Dec 23,2020
33361230,go where the virus is an hiv micro epidemic control approach to stop hiv transmission,2020 Dec 23,2020
33361188,modelling the covid 19 pandemic in context an international participatory approach,2020 Dec,2020
33361116,afucosylated igg characterizes enveloped viral responses and correlates with covid 19 severity,2021 Feb 26,2021
33361067,covid 19 in malawi lessons in pandemic preparedness from a tertiary children s hospital,2021 Mar,2021
33360734,prospective cohort study of risk behaviours retention and loss to follow up over 5 years among women and men in a needle exchange program in stockholm sweden,2021 Apr,2021
33360535,narrative sexual histories and perceptions of hiv risk among young women taking prep in southern africa findings from a novel participatory method,2021 Feb,2021
33360452,case study of factors controlling water quality in two warm monomictic tropical reservoirs located in contrasting agricultural watersheds,2021 Mar 25,2021
33360220,learning algorithm for predicting mental health symptoms and substance use,2021 Feb,2021
33359966,spontaneous abdominal wall endometrioma a case report,2021 Jan,2021
33359947,prevalence of hepatitis b virus infection in pregnant women with and without hiv in jos nigeria,2021 Mar,2021
33359935,impact of different tuberculosis history at the onset of future multidrug resistant tuberculosis a large retrospective population based cohort study,2021 Mar,2021
33359637,unintended pregnancy and viral suppression in pregnant women living with hiv,2021 Mar,2021
33359628,sex specific associations between cerebrospinal fluid inflammatory marker levels and cognitive function in antiretroviral treated people living with hiv in rural uganda,2021 Mar,2021
33359498,low expression of hiv genes in podocytes accelerates the progression of diabetic kidney disease in mice,2021 Apr,2021
33359127,nbigv db a dedicated database of non b cell derived immunoglobulin variable region,2021 Mar 10,2021
33358977,lipid based vaccine nanoparticles for induction of humoral immune responses against hiv 1 and sars cov 2,2021 Feb 10,2021
33358974,mucoadhesive wafers composed of binary polymer blends for sublingual delivery and preservation of protein vaccines,2021 Feb 10,2021
33358413,human papillomavirus vaccine guideline adherence among arizona s medicaid beneficiaries,2021 Jan 22,2021
33357836,micro elimination of hiv and hcv co infection,2021 Feb,2021
33357835,hcv micro elimination in individuals with hiv in the netherlands 4 years after universal access to direct acting antivirals a retrospective cohort study,2021 Feb,2021
33357637,systematic review of ecg findings in patients with covid 19,2020 Nov-Dec,2020
33357603,correlates of disparities in syringe return ratios a cross sectional study of a syringe services program in new york,2021 Feb,2021
33357516,cyber harassment of female scientists will not be the new norm,2021 Apr,2021
33357503,universal health care needed to end hiv epidemic in the usa,2021 Feb,2021
33357410,allosteric hiv integrase inhibitors promote formation of inactive branched polymers via homomeric carboxy terminal domain interactions,2021 Mar 4,2021
33357249,validation of new interactive nutrition assistant diet in india study of health nina dish ffq with multiple 24 h dietary recalls among pregnant women in pune india,2021 Oct 28,2021
33357027,factors associated with discriminatory attitudes towards people living with hiv among adult population in ethiopia analysis on ethiopian demographic and health survey,2020 Dec,2020
33356999,parenting intentions of young sexual minority men living with hiv in mexico city mexico,2022 Apr,2022
33356854,recrudescence of natural coccidioidomycosis during combination antiretroviral therapy in a pigtail macaque experimentally infected with simian immunodeficiency virus,2021 Jul,2021
33356793,tennessee healthcare provider practices attitudes and knowledge around hiv pre exposure prophylaxis,2020 Jan-Dec,2020
33356623,hiv patient navigation in the united states a qualitative meta synthesis of navigators experiences,2022 Jan,2022
33356492,correlation between computerised and standard cognitive testing in people with hiv and hiv negative individuals,2021 Oct,2021
33356343,unsafe injection is associated with higher hiv testing after bayesian adjustment for unmeasured confounding,2020 Dec 1,2020
33356231,tenofovir amino acid conjugates act as polymerase substrates implications for avoiding cellular phosphorylation in the discovery of nucleotide analogues,2021 Jan 14,2021
33356080,effectiveness of tuberculosis prophylaxis in patients with hiv aids retrospective analysis of data from almaty kazakhstan 2010 2015,2020 Dec 22,2020
33356051,neutralizing monoclonal antibody for hospitalized patients with covid 19,2021 Mar 11,2021
33355914,cost utility analysis of a dolutegravir based versus low dose efavirenz based regimen for the initial treatment of hiv infected patients in cameroon namsal anrs 12313 trial,2021 Mar,2021
33355828,prevalence of cytochrome p450 2b6 single nucleotide polymorphism in an hiv positive cohort in jos nigeria implication for hiv therapy,2020 Dec,2020
33355675,comparison of trends in rates of sexually transmitted infections before vs after initiation of hiv preexposure prophylaxis among men who have sex with men,2020 Dec 1,2020
33355671,preventing disease not sex harm reduction hiv preexposure prophylaxis and sexually transmitted infections,2020 Dec 1,2020
33355234,bcg lymphadenitis a potential complication of immune reconstitution following haematopoietic stem cell transplant,2022 Aug,2022
33355209,treatment with amoxicillin for 3 days for chest indrawing pneumonia was non inferior to treatment for 5 days in hiv uninfected malawian children,2022 Aug,2022
33355192,zolpidem versus trazodone initiation and the risk of fall related fractures among individuals receiving maintenance hemodialysis,2020 Dec 31,2020
33355094,reasons people who use opioids do not accept or carry no cost naloxone qualitative interview study,2020 Dec 23,2020
33355046,current study of medicinal chemistry for treating spinal tuberculosis,2021,2021
33354985,disclosure of human immunodeficiency virus status to children pattern followed by parents and caregivers,2020 Nov 23,2020
33354757,are men who buy sex different from men who do not exploring sex life characteristics based on a randomized population survey in sweden,2021 Jul,2021
33354721,clinical outcomes of 2 drug regimens vs 3 drug regimens in antiretroviral treatment experienced people living with human immunodeficiency virus,2021 Oct 5,2021
33354568,impact of microrna regulation on immune recovery in hiv 1 infected patients treated during acute infection a pilot study,2020,2020
33354553,plasmablastic lymphoma a clinicopathological study from a tertiary care cancer center in south india,2020 Jun,2020
33354528,global proficiency testing programme for xpert mtb rif using dried tube specimens 2013 2015,2020,2020
33354524,infant hiv diagnosis and turn around time for testing in malawi 2015,2020,2020
33354477,decomplexifying serum and cerebrospinal fluid csf serologic testing of neurosyphilis a case report of ocular syphilis and highlights of the principles of serologic testing,2020 Nov 17,2020
33354364,southern african guidelines on the safe easy and effective use of pre exposure prophylaxis 2020,2020,2020
33353840,shared decision making what is the work,2021 Jul,2021
33353490,gender power and health measuring and assessing sexual relationship power equity among young sub saharan african women and men a systematic review,2022 Jul,2022
33353458,high prevalence of frailty and prefrailty status in brazilian patients living with hiv,2021 May,2021
33353219,identification of diabetes mellitus subtypes applying cluster analysis techniques a systematic review,2020 Dec 18,2020
33352755,hiv vaccine development 35 years of experimenting in the funding of biomedical research,2020 Dec 19,2020
33352630,gender affirmation through correct pronoun usage development and validation of the transgender women s importance of pronouns tw ip scale,2020 Dec 19,2020
33352320,two prolonged viremic sars cov 2 infections with conserved viral genome for two months,2021 Mar,2021
33352212,newly emerging hiv 1 circulating recombinant form crf110 bc comprising subtype b and c among intravenous drug users in yunnan china,2021 Mar,2021
33351984,allogeneic bone marrow transplantation in hiv people with hematological malignancies post transplant cyclophosphamide to overcome the hla matching barrier,2021 Jun,2021
33351861,mutations altering acetylated residues in the ctd of hiv 1 integrase cause defects in proviral transcription at early times after integration of viral dna,2020 Dec,2020
33351847,coronavirus genomes carry the signatures of their habitats,2020,2020
33351812,burden of serious non aids defining events among admitted cart naive aids patients in china an observational cohort study,2020,2020
33351805,development and initial validation of a simple tool to screen for partner support or opposition to hiv prevention product use,2020,2020
33351785,tcf 1 regulates hiv specific cd8 t cell expansion capacity,2021 Feb 8,2021
33351732,effective supervision of doctoral students in public and population health in africa carta supervisors experiences challenges and perceived opportunities,2022 Apr,2022
33351660,riskscape a data visualization and aggregation platform for public health surveillance using routine electronic health record data,2021 Feb,2021
33351532,brief report hiv 1 seroconversion is not associated with prolonged rectal mucosal inflammation,2021 Apr 15,2021
33351531,effect of changes in body mass index on the risk of cardiovascular disease and diabetes mellitus in hiv positive individuals results from the d a d study,2021 Apr 15,2021
33351530,racial ethnic and income disparities in the prevalence of comorbidities that are associated with risk for severe covid 19 among adults receiving hiv care united states 2014 2019,2021 Mar 1,2021
33351529,brief report the impact of disease stage on early gaps in art in the treatment for all era a multisite cohort study,2021 Apr 15,2021
33351528,influence of the antiretroviral regimen on the early changes in plasma hiv rna and immune activation at initiation of antiretroviral therapy in na ve hiv 1 infected patients,2021 Apr 15,2021
33351526,aids in the heartland hemophilia was the harbinger of things to come,2021 Apr 15,2021
33351335,graves disease in hiv patient receiving antiretroviral therapy,2020 Sep 16,2020
33351082,clinical outcomes costs and cost effectiveness of strategies for adults experiencing sheltered homelessness during the covid 19 pandemic,2020 Dec 1,2020
33350920,viral metagenomic analysis of cerebrospinal fluid from patients with acute central nervous system infections of unknown origin vietnam,2021 Jan,2021
33350777,burkitt lymphoma associated with human immunodeficiency virus infection and pulmonary tuberculosis a case report,2020 Dec 24,2020
33350746,association of toll like receptor polymorphisms with acquisition of hiv infection and clinical findings a protocol for systematic review and meta analysis,2020 Dec 24,2020
33350740,how about the quality and recommendation on prevention diagnosis and treatment of hiv aids guidelines developed by who a protocol for systematic review,2020 Dec 24,2020
33350631,unpredictable outcome of sars cov 2 in kidney transplant recipients with hiv infection,2021 Jan 1,2021
33350377,determinants of malaria protective immunity in mice immunized with live sporozoites during trimethoprim sulfamethoxazole prophylaxis,2020 Dec 21,2020
33350266,study on chemical bibenzyls in dendrobium gratiosissimum,2020 Oct,2020
33350188,respiratory specimen collection booth for covid 19 test efficiency based newly introduced facility,2020 Dec 21,2020
33350049,increased case finding and uptake of direct acting antiviral treatment essential for micro elimination of hepatitis c among people living with hiv a national record linkage study,2021 May,2021
33349975,sensing of covid 19 antibodies in seconds via aerosol jet nanoprinted reduced graphene oxide coated 3d electrodes,2021 Feb,2021
33349869,drug drug interaction between itraconazole capsule and efavirenz in adults with hiv for talaromycosis treatment,2021 Mar 12,2021
33349726,evaluation and management of insomnia in clinical practice and in the time of covid 19 in italy expert consensus and task force recommendations from five scientific societies,2020 Nov-Dec,2020
33349600,seroepidemiology of the human herpesvirus 8 infection among people living with hiv in taiwan 2014 2018,2021 Oct,2021
33349532,primary care for transgender adolescents and young adults in rhode island an analysis of the all payers claims database,2021 Mar,2021
33349374,clinical policy critical issues in the management of adult patients presenting to the emergency department with community acquired pneumonia,2021 Jan,2021
33349143,feasibility benefits and cost effectiveness of adding universal hepatitis b and syphilis testing to routine antenatal care services in thai nguyen province vietnam,2021 Feb,2021
33349132,sorting by race ethnicity across hiv genetic transmission networks in three major metropolitan areas in the united states,2021 Oct,2021
33349126,hiv gene therapy an update,2021 Jan,2021
33348881,walking for transport among older adults a cross sectional study on the role of the built environment in less densely populated areas in northern germany,2020 Dec 17,2020
33348839,plasma inflammatory biomarkers associated with advanced liver fibrosis in hiv hcv coinfected individuals,2020 Dec 17,2020
33348699,extracellular vesicles roles in human viral infections immune diagnostic and therapeutic applications,2020 Dec 17,2020
33348663,effect of body weight and other metabolic factors on risk of non small cell lung cancer among veterans with hiv and a history of smoking,2020 Dec 17,2020
33348583,unknown unknowns recovering gamma delta t cells for control of human immunodeficiency virus hiv,2020 Dec 17,2020
33348553,hop bitter acids increase hippocampal dopaminergic activity in a mouse model of social defeat stress,2020 Dec 17,2020
33348532,psychometric validation of the brazilian portuguese version of the derriford appearance scale 24 das 24 for people living with hiv aids,2020 Dec 17,2020
33089073,mapping virtual platforms to estimate the population size of men who have sex with men msm who use internet to find sexual partners implications to enhance hiv prevention among msm in kenya,2020,2020
26610319,progressive pseudorheumatoid dysplasia,1993,1993
33348362,hiv and hypertension related knowledge and medication adherence in hiv seropositive persons with hypertension,2022 Mar 7,2022
33348075,biosynthesis of silver capped magnesium oxide nanocomposite using olea cuspidata leaf extract and their photocatalytic antioxidant and antibacterial activity,2021 Mar,2021
33347945,association of periodontitis with markers of immunologic and haemostatic state in people living with hiv,2021 Mar,2021
33347943,design and testing of a cabotegravir implant for hiv prevention,2021 Feb 10,2021
33347494,risk factors of hiv infection among female entertainment workers in cambodia findings of a national survey,2020,2020
33347474,decreased diarrheal and respiratory disease in hiv exposed uninfected children following vaccination with rotavirus and pneumococcal conjugate vaccines,2020,2020
33347449,genotype distribution infection stage and drug resistance mutation profile of human immunodeficiency virus 1 among the infected blood donors from five chinese blood centers 2014 2017,2020,2020
33347448,take the treatment and be brave care experiences of pregnant women with rifampicin resistant tuberculosis,2020,2020
33347344,mental health service utilization among young black gay bisexual and other men who have sex with men in hiv care a retrospective cohort study,2021 Jan,2021
33347008,nurse led initiative to improve implementation of hiv preconception care services,2021 Jan-Feb 01,2021
33346923,l alanine supplementation improves blood glucose level and biochemical indices in alloxan induced diabetic rats,2021 Jan,2021
33346662,altered gut microbiome under antiretroviral therapy impact of efavirenz and zidovudine,2021 May 14,2021
33346587,vaginal bacteria and risk of incident and persistent infection with high risk subtypes of human papillomavirus a cohort study among kenyan women,2021 Jul 1,2021
33346582,addressing barriers to on site hiv and hcv testing services in methadone maintenance treatment programs in the united states findings from a national multisite qualitative study,2021 Jul-Aug 01,2021
33346467,the treatment of tuberculosis under current conditions,2020 Sep 3,2020
33346335,infant exposure to dolutegravir through placental and breast milk transfer a population pharmacokinetic analysis of dolphin 1,2021 Sep 7,2021
33346240,development of high resolution melting analysis as a diagnostic tool for molecular detection of toxoplasma infection in pregnant women and hiv positive cases,2020 Oct,2020
33346087,denoising autoencoder a deep learning algorithm aids the identification of a novel molecular signature of lung adenocarcinoma,2020 Aug,2020
33345881,evaluation of human immunodeficiency virus adapted group prenatal care,2020 Aug,2020
33345746,unintended consequences the potential impacts of the british association for sexual health and hiv bashh 2019 gonorrhoea guidelines,2021 Mar,2021
33345591,trends of hiv hepatitis c virus and syphilis seroprevalence among injection and non injection drug users in southwestern china 2010 2017,2024 May,2024
33345581,gender transactional sex and hiv prevention cascade engagement among urban refugee and displaced adolescents and youth in kampala uganda,2021 Jul,2021
33345579,review of prenatal hiv screening practices among physicians at a tertiary care center in lebanon is it culture,2021 Oct,2021
33345453,assessing the performance of international pre exposure prophylaxis prep eligibility guidelines in a cohort of chinese msm beijing china 2009 to 2016,2020 Dec,2020
33345378,prevalence of latent tuberculosis infection and hiv among people who inject drugs in iran,2021 May,2021
33345276,transcriptomic analysis of equine placenta reveals key regulators and pathways involved in ascending placentitis,2021 Mar 11,2021
33344789,contraceptive use and associated factors among sexually active reproductive age hiv positive women attending art clinic at felege hiwot referral hospital northwest ethiopia a cross sectional study,2020 Dec,2020
33344327,gestational gigantomastia with fatal outcome,2020 Nov 20,2020
33344267,molecular virology of kshv in the lymphocyte compartment insights from patient samples and de novo infection models,2020,2020
33343925,hiv 1 p24gag adaptation to modern and archaic hla allele frequency differences in ethnic groups contributes to viral subtype diversification,2020 Jul,2020
33343846,height and dental caries among 13 year old adolescents in india a sociobehavioral life course approach,2020 Sep-Oct,2020
33343797,preparedness of health facilities providing hiv services during covid 19 pandemic and assessment of their compliance to covid 19 prevention measures findings from the tanzania service provision assessment spa survey,2020,2020
33343795,regional vulnerability for covid 19 in cameroon,2020,2020
