UID,Title,PublicationDate,PublicationYear
22188273,adolescents perceptions of a mobile cell phone text messaging enhanced intervention and development of a mobile cell phone based hiv prevention intervention,2012 Jan,2012
22166002,high throughput processing and normalization of one color microarrays for transcriptional meta analyses,2011 Oct 18,2011
22187612,who recommended collaborative tb hiv activities evaluation of implementation and performance in a rural district hospital in cameroon,2011,2011
22187609,virological profile of pregnant hiv positive women with high levels of cd4 count in low income settings can viral load help as eligibility criteria for maternal triple arv prophylaxis who 2010 option b,2011,2011
22187605,hiv knowledge and sexual risk behavior among street adolescents in rehabilitation centres in kinshasa drc gender differences,2011,2011
22187591,hemichorea hemiballismus as an initial manifestation in a moroccan patient with acquired immunodeficiency syndrome and toxoplasma infection a case report and review of the literature,2011,2011
22187587,development and validation of a clinical score for prognosis stratification in patients requiring antiretroviral therapy in sub saharan africa a prospective open cohort study,2011,2011
22187508,acute coronary syndromes in human immunodeficiency virus patients a meta analysis investigating adverse event rates and the role of antiretroviral therapy,2012 Apr,2012
22187072,shared decision making in inflammatory bowel disease helping patients understand the tradeoffs between treatment options,2012 Mar,2012
22186960,indicators of mobility socio economic vulnerabilities and hiv risk behaviours among mobile female sex workers in india,2012 May,2012
22186943,salivary shedding of epstein barr virus and cytomegalovirus in people infected or not by human immunodeficiency virus 1,2012 Apr,2012
22186861,study of the inferior alveolar canal and mental foramen on digital panoramic images,2011 Jul 1,2011
22186829,high prevalence of hepatitis b virus infection in hiv negative castleman s disease,2012 Jun,2012
22186503,long term efficacy and safety of polyacrylamide hydrogel injection in the treatment of human immunodeficiency virus related facial lipoatrophy a 5 year follow up,2012 Jan,2012
22186399,hiv aids related knowledge and its association with socioeconomic status among women results of lebanese survey for family health papfam 2004,2015 Mar,2015
22186301,kaposi sarcoma associated herpesvirus kshv induces a functional tumor associated phenotype for oral fibroblasts,2012 May 28,2012
22185835,vaccines of the future,2011 Dec 30,2011
22185294,gender variation in self reported likelihood of hiv infection in comparison with hiv test results in rural and urban nigeria,2011 Dec 21,2011
22185244,spap gene of streptococcus mutans in dental plaque and its relationship with early childhood caries,2011 Dec,2011
22184958,consequences of the commercialisation of plasma and blood in china,2011,2011
22184957,where and how do polish patients contract hiv,2011,2011
22184932,comparative study on the activity and antigenicity of truncated and full length forms of streptokinase,2011,2011
22184788,cardiac arrest during serve pneumocystis jiroveci infection in an immune compromised patient after splenectomy,2011 Jul-Sep,2011
22156776,recent advances in antiretroviral treatment and prevention in hiv infected patients,2011 Dec,2011
22156775,virologic suppression in treatment experienced patients after virologic rebound or failure of therapy,2011 Dec,2011
26392934,treatment outcomes of new adult tuberculosis patients in relation to hiv status in zimbabwe,2011 Dec 21,2011
26392933,symptom screen diagnostic usefulness in detecting pulmonary tuberculosis in hiv infected pregnant women in kenya,2011 Dec 21,2011
22184726,human cd90 identifies th17 tc17 t cell subsets that are depleted in hiv infected patients,2012 Feb 1,2012
22184709,acp journal club early antiretroviral therapy reduced hiv 1 transmission in serodiscordant couples,2011 Dec 20,2011
22184633,loss of the signaling adaptor traf1 causes cd8 t cell dysregulation during human and murine chronic infection,2012 Jan 16,2012
22184537,bosentan and oral anticoagulants in hiv patients what we can learn of cases reported so far,2011 Aug 31,2011
22184469,timing of susceptibility based antifungal drug administration in patients with candida bloodstream infection correlation with outcomes,2012 Mar,2012
22184032,gene array studies in hiv 1 infection,2012 Mar,2012
22183894,glycine n methyltransferase deficiency affects niemann pick type c2 protein stability and regulates hepatic cholesterol homeostasis,2012 May 9,2012
22183852,reactive arthritis associated with proctitis due to chlamydia trachomatis serovar l2b,2012 Jan,2012
22183850,developing a predictive model to prioritize human immunodeficiency virus partner notification in north carolina,2012 Jan,2012
22183849,slippery slope lubricant use and rectal sexually transmitted infections a newly identified risk,2012 Jan,2012
22183847,prevalence of neisseria gonorrhoeae infections among men and women entering the national job training program united states 2004 2009,2012 Jan,2012
22183837,high prevalence of sexually transmitted infections in hiv infected men during routine outpatient visits in the netherlands,2012 Jan,2012
22183836,ongoing sexually transmitted disease acquisition and risk taking behavior among us hiv infected patients in primary care implications for prevention interventions,2012 Jan,2012
22183467,methamphetamine use and sexual risk behaviour in cape town south africa a review of data from 8 studies conducted between 2004 and 2007,2011 Nov,2011
22183451,prevalence of discordant immunologic and virologic responses in patients with aids under antiretroviral therapy in a specialized care center in brazil,2011 Nov-Dec,2011
22183115,bibliography hiv infections and aids current world literature,2012 Feb,2012
22183114,pandemic h1n12009 influenza and hiv a review of natural history management and vaccine immunogenicity,2012 Feb,2012
22183050,attitudes of british surgical trainees about the treatment of hiv infected patients,2012 Nov,2012
22182806,immunosenescent cd57 cd4 t cells accumulate and contribute to interferon responses in hiv patients responding stably to art,2011,2011
22182648,relative frequency of mycobacterium tuberculosis and mycobacterium avium infections in hiv positive patients ahvaz iran,2012 Jan,2012
22182588,how to calculate the annual costs of ngo implemented programmes to support orphans and vulnerable children a six step approach,2011 Dec 19,2011
22182532,knowledge of hiv transmission and condom use among hiv positive heterosexual men and women in guatemala,2011 Dec 19,2011
22182432,skin disorders affecting human immunodeficiency virus infected children living in an orphanage in ethiopia,2012 Jan,2012
22182334,health protective effects of attachment among african american girls in psychiatric care,2012 Feb,2012
22181033,nephelometry determined serum immunoglobulin isotypes in healthy thai children aged 2 15 years,2012 Feb,2012
22180981,selection and use of us title ii food aid products in programming contexts,2011 Sep,2011
22180980,nutritional enhancement of us title ii food aid products,2011 Sep,2011
22180851,factors associated with recent risky drug use and sexual behaviors among drug users in southwestern china,2011 Mar 25,2011
22180752,structural basis for the antiviral activity of bst 2 tetherin and its viral antagonism,2011,2011
22180673,vaccination the present and the future,2011 Dec,2011
22180621,setpoint study actg a5217 effect of immediate versus deferred antiretroviral therapy on virologic set point in recently hiv 1 infected individuals,2012 Jan 1,2012
22180560,developmental pharmacokinetic changes of lamivudine in infants and children,2012 Dec,2012
22180526,pharmacogenomics of hiv therapy summary of a workshop sponsored by the national institute of allergy and infectious diseases,2011 Sep-Oct,2011
22180525,vitamin d supplementation does not increase immunogenicity of seasonal influenza vaccine in hiv infected adults,2011 Sep-Oct,2011
22180524,omega 3 fatty acids and hypertriglyceridemia in hiv infected subjects on antiretroviral therapy systematic review and meta analysis,2011 Sep-Oct,2011
22180521,safety and pharmacokinetics of lopinavir in hiv hcv coinfected patients with advanced liver disease,2011 Sep-Oct,2011
22180447,mapping synergy and antagony in north south partnerships for health a case study of the tanzanian women s ngo kiwakkuki,2013 Mar,2013
22179950,construction of stable producer cells to make high titer lentiviral vectors for dendritic cell based vaccination,2012 Jun,2012
22179898,hiv inflammation and bone,2012 Mar,2012
22179781,cryptococcus gattii comparative genomics and transcriptomics a nih niaid white paper,2012 Jun,2012
22179227,relationship between minority nonnucleoside reverse transcriptase inhibitor resistance mutations adherence and the risk of virologic failure,2012 Jan 14,2012
22178989,clostridium difficile infection in hiv seropositive individuals and transplant recipients,2012 Feb,2012
22178526,sivmac239 mva vaccine with and without a dna prime similar prevention of infection by a repeated dose sivsme660 challenge despite different immune responses,2012 Feb 21,2012
22178295,electronic decision protocols for art patient triaging to expand access to hiv treatment in south africa a cross sectional study for development and validation,2012 Mar,2012
22178016,lack of the trans receptor mechanism of hiv 1 infection cd4 and coreceptor independent incorporation of hiv 1 resistant cells into syncytia induced by hiv 1,2012 Apr,2012
22177848,phase i iia immunotherapy trial of hiv 1 infected patients with tat rev and nef expressing dendritic cells followed by treatment interruption,2012 Mar,2012
22177690,how samhd1 changes our view of viral restriction,2012 Jan,2012
22177560,cell to cell transfer of hiv 1 via virological synapses leads to endosomal virion maturation that activates viral membrane fusion,2011 Dec 15,2011
22177559,peptides released by physiological cleavage of semen coagulum proteins form amyloids that enhance hiv infection,2011 Dec 15,2011
22177509,neglected tropical diseases and the hiv prevention agenda,2011 Dec 17,2011
22177276,activation and maturation of peripheral blood t cells in hiv 1 infected and hiv 1 uninfected adults in burkina faso a cross sectional study,2011 Dec 17,2011
22177274,hcv core antigen testing in hiv and hbv coinfected patients and in hcv infected patients on hemodialysis,2012 Feb,2012
22177247,clinicopathologic correlation between cd4 positive t lymphocyte counts and superficial lymphadenopathy in hiv positive aids patients,2011 Sep,2011
22176889,birth weight for gestational age norms for a large cohort of infants born to hiv negative women in botswana compared with norms for u s born black infants,2011 Dec 16,2011
22176845,human papillomavirus vaccine and sexual behavior among adolescent and young women,2012 Jan,2012
22176212,audiovisual aid viewing immediately before pediatric induction moderates the accompanying parents anxiety,2012 Apr,2012
22175885,tumour budding and other prognostic pathological features at invasive margins in serrated colorectal adenocarcinoma a comparative study with conventional carcinoma,2011 Dec,2011
22175771,investigation of hiv and hcv infection and risk factors among opiate drug users in beijing china,2012 Mar,2012
22175769,promoting safer sexual practices among expectant fathers in the lao people s democratic republic,2012,2012
22175044,hiv aids knowledge among first year mbbs nursing pharmacy students of a health university india,2011 Sep,2011
22174949,effect of plasma viremia on apoptosis and immunophenotype of dendritic cells subsets in acute sivmac239 infection of chinese rhesus macaques,2011,2011
22174851,genomewide association study for determinants of hiv 1 acquisition and viral set point in hiv 1 serodiscordant couples with quantified virus exposure,2011,2011
22174822,in vitro downregulation of matrix metalloproteinase 9 in rat glial cells by ccr5 antagonist maraviroc therapeutic implication for hiv brain infection,2011,2011
22174752,intensification of antiretroviral therapy with a ccr5 antagonist in patients with chronic hiv 1 infection effect on t cells latently infected,2011,2011
22174638,applications of next generation sequencing technologies to diagnostic virology,2011,2011
22174569,predictors of virologic failure in hiv aids patients treated with highly active antiretroviral therapy in bras lia brazil during 2002 2008,2011,2011
22174453,common polymorphism in tlr3 confers natural resistance to hiv 1 infection,2012 Jan 15,2012
22174446,targeting the vaginal mucosa with human papillomavirus pseudovirion vaccines delivering simian immunodeficiency virus dna,2012 Jan 15,2012
22174157,functional heterogeneity of human effector cd8 t cells,2012 Feb 9,2012
22174067,malaria therapy in hiv drug interactions between nevirapine and quinine,2011 Dec,2011
22174066,acute hiv infection a misleading presentation,2011 Dec,2011
22174065,hiv point of care testing pitfalls,2011 Dec,2011
22174064,oral cavity and extra oral plasmablastic lymphomas in aids patients report of five cases and review of the literature,2011 Dec,2011
22174062,initiation of antiretroviral therapy in patients with a cd4 count of less than 350 cells a retrospective audit against key indicators from the cquin payment framework,2011 Dec,2011
22174060,hiv post exposure prophylaxis programmes in the developed and developing world can we learn from each other,2011 Dec,2011
22174059,changes in hiv testing rates among patients with tuberculosis in a large multiethnic city in the uk,2011 Dec,2011
22174058,point of care hiv testing at antenatal care and maternity sites experience in battambang province cambodia,2011 Dec,2011
22174056,launching nurse initiated hiv rapid testing in veterans affairs primary care a comprehensive overview of a self sustaining implementation,2011 Dec,2011
22174055,patterns of hiv testing at a london teaching hospital between 2004 and 2007,2011 Dec,2011
22174054,hiv testing of men who have sex with men variable testing rates among clinicians,2011 Dec,2011
22174053,prevalence and correlates of hiv testing among caribbean youth,2011 Dec,2011
22174052,p24 antigen detection on dried blood spots is a feasible and reliable test for infant hiv infection in rural tanzania,2011 Dec,2011
22174051,non occupational post exposure prophylaxis in victoria australia responding to high rates of re presentation and low rates of follow up,2011 Dec,2011
22174050,social vulnerability and hiv testing among south african men who have sex with men,2011 Dec,2011
22174049,uk guideline for the use of post exposure prophylaxis for hiv following sexual exposure 2011,2011 Dec,2011
22173691,hiv testing getting the message across a survey of knowledge attitudes and practice among non hiv specialist physicians,2012 Feb,2012
22173683,surgical treatment for locally advanced lung cancer in a human immunodeficiency virus infected patient,2011 Dec,2011
22173442,subclinical carotid atherosclerosis and cardiovascular risk factors in hiv infected patients,2011 Nov 25,2011
22173369,hairy problem,2011 Nov-Dec,2011
22173316,recent progress of immunology research in china,2011 Nov,2011
22173234,provisional guidance on the use of hepatitis c virus protease inhibitors for treatment of hepatitis c in hiv infected persons,2012 Apr,2012
22173166,insulin resistance is associated with a higher risk of hepatocellular carcinoma in cirrhotic hiv hcv co infected patients results from anrs co13 hepavih,2012 Apr,2012
22173076,cytomegalovirus and the eye,2012 Feb,2012
22173039,incentivized hiv counseling and testing program targeting hard to reach unemployed men in cape town south africa,2012 Mar 1,2012
22172778,inotropic contractile reserve can risk stratify patients with hiv cardiomyopathy a dobutamine stress echocardiography study,2011 Dec,2011
22172686,early onset of drug and polysubstance use as predictors of injection drug use among adult drug users,2012 Apr,2012
22172301,human immunodeficiency virus in injecting drug users in europe following a reported increase of cases in greece and romania 2011,2011 Dec 1,2011
22172300,trends in hiv and hepatitis c virus infections among injecting drug users in europe 2005 to 2010,2011 Dec 1,2011
