UID,Title,PublicationDate,PublicationYear
31883808,factors associated with perceptions of influenza vaccine safety and effectiveness among adults united states 2017 2018,2020 Feb 5,2020
33884121,e survey of current international physiotherapy practice for children with ataxia following surgical resection of posterior fossa tumour,2019,2019
31883257,oral health behavior and factors influencing the selection of oral hygiene products among the adolescent tobacco consumers in jharkhand,2019 Oct 1,2019
31883203,how helpful are the european aids clinical society cognitive screening questions in predicting cognitive impairment in an aging well treated hiv positive population,2020 May,2020
31883184,combined effects of hiv and obesity on the gastrointestinal microbiome of young men who have sex with men,2020 Jul,2020
31883028,infection control training for physicians to improve hand hygiene on surgical rounds the more the better,2020 Jul,2020
31882889,hepatic mitochondrial oxidative metabolism and lipogenesis synergistically adapt to mediate healthy embryonic to neonatal transition in chicken,2019 Dec 27,2019
31882800,recombinant hiv 1 vaccine candidates based on replication defective flavivirus vector,2019 Dec 27,2019
31882784,intermittent treatment interruption and its effect on multidrug resistant tuberculosis treatment outcome in ethiopia,2019 Dec 27,2019
31882645,evaluation of selected outcomes of combination antiretroviral therapy yemen cohort retrospective descriptive studies,2019 Dec 27,2019
31882602,effects of a remote mutation from the contact paratope on the structure of cdr h3 in the anti hiv neutralizing antibody pg16,2019 Dec 27,2019
31882580,significant effect of hiv haart on oral microbiota using multivariate analysis,2019 Dec 27,2019
31882518,cross reactivity with self antigen tunes the functional potential of naive b cells specific for foreign antigens,2020 Feb 1,2020
31882383,prevalence of n gonorrhoeae c trachomatis m genitalium m hominis and ureaplasma spp in the anus and urine among japanese hiv infected men who have sex with men,2020 Apr,2020
31882286,pregnancies among the first generation of survivors of perinatal hiv infection,2020 Apr,2020
31882050,anti hiv lignans from justicia procumbens,2019 Dec,2019
31881959,preferences for hiv testing services among young people in nigeria,2019 Dec 27,2019
31881867,sero positive hiv result disclosure to sexual partner in ethiopia a systematic review and meta analysis,2019 Dec 27,2019
31881862,where have all the susceptible gonococci gone a historical review of changes in mic distribution over the past 75 years,2019 Dec 27,2019
31881732,hiv care outcomes among hispanics latinos with diagnosed hiv in the united states by place of birth 2015 2018 medical monitoring project,2019 Dec 25,2019
31881687,q sar models of hiv 1 protein inhibition by drug like compounds,2019 Dec 25,2019
31881145,pathogen genomics in public health,2019 Dec 26,2019
31881138,schistosomiasis assessing progress toward the 2020 and 2025 global goals,2019 Dec 26,2019
31881137,female genital schistosomiasis,2019 Dec 26,2019
31881074,pdgfra defines the mesenchymal stem cell kaposi s sarcoma progenitors by enabling kshv oncogenesis in an angiogenic environment,2019 Dec,2019
31881031,expanded eligibility for hiv testing increases hiv diagnoses a cross sectional study in seven health facilities in western kenya,2019,2019
31881023,factors predictive of the success of tuberculosis treatment a systematic review with meta analysis,2019,2019
31880980,excess risk for atherosclerotic cardiovascular outcomes among us adults with hiv in the current era,2020 Jan 7,2020
31880805,do decision aids benefit patients with chronic musculoskeletal pain a systematic review,2020 May 1,2020
31880800,risk factors and mortality rates associated with invasive group b streptococcus infections among patients in the us veterans health administration,2019 Dec 2,2019
31880796,comparison of lemborexant with placebo and zolpidem tartrate extended release for the treatment of older adults with insomnia disorder a phase 3 randomized clinical trial,2019 Dec 2,2019
31880792,prevalence of human papillomavirus infection by number of vaccine doses among us women,2019 Dec 2,2019
31880740,anorectal and urogenital mycoplasma genitalium in nigerian men who have sex with men and transgender women prevalence incidence and association with hiv,2020 Mar,2020
31880494,viral hepatitis b and c co infection with human immunodeficiency virus among adult patients attending selected highly active anti retroviral therapy clinics in nigeria s capital,2020,2020
31880493,transgender identity survey a measure of internalized transphobia,2020 Jan,2020
31880315,roc guided survival trees and ensembles,2020 Dec,2020
31880199,identification of a c2 symmetric diol based human immunodeficiency virus protease inhibitor targeting zika virus ns2b ns3 protease,2020 Nov,2020
31879680,exploring complicity of cervical cancer screening in malawi the interplay of behavioral cultural and societal influences,2020 Jan-Mar,2020
31879663,antiretroviral induced adverse drug reactions in hiv infected patients in mali a resource limited setting experience,2019 May,2019
31879250,effect of expanding opioid agonist therapies on the hiv epidemic and mortality in ukraine a modelling study,2020 Feb,2020
31879249,no excuses left to delay opioid agonist treatment roll out,2020 Feb,2020
31879212,characteristics of successful programmes targeting gender inequality and restrictive gender norms for the health and wellbeing of children adolescents and young adults a systematic review,2020 Feb,2020
31878934,perceived need barriers to and facilitators of mental health care among hiv infected pwid in hanoi vietnam a qualitative study,2019 Dec 26,2019
31878130,dendritic cells in hiv siv prophylactic and therapeutic vaccination,2019 Dec 24,2019
31878079,prevalence of depression associated with the infection status and sexual behaviors among men who have sex with men in shenzhen china a cross sectional study,2019 Dec 23,2019
31878069,prevalence of non b hiv 1 subtypes in north italy and analysis of transmission clusters based on sequence data analysis,2019 Dec 23,2019
31877389,complexities of spine surgery in obese patient populations a narrative review,2020 Apr,2020
31877348,antifungal isavuconazole inhibits the entry of lassa virus by targeting the stable signal peptide gp2 subunit interface of lassa virus glycoprotein,2020 Feb,2020
31877329,molecular characterization of enterococcus faecalis isolates from urinary tract infection and interaction between enterococcus faecalis encountered dendritic and natural killer cells,2020 Mar,2020
31877153,comparison of 6 week pmtct outcomes for hiv exposed and hiv unexposed infants in the era of lifelong art results from an observational prospective cohort study,2019,2019
31876906,all cause and cause specific mortality among people using extramedical opioids a systematic review and meta analysis,2020 May 1,2020
31876898,manipulating the human microbiome to manage disease,2020 Jan 28,2020
31876868,three years of shared service hiv nucleic acid testing for public health laboratories worthwhile for hiv 1 but not for hiv 2,2020 May,2020
31876612,shell vial assay in diagnosis of disseminated bcg infection in an immunodeficient child,2020 Mar,2020
31876597,local barrier dysfunction identified by confocal laser endomicroscopy predicts bacterial translocation in hiv infection,2020 Feb 1,2020
31876595,do we need to address stigma and mistrust to facilitate hepatitis c elimination among people living with hiv,2020 Feb 1,2020
31876492,tuberculosis test results using fresh versus biobanked urine samples with fujilam,2020 Jan,2020
31876437,no progression of subclinical atherosclerosis in hiv infected patients starting an initial regimen including tenofovir alafenamide emtricitabine plus raltegravir dolutegravir or elvitegravir cobicistat during a two year follow up,2020 Apr,2020
31876257,knowledge and awareness regarding hepatitis b hepatitis c and human immunodeficiency viruses among college students a report from iran,2020 Oct,2020
31876213,acute hepatitis a outbreak among men who have sex with men in krakow poland february 2017 february 2018,2019 Nov-Dec,2019
31876029,placebo effect on aerobic fitness test results is preserved following a multidisciplinary intervention program for treating childhood obesity,2020 Apr,2020
31876022,role for polymerase chain reaction tests in non hiv immunocompromised patients with cytomegalovirus genital ulcers a report of three cases,2020 Apr,2020
31875782,alcohol consumption risky sexual behaviors and hiv in nigeria a meta analytic review,2019,2019
31875221,tat ires modulator of tat mrna tim tam a conserved rna structure that controls tat expression and acts as a switch for hiv productive and latent infection,2020 Mar 18,2020
31875058,bnabs for hiv shepherding towards improbable mutations,2020 Feb,2020
31875001,neurometabolic remodeling in chronic hiv infection a five year follow up multi voxel mrs study,2019 Dec 24,2019
31874916,vomocytosis too much booze base or calcium,2019 Dec 24,2019
31874891,cluster randomised controlled trial to determine the effect of peer delivery hiv self testing to support linkage to hiv prevention among young women in rural kwazulu natal south africa a study protocol,2019 Dec 23,2019
31874874,factors associated with hiv in younger and older adult men in south africa findings from a cross sectional survey,2019 Dec 23,2019
31874779,evaluation of the impact of hiv 1 infection and density of common nasopharyngeal bacterial colonizers in south african children immunized with 7 valent pneumococcal conjugate vaccine,2020 Feb 11,2020
31874184,immune imbalance and activation are associated with lower lung function in youth with perinatally acquired hiv,2020 May,2020
31874065,masculine gender norms male circumcision and men s engagement with health care in the dominican republic,2020 May,2020
31873746,pharmacokinetics and antiviral activity of cabotegravir and rilpivirine in cerebrospinal fluid following long acting injectable administration in hiv infected adults,2020 Mar 1,2020
31873216,reversible rna on switch that controls gene expression of aav delivered therapeutics in vivo,2020 Feb,2020
31872388,early anal sex experience among men who have sex with men in dar es salaam tanzania implications for hiv prevention and care,2020 Aug,2020
31872152,suubi adherence study protocol a family economic empowerment intervention addressing hiv treatment adherence for perinatally infected adolescents,2019 Dec,2019
31872116,assessment of the nutritional status of art receiving hiv orphaned and vulnerable children in south west nigeria,2019 Dec,2019
31872074,elucidating molecular interactions of l nucleotides with hiv 1 reverse transcriptase and mechanism of m184v caused drug resistance,2019,2019
31871593,resiliency the lived experience of patients undergoing hematopoietic stem cell transplantation,2019 Oct 1,2019
31871560,involving physicians in training in the care of patients during epidemics,2019 Dec,2019
31871133,sexually transmitted infection testing awareness uptake and diagnosis among urban refugee and displaced youth living in informal settlements in kampala uganda a cross sectional study,2020 Jul,2020
31871098,b cell compartmentalization in blood and cerebrospinal fluid of hiv infected ugandans with cryptococcal meningitis,2020 Feb 20,2020
31871093,population pharmacokinetics and dosing of ethionamide in children with tuberculosis,2020 Feb 21,2020
31871092,differential impact of nevirapine on artemether lumefantrine pharmacokinetics in individuals stratified by cyp2b6 c 516g t genotypes,2020 Feb 21,2020
31870760,clinical and microbiological characteristics of cryptococcosis at an university hospital in china from 2013 to 2017,2020 Jan-Feb,2020
31870712,infective endocarditis in intravenous drug users,2020 Nov,2020
31870676,trends in post partum viral load among women living with perinatal hiv infection in the usa a prospective cohort study,2020 Mar,2020
31870675,addressing the global burden of hepatitis b virus while developing long acting injectables for the prevention and treatment of hiv,2020 Jun,2020
31870539,sensitive detection of protein binding to the plasma membrane with dual color z scan fluorescence,2020 Jan 21,2020
31870410,rehabilitation approaches for children living with hiv in sub saharan africa a protocol for scoping review,2019 Dec 23,2019
31870396,when and how do individuals transition from regular drug use to injection drug use in uganda findings from a rapid assessment,2019 Dec 23,2019
31870317,old subjects with sepsis in the emergency department trend analysis of case fatality rate,2019 Dec 23,2019
31870269,healthcare workers knowledge of hiv exposed infant feeding options and infant feeding counseling practice in northern nigeria,2020,2020
31870268,small animal models for human immunodeficiency virus hiv hepatitis b and tuberculosis proceedings of an niaid workshop,2020,2020
31870239,behind the camera sexual health testing patterns and outcomes amongst uk adult film performers,2020 Jan,2020
31870238,are empirical antibiotics for sexual contacts of chlamydia trachomatis still necessary,2020 Jan,2020
31870237,2018 uk national guideline for the management of infection with neisseria gonorrhoeae,2020 Jan,2020
31870236,antimicrobial resistance patterns in neisseria gonorrhoeae among male clients of a sexually transmitted infections clinic in kisumu kenya,2020 Jan,2020
31870209,young onset ischemic colitis a condition of elusive etiology frequently associated with immune dysregulation,2020 Jun,2020
31870184,timing is everything assessing the impact of maternal hiv infection diagnosis timing on infant outcomes in a ten year retrospective cohort study in south carolina,2021 Mar,2021
31870170,patient recommendations for opioid prescribing in the context of hiv care findings from a set of public deliberations,2020 Nov,2020
31870166,predictors of health related quality of life among older adults living with hiv in thailand results from the baseline and follow up surveys,2021 Jan,2021
31869558,historical overview of acute infectious diarrhea in mexico and future preventive strategies,2020 Jan-Feb,2020
31869342,na ve effector cd4 t cell ratio as a useful predictive marker of immune reconstitution in late presenter hiv patients a multicenter study,2019,2019
31869313,obesity affects the association of bioelectrical impedance phase angle with mortality in people living with hiv,2020 Jan-Feb,2020
31868919,estimating treatment importance in multidrug resistant tuberculosis using targeted learning an observational individual patient data network meta analysis,2020 Sep,2020
31868829,iterative development of an mhealth intervention to support antiretroviral therapy initiation and adherence among female sex workers in mombasa kenya,2020 Mar-Apr,2020
31868663,u are protocol a pragmatic approach to decisional capacity assessment for clinical research,2020,2020
31868655,pharmacokinetics of oral tenofovir disoproxil fumarate in pregnancy and lactation a systematic review,2019,2019
31868654,elevated risk of viral rebound on art in migrants living in france role of socioeconomic factors,2019,2019
31868581,down but not out,2019 Dec 23,2019
31868180,chronic acute and reactivated hiv infection in humanized immunodeficient mouse models,2019 Dec 3,2019
31868037,intervention focus moderates the association between initial receptive language and language outcomes for toddlers with developmental delay,2019 Dec,2019
31867663,reducing risk of development or exacerbation of nutritional deficits by optimizing patient access to mealtime assistance,2019 Dec 22,2019
31867640,latent classes of nicotine beliefs correlate with perceived susceptibility and severity of nicotine and tobacco products in us young adults,2019 Dec 23,2019
31867631,early antiretroviral therapy may preserve vaccine responses in human immunodeficiency virus infected patients by preventing damage to long lived plasma cells,2020 Jun 29,2020
31867602,possibility of bkv associated nephropathy in hospitalized burn patients,2020 May 2,2020
31867597,loss of preexisting immunological memory among human immunodeficiency virus infected women despite immune reconstitution with antiretroviral therapy,2020 Jun 29,2020
31867444,application of diagnostic criteria for non tuberculous mycobacterial disease to a case series of mycobacterial positive isolates,2019 Dec,2019
31867356,role of basic sciences in making of a clinician perspectives of medical students from north india,2019,2019
31867293,antifungal activity toxicity and membranolytic action of a mastoparan analog peptide,2019,2019
31867020,hsv 2 cellular programming enables productive hiv infection in dendritic cells,2019,2019
31867016,clec2 and clec5a pathogenic host factors in acute viral infections,2019,2019
31867010,monocyte based correlates of immune activation and viremia in hiv infected long term non progressors,2019,2019
31867001,envelope based fusion antigen gp120c14k forming hexamer like structures triggers t cell and neutralizing antibody responses against hiv 1,2019,2019
31866883,crystal methamphetamine use in sexual settings among german men who have sex with men,2019,2019
31866063,association of il 6 il 10 and cxcl10 serum concentrations with visceral kaposi s sarcoma in people living with hiv aids,2020 Jan,2020
31865953,descriptive analysis of world health organization recommended second line antiretroviral treatment a retrospective cohort data analysis,2019 Nov 27,2019
31865936,plasma efavirenz concentration inversely correlates with increased risk of cytomegalovirus infection in hiv infected pregnant women,2019 Dec 12,2019
31865863,undertreatment of chlamydia and gonorrhea among pregnant women in the emergency department,2020 Feb,2020
31865862,pneumococcal vaccination in adult people living with hiv on suppressive antiretroviral therapy a case control study,2020 Feb,2020
31865849,development and calibration of a dynamic hiv transmission model for 6 us cities,2020 Jan,2020
31865558,dolutegravir lamivudine single tablet regimen a review in hiv 1 infection,2020 Jan,2020
31865517,young transgender women of color homelessness poverty childhood sexual abuse and implications for hiv care,2021 Jul,2021
31865516,use of hiv self testing kits to screen clients among transgender female sex workers in new york and puerto rico,2020 Feb,2020
31865515,gender non affirmation from cisgender male partners development and validation of a brief stigma scale for hiv research with transgender men who have sex with men trans msm,2020 Jan,2020
31865415,ultra low hiv 1 p24 detection limits with a bioelectronic sensor,2020 Feb,2020
31865412,deprescribing of non antiretroviral therapy in hiv infected patients,2020 Mar,2020
31864917,interim effect evaluation of the hepatitis c elimination programme in georgia a modelling study,2020 Feb,2020
31864801,cryptococcus and cryptococcosis in iran during 1969 2019 a systematic review and meta analysis,2020 Apr,2020
31864448,erythema elevatum et diutinum as a systemic disease,2019 Nov-Dec,2019
31864356,opioid substitution therapy for people living in german prisons inequality compared with civic sector,2019 Dec 21,2019
31864297,factors affecting hiv counselling and testing among ethiopian women aged 15 49,2019 Dec 21,2019
31864222,novel preventive and therapeutic strategies against hiv infection,2019,2019
31864107,frequency of injecting among people who inject drugs a systematic review and meta analysis,2020 Feb,2020
31864072,is folate deficiency a common cause of distal symmetric polyneuropathy in zambian clinics,2020 Feb 15,2020
31863878,rubella seroprevalence in pregnant women living with and without hiv in soweto south africa,2020 Feb,2020
31863794,interferon inducible mx2 is a host restriction factor of hepatitis b virus replication,2020 May,2020
31863692,role of killer cell immunoglobulin like receptors kir genes in stages of hiv 1 infection among patients from burkina faso,2019 Dec 19,2019
31863622,hiv 1 genotype is independently associated with immunodeficiency progression among chinese men who have sex with men an observational cohort study,2020 May,2020
31863401,cryptococcal meningoencephalitis presenting as cerebral venous thrombosis,2020 Apr,2020
31863357,establishment of an in vivo hiv 1 infection model in humanized b nsg mice,2020 Aug,2020
31863315,exploring diversity in hiv research in the sexual partnerships of australian gay and bisexual men,2020 Aug,2020
31863314,substance use hiv serostatus disclosure and sexual risk behavior in people living with hiv an event level analysis,2020 Aug,2020
31863262,fear of punishment in another world a follow up examination of the religious beliefs about hiv aids a decade of progress,2022 Aug,2022
31863041,home use of interdental cleaning devices and toothbrushing and their role in disease prevention,2019 Dec,2019
31862947,predicting cognitive performance from physical activity and fitness in adolescents and young adults in botswana relative to hiv status,2019 Dec 20,2019
31862762,effect of hiv associated tuberculosis tuberculosis iris and prednisone on lung function,2020 Mar,2020
31862485,high incidence of hcv in hiv negative men who have sex with men using pre exposure prophylaxis,2020 May,2020
31862329,computerized advisory decision support for cardiovascular diseases in primary care a cluster randomized trial,2020 Jun,2020
31862116,hiv 1 primary infection and acute hepatitis a beware of co infection,2020 Aug-Sep,2020
31861713,topology optimization based damage identification using visualized ultrasonic wave propagation,2019 Dec 19,2019
31861302,role of molecular tests in the diagnosis of disseminated histoplasmosis,2019 Dec 18,2019
31861267,rational design of a multipurpose bioadhesive vaginal film for co delivery of dapivirine and levonorgestrel,2019 Dec 18,2019
31860776,patterns of presentation and survival of hiv infected patients admitted to a tertiary level intensive care unit,2020 May,2020
31860677,vertical transmission of hiv among pregnant women who initially had false negative rapid hiv tests in four south african antenatal clinics,2019,2019
31860580,assessment of anal cancer screening tools in detecting high grade anal squamous intraepithelial lesions in women,2020 Jan,2020
31860571,loop electrosurgical excision procedure treats cervical intraepithelial neoplasia 2 3 among hiv and hiv women in kenya,2020 Jan,2020
31860386,lifetime prevalence and sociodemographic correlates of multifactorial discrimination among middle aged and older adult men who have sex with men,2021 Aug 24,2021
31860279,revealing the significance of the glycan binding property of butea monosperma seed lectin for enhancing the antibiofilm activity of silver nanoparticles against uropathogenic escherichia coli,2020 Jan 15,2020
31860226,clinical characteristics and treatment patterns among us patients with hiv,2019 Dec,2019
31860182,extensively resistant tuberculosis colombia 2006 2016,2019 Dec 1,2019
31860172,randomized controlled trial of a positive affect intervention to reduce hiv viral load among sexual minority men who use methamphetamine,2019 Dec,2019
31860171,estimation of new hiv diagnosis rates among high risk prep eligible individuals using hiv surveillance data at the metropolitan statistical area level in the united states,2019 Dec,2019
31860167,high levels of pretreatment and acquired hiv drug resistance in nicaragua results from the first nationally representative survey 2016,2019 Dec,2019
31860112,prediction of dolutegravir pharmacokinetics and dose optimization in neonates via physiologically based pharmacokinetic pbpk modelling,2020 Mar 1,2020
31860046,invasive nontypeable haemophilus influenzae infection among adults with hiv in metropolitan atlanta georgia 2008 2018,2019 Dec 24,2019
31859970,worsening situation of tuberculosis in chile,2019 Aug,2019
31859952,prevalence of coinfections in women living with human immunodeficiency virus in northeast brazil,2019,2019
31859940,spatiotemporal distribution of acquired immunodeficiency syndrome incidence in brazil between 2012 and 2016,2019,2019
31859848,antiretroviral therapy induced paradoxical worsening of previously healed mycobacterium haemophilum cutaneous lesions in advanced hiv infection,2019,2019
31859839,influence of vaccine preventable diseases and hiv infection on demand for an infectious diseases service in rio de janeiro state brazil over 22 years part ii 1995 2016,2019,2019
31859809,campylobacter jejuni bacteremia in a patient with hiv infection in aids stage,2019 Oct,2019
31859791,sublingual and oral zolpidem for insomnia disorder a 3 month randomized trial,2020 Apr,2020
31859752,quality of life and psychological variables affecting adherence to antiretroviral treatment in mexican patients with hiv aids,2019 Jun,2019
31859686,cash transfer to adolescent girls and young women to reduce sexual risk behavior care protocol for a cluster randomized controlled trial,2019 Dec 20,2019
31859670,male participation in reproductive health interventions in sub saharan africa a scoping review,2019 Dec 17,2019
31859669,feasibility and safety of iud insertion by mid level providers in sub saharan africa,2019 Dec 17,2019
31859632,the tnpo3 mutation that causes lgmd1f induces protection against hiv 1 infection,2019 Nov,2019
31859609,hiv 1 pseudoviruses constructed in china regulatory laboratory,2020,2020
31859466,absence of developmental and reproductive toxicity in animals exposed to dolutegravir,2020 Feb 1,2020
31859019,increased hiv infection in patients with stroke in spain a 16 year population based study,2020 May,2020
31858913,cotrimoxazole prophylaxis is not associated with a higher occurrence of atazanavir treatment failure analysis of worldwide pharmacovigilance data,2021,2021
31858874,perspectives hemianopia toward novel treatment options based on oscillatory activity,2020 Jan,2020
31858354,population based risk factors for community onset bloodstream infections,2020 Apr,2020
31858309,acculturation as a moderator of hiv risk behavior correlates among latino men who have sex with men,2020 Aug,2020
31858300,very high hiv incidence and associated risk factors in a longitudinal cohort study of diverse adolescent and young adult men who have sex with men and transgender women,2020 Jun,2020
31858136,effectiveness of shorter versus longer durations of therapy for common inpatient infections associated with bacteremia a multicenter propensity weighted cohort study,2020 Dec 15,2020
31858125,ebola patient virus cycle threshold and risk of household transmission of ebola virus,2020 Feb 18,2020
31857740,practical aspects in genetic testing for cardiomyopathies and channelopathies,2019 Nov,2019
31857731,shielding the hiv 1 capsid,2020 Jan,2020
31857648,low prevalence of symptomatic thyroid diseases and thyroid cancers in hiv infected patients,2019 Dec 19,2019
31857582,natural selection favoring more transmissible hiv detected in united states molecular transmission network,2019 Dec 19,2019
31857381,prep and adolescents the role of providers in ending the aids epidemic,2020 Jan,2020
31857134,deep sequencing reveals broad subtype specific hcv resistance mutations associated with treatment failure,2020 Feb,2020
31856946,predictors of initiation of and retention on medications for alcohol use disorder among people living with and without hiv,2020 Feb,2020
31856845,client centered relational framework on barriers to the integration of hiv and substance use services a systematic review,2019 Dec 19,2019
31856788,application of the chinese version of zelaya s hiv related stigma scale to undergraduates in mainland china,2019 Dec 19,2019
31856778,development in well being and social function among danish hemophilia patients with hiv a three wave panel study spanning 24 years,2019 Dec 19,2019
31856774,migration to the us among rural puerto ricans who inject drugs influential factors sources of support and challenges for harm reduction interventions,2019 Dec 19,2019
31856758,seroprevalence and risk factors for hiv hcv hbv and syphilis among blood donors in mali,2019 Dec 19,2019
31856755,rediscovering empowerment with breastfeeding in an urban first nation s population,2019 Dec 19,2019
31856746,how heterogeneous are msm from brazilian cities an analysis of sexual behavior and perceived risk and a description of trends in awareness and willingness to use pre exposure prophylaxis,2019 Dec 19,2019
31856743,correction to clinical diversity of invasive cryptococcosis in aids patients from central china report of two cases with review of literature,2019 Dec 19,2019
31856584,sociodemographic factors affecting viral load suppression among people living with hiv in south carolina,2021 Mar,2021
31856198,sexually transmitted founder hiv 1 viruses are relatively resistant to langerhans cell mediated restriction,2019,2019
31856189,nonalcoholic fatty liver disease and hepatic fibrosis among perinatally hiv monoinfected asian adolescents receiving antiretroviral therapy,2019,2019
31856123,vaginitis in nonpregnant patients acog practice bulletin number 215,2020 Jan,2020
31856118,vaginitis in nonpregnant patients acog practice bulletin summary number 215,2020 Jan,2020
31856072,could intensive screening for gonorrhea chlamydia in preexposure prophylaxis cohorts select for resistance historical lessons from a mass treatment campaign in greenland,2020 Jan,2020
31856065,adherence level to antiretroviral therapy predict the time to viral load suppression of adult people living with hiv on antiretroviral therapy in arba minch general hospital,2019 Dec 5,2019
31855881,brief report prediction of serum hiv 1 neutralization titers after passive administration of vrc01,2020 Apr 1,2020
31855873,management of the patient with hiv hepatitis c drug interactions a guide for nurses and nurse practitioners,2020 Mar-Apr,2020
31855657,injection drug use unknown hiv positive status and self reported current prep use among black men who have sex with men attending u s black pride events 2014 2017,2020 Feb 1,2020
31855567,profile of sociodemographics sources of infection antiretrovirals and cd4 counts on hiv aids outpatients in turen primary health centre indonesia,2019 Dec 19,2019
31855324,discordance between self perceived and actual risk of hiv infection among men who have sex with men and transgender women in thailand a cross sectional assessment,2019 Dec,2019
31855322,limitations of dual fluorescent hiv reporter viruses in a model of pre activation latency,2019 Dec,2019
31855320,temporal changes in art initiation in adults with high cd4 counts in latin america a cohort study,2019 Dec,2019
31855296,high dimensional single cell proteomics analysis reveals the landscape of immune cells and stem like cells in renal tumors,2020 May,2020
31855044,security amidst stigma exploring hiv and sexual minority stressors through an attachment based psychotherapy group,2020 Mar,2020
31855043,impact of hiv on sexual functioning considerations for clinicians,2020 Mar,2020
31855042,i cannot change what happened to me but i can learn to change how i feel a case study from impact an intervention for women with a history of sexual trauma who are living with hiv in cape town south africa,2020 Mar,2020
31855041,engaging retaining and providing transdiagnostic integrated cognitive behavioral therapy and motivational interviewing for underserved people with hiv,2020 Mar,2020
31854506,socio behavioural characteristics and hiv findings from a graphical modelling analysis of 29 sub saharan african countries,2019 Dec,2019
31854469,evaluation of ccr5 32 mutation among individuals with high risk behaviors neonates born to hiv 1 infected mothers hiv 1 infected individuals and healthy people in an iranian population,2020 Aug,2020
31854167,molecular analysis of mycobacterium tuberculosis isolated in the north central zone of nigeria,2019 Dec,2019
31854085,preprocedural three dimensional planning aids in transcatheter ductal stent placement a single center experience,2020 May 1,2020
31853905,influence of configuration on stress distribution of pulmonary monocusp leaflet,2020 Apr,2020
31853772,use of rapid hiv self test to screen potential sexual partners results of the isum study,2020 Jun,2020
31853771,barriers and facilitators to prep use among people who inject drugs in rural appalachia a qualitative study,2020 Jun,2020
31853241,barriers of mucosal entry of hiv siv,2019,2019
31853090,science news events that shaped 2019,2019 Dec,2019
31853080,why and where an hiv cure is needed and how it might be achieved,2019 Dec,2019
31852924,novel sensitive dual indicator cell line for detection and quantification of inducible replication competent latent hiv 1 from reservoir cells,2019 Dec 18,2019
31852899,skp2 attenuates autophagy through beclin1 ubiquitination and its inhibition reduces mers coronavirus infection,2019 Dec 18,2019
31852807,nanoemulsion as an effective treatment against human pathogenic fungi,2019 Dec 18,2019
31852798,elite control of hiv is associated with distinct functional and transcriptional signatures in lymphoid tissue cd8 t cells,2019 Dec 18,2019
31852794,neutralizing antibody induction by hiv 1 envelope glycoprotein sosip trimers on iron oxide nanoparticles may be impaired by mannose binding lectin,2020 Feb 28,2020
