UID,Title,PublicationDate,PublicationYear
11906059,expression of toxoplasmic 65 kda cystic mrna by rt pcr in patients with toxoplasma gondii infection relapses,2001,2001
11906051,development of an rt pcr on the heat shock protein 70 gene for viability detection of pneumocystis carinii f sp hominis in patients with pneumocystosis and in air sample,2001,2001
11906037,pcp occurring in hiv patients under haart assessment of specific immunity against p carinii,2001,2001
11906036,urokinase plasminogen activator and tgf beta production in immunosuppressed patients with and without pneumocystis carinii,2001,2001
11906034,pneumocystis carinii its typing doubtful evidence of genotype related virulence,2001,2001
11889287,venue based method for sampling hard to reach populations,2001,2001
11889283,profile of arthritis disability,2001,2001
11889281,factors associated with adolescent initiation of injection drug use,2001,2001
11889279,long term effectiveness of a peer based intervention to promote condom and contraceptive use among hiv positive and at risk women,2001,2001
11885929,analysis of the extracellular processing of hiv 1 gp160 derived peptides using monoclonal antibodies specific to h 2dd molecule complexed with p18 i10 peptide,2001,2001
11873617,actual clinical and immunological problems of neurosyphilis and neurotuberculosis,2001,2001
11873616,neurotoxoplasmosis,2001,2001
11868772,mycobacterium avium complex peritonitis in an aids patient,2001,2001
11855582,anonymous reporting of hiv infection an evaluation of the hiv aids surveillance system in norway 1983 2000,2001,2001
11837145,wto dispute settlement understanding an unlikely weapon in the fight against aids,2001,2001
11837045,review of a framework for action a four pillar approach to drug problems in vancouver,2001,2001
11837043,natural helpers a community approach to harm reduction,2001,2001
11837036,irish prison guards call for expansion of methadone access,2001,2001
11837035,correctional officers and prevention of hiv transmission among prisoners,2001,2001
11837025,political commitment governance and hiv aids,2001,2001
11837010,medical prescription of heroin a review,2001,2001
11833478,neural networks in the assessment of hiv immunopathology,2001,2001
11825211,acceptability of computerized visual analog scale time trade off and standard gamble rating methods in patients and the public,2001,2001
11825209,large public display boards a case study of an or board and design implications,2001,2001
11820765,stigma and rejection living with aids in villages in southern thailand,2001,2001
11817323,nucleic acid vaccines tasks and tactics,2001,2001
11816748,nephrolithiasis in a hiv infected patient treated with indinavir,2001,2001
11816179,epidemics of injecting drug use and hiv in asia,2001,2001
11816177,protection of human subjects rights in hiv preventive clinical trials in africa and asia experiences and recommendations,2001,2001
11816176,public health significance of hiv 1 subtypes,2001,2001
11816175,epidemiological considerations in planning hiv preventive vaccine trials,2001,2001
11816174,aids 2001 epidemiology and social issues overview,2001,2001
11816173,infection with hiv 2,2001,2001
11816170,recent advances in the understanding of hiv accessory protein function,2001,2001
11816169,issues in the treatment of mycobacterium tuberculosis in patients with human immunodeficiency virus infection,2001,2001
11816167,cytokine based therapies for hiv infection,2001,2001
11816165,alternative strategies for anti hiv treatment,2001,2001
11816164,aids 2001 clinical treatment overview,2001,2001
11816163,hiv vaccine pipeline from preclinical to phase iii,2001,2001
11816162,novel vaccine delivery systems solutions to hiv vaccine dilemmas,2001,2001
11816161,hiv 1 assembly machine,2001,2001
11816160,innate immunity and hiv,2001,2001
11816159,new insights into evaluating effective t cell responses to hiv,2001,2001
11816158,new insights into protective humoral responses and hiv vaccines,2001,2001
11816157,vaccines and immunology recent advances in hiv aids vaccine development,2001,2001
11813506,hiv in pregnancy,2001,2001
11811641,in vitro antifungal activity of protease inhibitors,2001,2001
11808433,distribution of subtypes and recombinant of hiv situation in argentina,2001,2001
11808419,improved prognosis in hiv aids related multi drug resistant tuberculosis patients treated with highly active antiretroviral therapy,2001,2001
11806206,treatment of hiv infections success or crisis,2001,2001
11795836,value of limited necropsy in hiv positive patients,2001,2001
11795450,one year compliance and effects of amine and stannous fluoride on some salivary biochemical constituents and oral microbes in institutionalized elderly,2001,2001
11805439,prevalence and genetic heterogeneity of the reverse transcriptase t69s s x insertion in pretreated hiv infected patients,2001,2001
11805437,risk factors and seroprevalence of hepatitis b virus hepatitis c virus and human immunodeficiency virus infection in uzbekistan,2001,2001
11800585,reduced nk activity in pulmonary tuberculosis patients with without hiv infection identifying the defective stage and studying the effect of interleukins on nk activity,2001,2001
11799449,aids in africa a retrospective,2001,2001
11799447,community based treatment of advanced hiv disease introducing dot haart directly observed therapy with highly active antiretroviral therapy,2001,2001
11799446,prevention of mother to child transmission of hiv challenges for the current decade,2001,2001
11799445,hiv vaccine how and when,2001,2001
11799444,effectiveness of hiv prevention and the epidemiological context,2001,2001
11799437,aids in africa an epidemiologic paradigm 1986,2001,2001
11798217,pain in patients with hiv infection issues for the new millennium,2001,2001
11798135,hiv macrophage interactions at the cellular and molecular level,2001,2001
11792067,hiv 1 dna burden in peripheral blood cd4 cells influences disease progression antiretroviral efficacy and cd4 t cell restoration,2001,2001
11791351,mother to child transmission of hiv 1 the role of hiv 1 variability and the placental barrier,2001,2001
11791341,vertical transmission of human immunodeficiency virus,2001,2001
11791335,factors and facts in hungarian hiv aids epidemic 1985 2000,2001,2001
11789552,validation of the hiv treatment satisfaction questionnaire hivtsq,2001,2001
11789052,permanent sequelae after burns and tested procedures to influence them,2001,2001
11788003,viral load versus p24 antigenaemia in human immunodeficiency virus infected patients,2001,2001
11787720,fat content and fatty acid composition of fresh pasteurized or sterilized human milk,2001,2001
11787308,resurgence of sexually transmitted disease in china,2001,2001
11785856,child and adolescent sexual abuse history in a sample of 1 490 women sexual partners of injection drug using men,2001,2001
11780714,review of physical and mental health in homeless persons,2001,2001
11776978,filmstrips and public health,2001,2001
11774613,air 1 encoded class ii transactivator ciita the master coordinator of mhc class ii gene expression and more,2001,2001
11774581,phage display of epitopes from hiv 1 elicits strong cytolytic responses in vitro and in vivo,2001,2001
11774568,immune reconstitution after highly active anti retroviral treatment of hiv infection,2001,2001
11772155,incremental cost effectiveness of prophylaxis for cytomegalovirus disease in patients with aids,2001,2001
11765920,effect of deletion and the site of insertion in double copy anti tat retroviral vectors viral titres and production of anti tat mrna,2001,2001
11763207,use of life review to enhance quality of life of people living with aids a feasibility study,2001,2001
11761674,human immunodeficiency virus in the work environment,2001,2001
11761252,facilitated detection of adventitious agents using genetically engineered cell lines,2001,2001
11761242,infectivity of lentiviral dna in animals,2001,2001
11761232,pathogenesis of defective retroviruses,2001,2001
11761231,pathogenesis of replication competent retroviruses derived from mouse cells in immunosuppressed primates implications for use of neoplastic cells as vaccine substrates,2001,2001
11760924,psychiatric symptoms and hiv risk in mmpi 2 cluster subgroups of polysubstance abusers in treatment,2001,2001
11760923,hepatitis c and substance use in a sample of homeless people in new york city,2001,2001
11758286,information in the fight against hiv infection and aids results of a knowledge survey among general practice physicians journalists and users of the aids green line,2001,2001
11754632,reactogenicity and immunogenicity of a single dose of a typhoid vi polysaccharide vaccine in adolescents,2001,2001
11752903,effects of z 100 a mycobacterium tuberculosis derived arabinomannan on the lp bm5 murine leukemia virus infection in mice,2001,2001
11748485,lipodystrophy and metabolic disorders as complication of antiretroviral therapy of hiv infection,2001,2001
11747468,development of dengue virus replicons expressing hiv 1 gp120 and other heterologous genes a potential future tool for dual vaccination against dengue virus and hiv,2001,2001
11746545,plasmapheresis in the treatment of an acute pancreatitis due to protease inhibitor induced hypertriglyceridemia,2001,2001
11743707,long term methadone treatment effect on cd4 lymphocyte counts and hiv 1 plasma rna level in patients with hiv infection,2001,2001
11737882,clinical outcomes resulting from telemedicine interventions a systematic review,2001,2001
11737875,serial counts of mycobacterium tuberculosis in sputum as surrogate markers of the sterilising activity of rifampicin and pyrazinamide in treating pulmonary tuberculosis,2001,2001
11737863,analysis of hiv 1 drug resistant mutations by line probe assay and direct sequencing in a cohort of therapy naive hiv 1 infected italian patients,2001,2001
11728045,changing demographics in an hiv infected population results from an observational cohort study in western denmark,2001,2001
11728044,adverse reactions to cotrimoxazole in hiv infected patients predictive factors and subsequent hiv disease progression,2001,2001
11728041,breakthrough candidaemias during empirical therapy with fluconazole in non cancer and non hiv adults caused by in vitro susceptible candida spp report of 33 cases,2001,2001
11728003,virus population dynamics fitness variations and the control of viral disease an update,2001,2001
11727785,morphine upregulates kappa opioid receptors of human lymphocytes,2001,2001
11727780,direct vs indirect modulation of complex in vitro human retroviral infections by morphine,2001,2001
11727779,neurotrophic factor regulation of human immunodeficiency virus type 1 replication in human blood derived macrophages through modulation of coreceptor expression,2001,2001
11727778,chemokine receptors on brain endothelia keys to hiv 1 neuroinvasion,2001,2001
11727777,direct and indirect mechanisms of hiv 1 neuropathogenesis in the human central nervous system,2001,2001
11727771,effect of cocaine on chemokine and ccr 5 gene expression by mononuclear cells from normal donors and hiv 1 infected patients,2001,2001
11724667,impact of human immunodeficiency virus type 1 infection on the epidemiology and outcome of bacterial meningitis in south african children,2001,2001
11722999,hematologic aspects of hiv aids,2001,2001
11721322,t cell subsets variation during clinical and immunological progression in vertically hiv infected children,2001,2001
11716796,hepatitis b virus infected physicians and disclosure of transmission risks to patients a critical analysis,2001,2001
11716786,identification of two mycobacterium tuberculosis h37rv orfs involved in resistance to killing by human macrophages,2001,2001
11715606,hiv related nephropathy epidemiologic and therapeutic aspects,2001,2001
11714632,prospect of a prophylactic vaccine for hiv,2001,2001
11714630,hiv care in non industrialised countries,2001,2001
11714629,behavioural interventions to prevent hiv infection rapid evolution increasing rigour moderate success,2001,2001
11714628,interventions against sexually transmitted infections sti to prevent hiv infection,2001,2001
11714627,hiv 1 transmission and acute hiv 1 infection,2001,2001
11714625,demography and economics of hiv aids,2001,2001
11714621,global epidemiology of hiv aids,2001,2001
11714069,case reports transient colonization with scedosporium prolificans report of four cases in madrid,2001,2001
11714061,oral colonization by candida spp among aids household contacts,2001,2001
11708765,current management of primary pulmonary hypertension,2001,2001
11708688,factors related to self efficacy for use of condoms and birth control among women at risk for hiv infection,2001,2001
11708576,achieving household food and nutrition security in societies in transition introduction,2001,2001
11704752,one week application of terbinafine cream compared with four week application in treatment of tinea pedis,2001,2001
11702622,electronic monitoring in medication adherence measurement implications for dermatology,2001,2001
11701655,genomics and genetics of human infectious disease susceptibility,2001,2001
11700780,economics of hiv vaccines projecting the impact of hiv vaccination of infants in sub saharan africa,2001,2001
11699959,requirement of nef for hiv 1 infectivity is biased by the expression levels of env in the virus producing cells and cd4 in the target cells,2001,2001
11697040,quantitative structure activity relationship of some hiv 1 protease inhibitors a fujita ban type analysis,2001,2001
11696992,empowering individuals as carers of their own health,2001,2001
11695808,unique experience with human pre immune 12 weeks and hypo immune 16 weeks fetal thymus transplant in a vascular subcutaneous axillary fold in patients with advanced cancer a report of two cases,2001,2001
11694823,recurrent fever and pulmonary infiltrates in an hiv positive patient,2001,2001
11694079,first large scale nucleic acid amplification testing nat of donated blood using multiplex reagent for simultaneous detection of hbv hcv and hiv 1 and significance of nat for hbv,2001,2001
11693974,developing a scale for measuring the barriers to condom use in nigeria,2001,2001
11693968,sex and drugs fuel simmering aids crisis in asia and pacific,2001,2001
11688599,role of non nucleoside reverse transcriptase inhibitors in children with hiv 1 infection,2001,2001
11680006,neutralizing antiviral antibody responses,2001,2001
11678477,pharmacological exposure and the development of drug resistance in hiv,2001,2001
11678475,resistance and other factors involved in therapy failure,2001,2001
11673661,chimeric mouse human anti cd4 fab 13b8 2 expressed in baculovirus inhibits both antigen presentation and hiv 1 promoter activation,2001,2001
11642612,overexpressed cell surface interleukin 4 receptor molecules can be successfully targeted for antitumor cytotoxin therapy,2001,2001
11604878,inference and prediction of courses of the diseases caused by pathologic viruses by estimating molecular evolution of within host virus,2001,2001
11604804,decisions at hand a decision support system on handhelds,2001,2001
11604802,survival and viral load in four groups of hiv 1 infected hemophiliacs compared by three way data clustering,2001,2001
11602021,cellulose acetate phthalate a common pharmaceutical excipient inactivates hiv 1 and blocks the coreceptor binding site on the virus envelope glycoprotein gp120,2001,2001
11602019,bacteremia in hospitalized patients with human immunodeficiency virus a prospective cohort study,2001,2001
11599690,hiv seroconverters using surveillance to characterise people with incident hiv infection in victoria australia,2001,2001
11596909,simultaneous determination of the new hiv protease inhibitor lopinavir abt 378 and of indinavir 1 amprenavir saquinavir ritonavir abt 538 2 and nelfinavir 3 in human plasma by gradient hplc,2001,2001
11596374,mitochondrial dna depletion syndrome,2001,2001
11594692,hiv hepatitis b and c co infection pathogenic interactions natural history and therapy,2001,2001
11594690,early detection of mixed mutations selected by antiretroviral agents in hiv infected primary human lymphocytes,2001,2001
11594689,dabos as candidates to prevent mucosal hiv transmission,2001,2001
11594686,spectrum of cdk 9 inhibitor activity against hiv 1 replication among various models of chronic and latent infection,2001,2001
11588957,epidemic situation of tuberculosis among hiv infected patients in russia and a system of preventive measures,2001,2001
11584736,global public goods and health taking the agenda forward,2001,2001
11584730,is globalization good for your health,2001,2001
11584729,eradicating chancroid,2001,2001
11582869,prevalence of hiv and hbs antigen in blood donors residual risk of contamination in blood recipients in east kinshasa democratic republic of the congo,2001,2001
11572156,clinical use of granulocyte colony stimulating factor in infectious diseases,2001,2001
11568458,glutathione peroxidase and viral replication implications for viral evolution and chemoprevention,2001,2001
11564056,role of therapeutic drug monitoring in treatment of hiv infection,2001,2001
11563246,treatment fatigue,2001,2001
11563242,management of antiretroviral related nutritional problems challenges and future directions,2001,2001
11563238,management of hiv associated diarrhea and wasting,2001,2001
11563236,need for national guidelines to manage fatigue in hiv positive patients,2001,2001
11563235,assessment and treatment of hiv related fatigue,2001,2001
11563169,behavior of soluble l selectin in hiv infected children,2001,2001
11555970,adult onset nemaline myopathy and monoclonal gammopathy,2001,2001
11555911,retrovirus associated myopathy others,2001,2001
11555909,pyomyositis,2001,2001
11555908,myasthenia gravis associated with hiv infection,2001,2001
11555907,myoglobinuria,2001,2001
11555905,subclinical neuromuscular involvement of hiv infections,2001,2001
11555903,hiv myopathy,2001,2001
11554584,transfusion transmitted viruses in blood transfusion,2001,2001
11554124,osteonecrosis of the femoral head in hiv positive patients,2001,2001
11553937,neurological and developmental effects of hiv and aids in children and adolescents,2001,2001
11552547,adjustment to chronic illness among hiv infected women,2001,2001
11549794,human herpesvirus 8 dna in the skin and blood of patients with mediterranean kaposi s sarcoma clinical correlations,2001,2001
11548910,economic and health related quality of life considerations of new therapies in parkinson s disease,2001,2001
11548206,development of hiv protease inhibitors a survey,2001,2001
11547627,routes of drug administration differential affiliation and lifestyle stability among cocaine and opiate users implications to hiv prevention,2001,2001
11547625,marijuana use and hiv risk among adolescent offenders the moderating effect of age,2001,2001
11547624,tattooing and body piercing among adolescent detainees relationship to alcohol and other drug use,2001,2001
11547623,risk factors of hiv infection and needle sharing among injecting drug users in ho chi minh city vietnam,2001,2001
11547622,hiv risks of men in methadone maintenance treatment programs who abuse their intimate partners a forgotten issue,2001,2001
11547619,substance use and sexual transmission risk behavior of hiv positive men who have sex with men,2001,2001
11547618,health care utilization among young adult injection drug users in harlem new york,2001,2001
11547617,abuse addiction and depression as pathways to sexual risk in women and men with a history of substance abuse,2001,2001
11547616,use of hiv health care in hiv seropositive crack cocaine smokers and other active drug users,2001,2001
11547614,hiv aids preparedness in mental health care agencies with high and low substance use disorder caseloads,2001,2001
11547612,substance abusing adolescents at varying levels of hiv risk psychosocial characteristics drug use and sexual behavior,2001,2001
11547611,substance use and hiv disentagling the nexus of risk introduction,2001,2001
11547419,absolute stereochemistry and anti hiv activity of minquartynoic acid a polyacetylene from ochanostachys amentacea,2001,2001
11545340,making a public private partnership work an insider s view interview by john maurice,2001,2001
11545339,mwanza trial dr hudson replies,2001,2001
11545329,initial lessons from public private partnerships in drug and vaccine development,2001,2001
11545328,private investment in aids vaccine development obstacles and solutions,2001,2001
11545031,glial cells as targets of viral infection in the human central nervous system,2001,2001
11527100,reproductive and contraceptive attitudes as predictors of condom use among women in an hiv prevention intervention,2001,2001
11525353,bartonella henselae serostatus is not correlated with neurocognitive decline in hiv infection,2001,2001
11525348,helminths human immunodeficiency virus and tuberculosis,2001,2001
11523637,test of factors mediating the relationship between unwanted sexual activity during childhood and risky sexual practices among women enrolled in the nimh multisite hiv prevention trial,2001,2001
11523636,gender differences in condom usage among rural crack using men and women,2001,2001
11523582,pulmonary tuberculosis and deprivation in hospitalised patients in scotland,2001,2001
11523579,trends in causes of death in the aquitaine cohort of hiv infected patients 1995 1997,2001,2001
11522121,antiretroviral therapy in pregnancy a focus on safety,2001,2001
11521352,use of metronidazole in the treatment of periodontal diseases,2001,2001
11516061,multicenter study of bacterial vaginosis in women with or at risk for human immunodeficiency virus infection,2001,2001
11515774,incidence of gynecomastia in men infected with hiv and treated with highly active antiretroviral therapy,2001,2001
11515773,clinical and laboratory signs of mitochondrial dysfunction secondary to nucleoside analogue antiretroviral therapy are reversible,2001,2001
11515766,polymerase chain reaction for diagnosis of cerebral toxoplasmosis in cerebrospinal fluid in hiv positive patients,2001,2001
11515756,clinical features of tuberculosis among adults in sub saharan africa in the 21st century,2001,2001
11513281,optimising the benefits of anthelmintic treatment in children,2001,2001
11511024,management of aids related non hodgkin s lymphomas,2001,2001
11508243,trends of who activities in the control of tuberculosis in russia,2001,2001
11507751,direct determination of phosphorylated intracellular anabolites of stavudine d4t by liquid chromatography tandem mass spectrometry,2001,2001
11505973,peripheral tolerance and organ specific autoimmunity,2001,2001
11505710,local treatment of facial lipodystrophy in patients receiving hiv protease inhibitor therapy,2001,2001
11505663,treatment of perforated gastroduodenal ulcers,2001,2001
11504564,differences in time of virus appearance in the blood and virus specific immune responses in intravenous and intrarectal primary sivmac251 infection of rhesus macaques a pilot study,2001,2001
11504415,construction of siv hiv 1 chimeric viruses having the il 5 gene and determination of their ability to replicate and produce il 5,2001,2001
11486699,effect of treatment on health related quality of life in acquired immunodeficiency syndrome aids related kaposi s sarcoma a randomized trial of pegylated liposomal doxorubicin versus doxorubicin bleomycin and vincristine,2001,2001
11485658,opportunistic infections in persons with hiv or other immunocompromising conditions,2001,2001
11485642,epidemiology evolution and future of the hiv aids pandemic,2001,2001
11482426,double epidemic crystal methamphetamine drug use in relation to hiv transmission among gay men,2001,2001
11480767,advances in pediatric pharmacology therapeutics and toxicology,2001,2001
11480491,tolerability of postexposure antiretroviral prophylaxis for occupational exposures to hiv,2001,2001
11477967,operational issues in preventing mother to child transmission of hiv 1 in abidjan c te d ivoire 1998 99,2001,2001
11477962,modelling hiv aids epidemics in sub saharan africa using seroprevalence data from antenatal clinics,2001,2001
11475041,developing a partnership for hiv primary prevention for men at high risk for hiv infection in rural communities,2001,2001
11471829,cytokine kinetics in the plasma of monkeys infected with pathogenic and nonpathogenic simian and human immunodeficiency chimeric viruses at an early stage of infection,2001,2001
11468105,tuberculosis and drug resistance among patients seen at an aids reference center in s o paulo brazil,2001,2001
11468100,transfusion outcome in a resource limited setting of cameroon a five year evaluation,2001,2001
11468099,seasonal variation in the etiology of bloodstream infections in a febrile inpatient population in a developing country,2001,2001
11466033,demonstration of reinfection and reactivation in hiv negative autopsied cases of secondary tuberculosis multilesional genotyping of mycobacterium tuberculosis utilizing is 6110 and other repetitive element based dna fingerprinting,2001,2001
11465875,valganciclovir,2001,2001
11465299,economic evaluation of systemic treatments for cytomegalovirus retinitis in patients with aids,2001,2001
11464085,pulmonary nocardiosis clinical experience in ten cases,2001,2001
11463226,mycobacterium bovis infection in human beings,2001,2001
11454301,efficient test for comparing sequence diversity between two populations,2001,2001
11450866,trends in hcv prevalence among injecting drug users in glasgow and edinburgh during the era of needle syringe exchange,2001,2001
11450865,high mortality and severe immunosuppression in hospitalized patients with pulmonary tuberculosis and hiv 2 infection in guinea bissau,2001,2001
11450684,oral manifestations related to immunosuppression degree in hiv positive children,2001,2001
11450345,health status of individuals dependent on opiates before and after a year of treatment in a methadone maintenance program,2001,2001
11450344,evaluation of health status in participants from a methadone treatment program in krakow after one year of maintenance treatment,2001,2001
11450338,empirical basis for breaking the tobacco smoking habit,2001,2001
11450307,neuroimmune and neurovirological aspects of human immunodeficiency virus infection,2001,2001
11450298,chemokines and viral diseases of the central nervous system,2001,2001
11448032,postbinding fusion function contributed by a chimeric murine leukemia virus envelope protein,2001,2001
11448027,recombinant proteins produced by vaccinia virus vectors can be incorporated within the virion imv form into different compartments,2001,2001
11444382,t cell signaling mechanisms that regulate hiv 1 infection,2001,2001
11444032,viruses causing diarrhoea in aids,2001,2001
11443878,t bodies as antiviral agents,2001,2001
11443877,intrabodies as antiviral agents,2001,2001
11443876,role of the complement system in virus infections,2001,2001
11443871,model for neutralization of viruses based on antibody coating of the virion surface,2001,2001
11443857,aids lymphoma its virological aspects,2001,2001
11442198,parasitic diseases and immunodeficiencies,2001,2001
11440231,failure of pre and postexposure rabies vaccinations in a child infected with hiv,2001,2001
11440230,simultaneous occurrence of 2 hiv related immunereconstitution diseases after initiation of highly active antiretroviral therapy,2001,2001
11440176,therapeutical effect of modified adamantane copolymer compounds study of molecular mechanisms,2001,2001
11439941,5th international workshop on hiv drug resistance treatment strategies 4 8 june 2001 scottsdale arizona abstracts,2001,2001
11439787,health decisions and decision support for women,2001,2001
11439782,women and stress,2001,2001
11436480,targeted interventions required against genital ulcers in african countries worst affected by hiv infection,2001,2001
11436477,burden of disease in maputo city mozambique registered and autopsied deaths in 1994,2001,2001
11426283,emerging and reemerging viral diseases,2001,2001
11419307,purpose in life and depressive symptoms in persons living with hiv disease,2001,2001
11419146,lymphocytic interstitial pneumonia in children with aids high resolution ct findings,2001,2001
11417048,aids vaccine research riding high,2001,2001
11417046,interpretation of the mwanza and rakai std trials,2001,2001
11417045,interpretation of the mwanza and rakai sti trials,2001,2001
11413785,gordon wilson lecture viruses and human disease,2001,2001
11405181,pegylated liposomal doxorubicin metamorphosis of an old drug into a new form of chemotherapy,2001,2001
